@relation 'mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R42-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
20.957946,10.066904,-8.504754,-9.447459,1.472702,-0.971374,-7.839513,-15.035834,5.929553,22.817677,12.200859,6.327897,4.713184,15.296333,4.375458,0.007145,10.555223,5.783648,15.269722,16.799542,1.546545,11.904548,5.27931,3.790617,0.929039,13.488512,6.292981,12.891701,-14.825243,-1.440427,-5.637252,5.171027,c-CS-s,cluster2
19.966489,9.128414,-7.081724,-9.026093,2.267209,-1.255633,-6.77126,-13.450493,5.337051,22.180317,10.417974,6.048851,5.131788,15.625851,2.557917,0.198874,8.70664,5.005222,13.470788,16.131687,1.024118,11.879556,4.611973,2.486193,0.53675,11.960459,4.739525,10.562238,-13.409258,-1.330028,-4.746826,4.330217,c-CS-s,cluster6
19.651374,8.325871,-6.885988,-9.02792,1.869054,-0.919844,-6.250623,-12.026883,5.523079,21.820967,11.065468,6.014938,5.059691,15.704148,3.289268,0.483495,7.68244,4.333787,13.491917,15.917429,1.397807,11.021973,4.600041,3.000052,0.819797,11.34459,4.764555,10.015289,-12.977704,-1.216016,-4.532096,5.448445,c-CS-s,cluster6
18.585013,8.468778,-6.332518,-8.979447,1.000755,-0.445568,-6.177974,-10.657657,5.434205,20.422568,10.483092,5.236643,4.754396,14.764218,3.064668,0.636234,7.8022,4.260014,12.338631,14.861341,0.920963,11.545619,4.586879,2.422736,0.654393,11.232956,4.339553,10.20883,-12.405157,-0.83468,-4.0373,5.129972,c-CS-s,cluster6
20.067097,9.341386,-9.193116,-9.671924,3.118104,-1.091045,-7.935793,-16.242968,3.779283,23.549902,11.267824,7.367314,4.866754,16.812735,3.523724,-0.137249,10.585261,5.60032,14.638126,17.303324,1.082714,11.76332,5.945282,3.943012,0.924557,11.619756,5.698317,10.804542,-13.390613,-2.572729,-4.523452,2.937459,c-CS-s,cluster2
19.190995,8.516716,-8.068014,-8.999589,2.192078,-0.473366,-7.578878,-13.541442,5.088268,22.213141,11.581458,7.074821,4.70491,16.464014,4.117265,0.730955,9.591661,5.466174,12.950528,15.326604,0.595004,12.146718,5.870322,2.94958,1.568112,10.91588,6.519578,10.762001,-12.335387,-1.575247,-4.138566,3.435334,c-CS-s,cluster6
19.463058,7.957966,-8.660458,-9.015011,2.200458,-0.522875,-7.04557,-12.959656,4.416932,22.547742,11.620327,6.977239,5.009091,16.487092,4.664849,0.731358,9.414773,5.026988,13.502637,16.114123,1.089169,11.910766,5.369228,3.990572,0.937194,10.953217,5.804637,10.024133,-12.978556,-1.816752,-4.280085,4.615941,c-CS-s,cluster6
19.418429,9.811042,-10.183943,-10.260763,3.180525,-1.446048,-8.750445,-15.475668,7.027491,28.680659,13.165529,7.317567,6.631766,16.623434,5.739133,3.950039,8.713451,6.713155,15.00035,15.803434,1.703604,15.226225,8.31384,2.789135,0.886083,14.648785,9.405568,13.417041,-15.568301,-1.873073,-6.033618,4.876774,c-CS-s,cluster2
19.679078,10.39968,-10.6448,-9.947689,3.542997,-2.015575,-9.347222,-16.557347,6.059895,23.540668,12.545457,7.564943,6.813472,11.99313,5.561626,3.586559,14.783622,6.764672,10.321913,16.2583,2.499862,15.046693,8.244929,8.392027,1.452969,14.746724,8.612281,13.471971,-16.080848,-1.8835,-11.192022,4.596868,c-CS-s,cluster2
19.994143,9.435844,-10.296784,-9.842278,3.166081,-1.408739,-8.344435,-14.645898,6.818516,28.134389,13.281705,7.581413,7.088477,16.437119,6.125185,4.068378,9.338638,6.730335,14.219834,15.894081,2.18801,15.531757,8.022816,4.55542,0.969276,14.589632,8.815709,12.725093,-16.156804,-1.29157,-7.152826,6.283965,c-CS-s,cluster2
22.068156,8.419189,-8.638221,-14.354459,8.268436,-5.419635,-5.748976,-22.670848,7.527664,22.068624,10.411579,9.43155,5.418144,13.031737,0.863627,-2.186986,8.383885,13.885489,10.834596,10.195125,3.433881,16.387986,-2.469445,1.631455,-8.358737,21.810469,13.063401,10.286717,-17.123832,-2.121523,-10.306052,10.862986,c-CS-s,cluster2
16.714323,6.10404,-5.029198,-11.372405,4.94005,-4.009672,-3.369085,-13.958478,5.528682,15.672202,6.972069,6.37168,4.680213,9.341721,-0.651464,-0.768326,5.564466,9.499466,7.395029,7.428381,3.269009,11.233375,-2.77677,1.683067,-5.748689,16.270352,8.580107,6.623769,-13.131472,-0.553278,-6.520648,9.508372,c-CS-s,cluster5
19.653563,7.042557,-6.28225,-12.246044,6.679361,-4.861437,-4.143266,-17.487249,6.339945,19.042012,8.600978,7.59321,5.350218,11.13144,0.114224,-1.047517,6.557983,11.387328,9.132626,8.460595,3.304474,13.865786,-2.731825,1.95768,-7.569225,18.998432,10.152596,7.700859,-15.058124,-0.945196,-8.079127,10.65977,c-CS-s,cluster5
21.124474,7.158512,-7.285622,-13.153057,7.121692,-4.261301,-4.674519,-19.62744,5.617604,18.571686,9.724436,9.05928,4.366549,13.086917,0.837573,-3.773829,8.317601,11.4902,10.922584,11.266691,3.056922,12.861716,-2.734146,1.688419,-6.767694,17.985985,10.478313,8.931928,-15.072064,-1.941121,-8.766683,9.594394,c-CS-s,cluster2
16.810409,5.738852,-4.37342,-10.690871,4.532075,-3.324228,-3.172287,-13.054436,4.675522,14.137096,7.102621,6.12452,3.935311,9.772374,-0.28496,-2.061101,5.786822,8.132746,7.749024,8.410458,3.116181,9.570067,-2.392529,1.745194,-4.866803,14.396221,7.015474,6.38232,-12.309938,-0.668918,-6.24656,8.819279,c-CS-s,cluster5
19.983474,6.706052,-5.823255,-11.901408,6.645345,-3.939141,-3.661794,-16.956845,5.317732,17.470161,8.88601,7.831748,4.534663,11.754759,0.417649,-2.4494,6.633339,10.091581,9.846082,9.840501,3.271278,11.894483,-2.436355,2.167258,-6.76029,17.046834,8.74791,7.193893,-14.329701,-1.16236,-7.406996,9.909963,c-CS-s,cluster5
19.459354,6.056405,-6.149858,-12.206746,6.315516,-2.843196,-4.314994,-16.446683,4.684475,15.702123,8.552723,8.26553,4.150754,12.411279,1.516062,-3.63377,7.642052,9.747192,9.424211,10.764942,2.777285,10.296957,-2.218688,1.753928,-4.722826,14.807399,8.996071,7.810299,-13.570516,-1.780967,-7.091037,9.118104,c-CS-s,cluster5
14.200477,4.35356,-2.759301,-9.558255,3.050206,-2.029172,-2.57654,-8.897325,3.55822,10.737413,5.524137,4.641307,3.582983,8.278593,-0.445598,-1.904092,4.585928,5.94188,5.819964,7.29386,3.159844,6.426042,-2.495007,1.587826,-2.928158,11.069639,4.840701,4.769952,-10.186104,-0.122775,-4.393892,8.216714,c-CS-s,cluster8
18.257624,5.682978,-4.92478,-10.888042,5.905621,-2.955223,-3.218008,-14.158932,4.487286,14.880691,7.755912,7.193333,4.181597,11.078218,0.892198,-2.72816,6.32387,8.692155,8.534547,9.641565,2.757699,9.811048,-2.266676,1.966115,-5.371112,14.213704,7.262747,6.596801,-12.662959,-1.064434,-6.211567,8.926351,c-CS-s,cluster5
16.873298,4.430089,-5.122301,-10.810107,5.199622,-1.717973,-3.680939,-12.701416,3.864552,12.49666,7.0291,7.219349,3.769518,11.248035,2.148961,-3.859659,6.840225,7.204244,7.305461,9.651702,2.383465,7.931894,-1.975208,1.087993,-3.213056,11.553227,7.161446,6.828447,-11.438947,-1.644842,-5.772589,8.039146,c-CS-s,cluster5
11.696991,2.911086,-1.825121,-8.31869,2.34351,-1.158827,-2.049586,-5.868588,2.884705,8.159231,3.924145,3.888414,3.327659,6.989461,-0.118742,-1.866058,3.807088,4.099369,3.956965,6.091493,2.732366,4.577085,-2.137545,1.215953,-1.863649,8.392818,3.541968,3.854315,-8.192264,-0.068468,-3.222479,7.333214,c-CS-s,cluster8
16.367298,4.46248,-3.797781,-9.939859,5.056307,-1.740318,-2.950739,-11.160973,3.749925,12.24809,6.458604,6.011285,4.029656,10.225261,1.512493,-3.093128,5.860103,6.217065,6.56318,8.605377,2.57443,7.595294,-1.935103,1.428587,-4.336936,11.235633,5.519469,5.83602,-11.286769,-1.036416,-5.0092,8.35758,c-CS-s,cluster5
15.570243,3.959756,-3.967862,-11.261013,4.718174,-0.510345,-4.081754,-10.76971,3.203762,11.484597,5.433927,6.52463,4.490518,10.725738,2.053542,-3.46632,6.9856,6.223543,5.683047,8.591433,2.605647,6.90467,-1.869763,1.087425,-2.525682,9.923924,6.12828,7.026405,-11.089344,-1.698659,-4.831596,8.379658,c-CS-s,cluster8
13.42651,3.711432,-2.697143,-9.860053,3.887186,-0.721067,-3.273524,-8.256347,3.012604,10.041145,4.505875,4.932855,4.352874,8.887198,0.959741,-1.972929,4.973657,4.816826,4.554622,6.929537,2.762314,5.814195,-1.505327,1.55994,-2.287469,9.231391,4.585826,5.474929,-9.752087,-0.72916,-4.018957,8.166432,c-CS-s,cluster8
15.219645,3.757255,-3.481978,-10.630415,4.756461,-1.017519,-3.452164,-10.216554,3.125836,11.831326,5.161151,5.659337,4.396596,10.533573,1.167089,-2.508766,5.582433,5.833577,5.619828,7.865544,2.85509,6.935417,-1.588123,1.662055,-3.697565,10.316663,5.540352,6.200983,-11.154367,-1.210009,-3.959333,8.620982,c-CS-s,cluster8
22.462404,-0.874322,-6.356434,-9.469711,5.066235,-5.592385,-5.877408,-12.04337,6.111055,14.376715,8.497736,6.506809,6.992138,12.498811,3.618954,-0.779262,5.729681,6.49797,8.101349,5.672224,5.013338,10.432419,-4.63467,2.217027,-2.164767,14.097842,10.802274,7.575091,-17.197494,0.818966,-7.450981,14.374678,c-CS-s,cluster5
21.62379,-0.744148,-5.798009,-9.873715,4.313505,-5.097154,-6.006234,-11.051172,5.448084,14.100868,8.18501,5.818981,6.49063,12.212131,2.986134,-0.635218,5.148641,6.043712,7.35752,5.087842,5.102954,9.84859,-4.42527,1.997938,-1.957344,13.194231,9.991397,7.042073,-16.431147,0.948717,-6.405843,14.055977,c-CS-s,cluster5
20.962665,-0.646006,-5.612984,-9.275409,4.304773,-5.272105,-5.434994,-10.351595,5.559686,13.274986,7.842373,5.975425,6.716202,12.107371,2.744166,-0.518043,5.086437,5.846728,6.943624,4.90408,5.182804,9.83474,-4.213208,2.114616,-1.63994,13.139128,9.605652,6.757189,-16.013949,1.314658,-6.706329,13.761776,c-CS-s,cluster5
23.113813,1.529401,-5.025112,-10.224944,3.698635,-3.619737,-4.234634,-11.475742,5.02704,13.465642,9.439828,6.764795,5.229782,13.666021,1.112082,-2.082685,5.96241,7.532131,7.758638,8.025134,4.336064,10.341312,-4.36884,3.145979,-2.145133,12.856199,8.487212,5.53997,-15.392668,1.531956,-6.594686,13.140254,c-CS-s,cluster5
22.60538,1.497689,-4.844962,-9.813578,3.468851,-3.633879,-3.989692,-10.552045,4.512916,13.050928,9.32829,6.237448,5.011221,13.38688,1.639171,-1.901735,5.105396,6.737182,7.455847,7.545932,4.229672,9.946229,-4.128068,2.69425,-2.356053,12.560761,7.799002,5.421118,-15.02389,1.705897,-6.289707,13.17195,c-CS-s,cluster5
21.311479,1.509023,-4.176749,-10.275807,2.695178,-3.598912,-4.330383,-9.090637,4.173454,12.361787,8.458702,5.623536,4.907844,12.452725,0.695586,-1.042703,4.99516,6.381755,6.533109,6.671853,4.174378,9.715255,-3.798523,2.939548,-1.995009,11.794213,7.312017,5.38204,-14.778105,1.916059,-5.599814,12.769338,c-CS-s,cluster5
22.107159,1.965266,-4.240533,-9.510312,3.383986,-3.100702,-3.766346,-9.187088,4.610522,11.882165,9.823718,6.056031,4.506251,13.913117,1.204884,-2.45248,5.521303,6.779749,6.291153,9.148976,3.607602,10.464173,-2.59186,3.081722,-0.905414,10.711989,6.671972,4.727328,-13.558241,2.428746,-7.100797,11.774393,c-CS-s,cluster6
21.550867,1.544827,-4.328994,-8.961487,3.20793,-3.050678,-3.595455,-8.359532,3.993163,11.172647,9.472648,6.128654,4.255155,13.61394,1.718061,-2.179389,5.495442,6.450007,5.921224,8.291121,3.669656,10.214146,-2.810131,3.275608,-1.109721,10.541871,6.326589,4.484484,-13.499065,2.332826,-6.81496,11.883632,c-CS-s,cluster6
21.521951,1.602377,-4.380523,-9.71483,3.033088,-3.239711,-3.909758,-8.549136,3.534865,11.720121,9.248968,6.30905,4.610792,13.577984,1.009204,-1.621506,5.429496,6.611422,5.98276,7.89132,3.475718,10.60771,-2.672677,3.634904,-1.360975,10.678457,6.543374,4.597273,-13.819569,2.2439,-6.460634,11.739584,c-CS-s,cluster6
20.365367,1.833067,-3.859001,-8.360019,2.818545,-2.015842,-3.216706,-7.130495,3.935613,10.154035,9.030154,5.721459,4.178127,13.38458,1.771313,-2.393722,5.399984,5.57211,4.895307,8.805639,2.959361,10.101261,-1.670859,3.147898,-0.12116,8.931046,5.115706,4.253962,-12.111095,2.370336,-6.524698,10.52656,c-CS-s,cluster6
19.5393,1.623193,-3.226534,-8.668421,2.618738,-2.152191,-3.047268,-6.144419,3.680854,10.035556,8.376463,5.262902,4.286781,12.756449,0.90969,-1.686368,4.980834,5.347643,4.275483,8.147917,3.359778,9.513298,-1.527632,3.339072,-0.280592,8.520848,4.808175,3.805426,-11.963434,2.484397,-5.921844,10.513955,c-CS-s,cluster6
19.223249,1.506617,-3.404663,-8.892368,2.36921,-2.294992,-3.121272,-5.964454,3.261098,9.934531,8.226561,5.370556,4.307333,12.661122,0.692625,-1.682727,4.807534,5.208136,4.345038,7.842212,3.14784,9.648263,-1.454963,3.226598,-0.268717,8.469044,4.849032,3.898015,-11.893899,2.51611,-5.74297,10.232932,c-CS-s,cluster6
18.904578,0.837213,-4.528216,-8.499681,3.057406,-1.871283,-3.98787,-6.952384,2.805676,9.895404,8.068565,6.473526,4.585606,13.958289,1.615759,-1.82232,5.870944,5.916514,3.974999,7.60094,2.733803,10.967287,-0.752533,3.649213,0.262482,7.945518,5.725342,4.045624,-11.146698,2.31624,-5.981438,9.924551,c-CS-s,cluster6
18.219903,1.046418,-3.544141,-8.570903,2.174152,-1.922661,-3.613247,-5.189103,3.083265,9.429227,7.481218,5.34447,4.615921,12.874787,1.039724,-1.498695,5.079069,5.173409,3.491103,7.499718,3.06943,9.757645,-1.110009,3.071482,0.559631,7.402082,4.842951,3.752244,-10.924917,2.625133,-5.630975,10.130822,c-CS-s,cluster6
18.14751,0.9317,-4.098489,-8.775558,2.486487,-2.065982,-3.794811,-5.69014,2.465334,9.591656,7.631211,6.032404,4.67176,13.260318,1.211802,-1.264316,5.450435,5.589229,3.359642,7.017691,2.890109,10.630893,-0.893099,3.648776,0.287737,7.656092,5.296715,3.937921,-11.136328,2.503925,-5.799466,9.890072,c-CS-s,cluster6
23.967658,2.748701,-5.965136,-10.470639,5.539454,-3.786097,-5.068897,-13.026562,6.749161,15.621825,11.941726,7.368416,4.005612,15.433669,1.332825,-2.249459,6.66025,8.642591,6.875286,10.18682,4.602099,12.17834,-1.160064,4.163369,-2.331307,11.868972,8.926413,6.404102,-15.230621,1.874276,-8.091953,12.406197,c-CS-s,cluster2
24.084551,2.948002,-6.424024,-10.056639,4.921482,-4.014928,-4.895917,-12.748786,6.647753,15.310444,12.134079,7.112299,3.888007,14.936505,2.002223,-2.58525,6.332326,8.382712,7.289516,10.519091,4.277197,12.043322,-0.951277,3.604768,-2.106962,11.442787,8.609865,6.458582,-14.768146,1.881186,-8.130189,12.181868,c-CS-s,cluster2
23.843127,3.213039,-6.500865,-10.074936,4.694755,-3.984777,-4.891317,-12.674753,6.280899,14.828529,11.921212,7.372639,3.848158,15.105179,1.771807,-3.018772,6.965499,8.337303,7.399163,10.47126,4.308437,12.467009,-0.663694,3.521614,-2.012768,11.638306,8.27573,6.628827,-14.700734,1.972328,-8.440469,11.825054,c-CS-s,cluster2
23.03144,3.399879,-5.248635,-9.563086,3.770255,-2.787845,-4.197412,-10.503153,5.762815,13.290067,11.465461,6.516013,3.620712,14.874594,1.29424,-3.006331,5.95708,7.735886,6.291936,11.264467,3.502134,11.457835,-0.893006,3.420511,-1.074022,9.799536,6.592069,5.528879,-13.297174,2.391832,-7.306469,11.231996,c-CS-s,cluster6
22.727449,3.211832,-5.009226,-9.280224,3.59881,-2.684606,-4.032055,-9.587615,5.708287,12.799448,11.168418,6.06016,3.570879,14.54396,1.402052,-2.848352,5.51517,7.072263,5.987428,10.958135,3.37338,11.260459,-0.61675,3.424387,-0.938146,9.290021,6.20898,5.114147,-13.05036,2.6471,-7.308863,11.303372,c-CS-s,cluster6
22.792503,3.25629,-5.164333,-9.411003,3.814398,-2.922204,-4.248274,-10.086231,5.871361,13.062431,11.444006,6.347963,3.601607,14.733368,1.327551,-2.937692,6.000674,7.284316,6.116197,11.054464,3.43081,11.425025,-0.144579,3.554946,-0.856641,9.461412,6.538904,5.577353,-13.154224,2.553472,-7.678434,10.96436,c-CS-s,cluster6
21.349102,2.583854,-4.759087,-8.903127,3.631309,-2.124916,-4.140114,-9.212101,4.656031,11.928315,10.598682,6.585451,3.837057,14.955883,1.391798,-2.675847,5.977557,7.032282,5.264118,10.448281,3.168224,10.740778,-0.539019,4.065076,-0.547467,8.365244,5.956421,4.722488,-12.171107,2.240061,-6.441293,10.435537,c-CS-s,cluster6
21.213909,2.598251,-4.779989,-8.577876,3.390789,-2.091259,-3.868788,-8.79732,4.750891,11.39074,10.470942,6.474113,3.681412,14.672656,1.65754,-2.904033,5.850012,6.684138,5.167755,10.448394,2.979164,10.355329,-0.345406,3.989845,-0.177916,8.032502,5.785245,4.682644,-12.049245,2.501566,-6.616188,10.414778,c-CS-s,cluster6
20.910178,2.607817,-4.62108,-8.186318,3.19871,-2.094619,-3.795351,-8.221236,4.728727,10.878041,10.303324,6.121991,3.499408,14.377499,1.776864,-2.82723,5.825517,6.28788,4.891578,10.450621,3.05738,10.369376,-0.15065,3.758647,0.099636,7.855363,5.344035,4.801666,-11.970087,2.579453,-6.755277,10.318267,c-CS-s,cluster6
19.677393,2.169094,-4.572474,-8.343116,3.047803,-1.399935,-3.86906,-7.46009,4.038945,10.271501,9.450565,6.061899,3.686793,14.272942,1.677969,-2.678689,5.706903,6.12197,4.103978,10.234588,2.635667,9.908959,-0.288539,3.647741,0.103495,6.738073,5.1454,4.2311,-11.019853,2.162379,-5.745843,9.720092,c-CS-s,cluster6
19.345357,2.292276,-4.109609,-8.258921,2.91139,-1.251738,-3.515074,-6.568567,4.215365,9.795754,9.067729,5.523143,3.765456,13.492097,1.638324,-2.434496,5.24606,5.47901,3.732739,9.897979,2.562325,9.460274,-0.151993,3.450162,0.232642,6.431985,4.769905,4.103098,-10.801689,2.33306,-5.709659,9.624856,c-CS-s,cluster6
18.924588,2.259803,-3.814114,-8.317341,2.915145,-1.494672,-3.644218,-6.31552,4.001922,9.587246,8.814566,5.457127,3.960679,13.399632,1.358583,-2.396881,5.043413,5.200037,3.540059,9.690764,2.822391,9.375168,0.153188,3.333295,0.67289,6.305654,4.208707,4.207733,-10.868383,2.607265,-5.691597,9.634645,c-CS-s,cluster6
18.220518,1.919133,-4.069251,-8.215375,3.061258,-1.06959,-3.875744,-6.491882,3.760229,9.7062,8.578364,5.689967,3.721495,13.790301,1.714628,-2.572799,5.319201,5.461333,3.45355,9.381464,2.368211,9.157567,0.003251,3.156611,0.32953,5.890395,4.911923,4.285681,-10.060574,2.050327,-5.207154,9.129539,c-CS-s,cluster6
18.272126,1.929706,-3.911165,-8.014026,2.953723,-0.990795,-3.623419,-6.289272,3.951911,9.376341,8.46235,5.410819,3.471006,13.715632,1.637978,-2.755069,5.064451,5.061253,3.687562,9.855276,2.522578,8.501435,0.123428,2.99156,0.955879,5.657486,4.651454,4.155543,-9.884232,2.318163,-5.248107,9.123023,c-CS-s,cluster6
17.805808,1.447324,-4.016195,-7.917923,2.479831,-1.059925,-3.839818,-5.646113,3.921077,9.06687,8.02209,5.177375,3.926609,13.15922,1.594074,-2.453462,4.911848,4.894237,3.136353,9.175775,2.279071,8.808337,0.114547,3.115907,0.9979,5.434031,4.766335,4.241493,-9.821594,2.389617,-5.235517,9.26121,c-CS-s,cluster6
19.823938,5.973892,-4.536413,-10.01698,6.425675,-4.40951,-2.580913,-15.036285,3.813261,13.97903,10.220993,8.013406,1.995669,13.390478,1.092872,-4.582644,7.125465,6.48413,9.246711,9.973138,4.004436,7.726621,-1.293714,2.359857,-5.679514,12.925353,6.450474,5.756902,-11.588546,-1.440803,-6.053999,7.600979,c-CS-s,cluster5
19.954526,6.373517,-4.33251,-10.081745,6.286217,-4.301479,-2.292018,-14.926137,3.753991,14.094165,10.168077,8.021597,2.025632,13.244128,0.911985,-4.634486,7.083708,6.556285,9.311505,10.052205,4.141578,7.948516,-1.438487,2.425628,-6.053732,13.196694,6.131155,5.850982,-11.831152,-1.407227,-6.207447,7.917461,c-CS-s,cluster5
19.79988,6.216348,-4.201503,-10.057796,6.228243,-4.226912,-2.480548,-14.483663,3.513247,13.401172,10.062671,7.813934,1.765602,13.283551,1.156958,-4.676198,6.78316,6.015255,9.066886,9.857687,4.183978,7.582988,-1.065979,2.203988,-5.600126,12.626224,5.767998,5.7817,-11.477116,-1.227969,-5.817015,7.844893,c-CS-s,cluster5
21.004371,5.673014,-4.42804,-9.711139,6.680025,-3.95008,-2.422138,-15.001301,3.55151,13.426383,11.088889,7.882383,1.451336,14.417445,2.127149,-5.811533,6.893344,5.372162,9.953294,11.466621,4.127494,5.981549,-1.406327,2.344669,-5.105594,11.69046,5.751193,5.429957,-11.538935,-1.562573,-5.982498,7.975179,c-CS-s,cluster5
20.833202,5.57662,-4.275838,-9.570843,6.223331,-4.133714,-2.585328,-14.73214,3.722084,13.310447,10.863061,7.991468,1.712603,14.089776,1.542464,-5.551025,7.183637,5.585164,9.668929,10.774835,4.011844,6.685243,-1.334514,2.2334,-5.041653,12.023285,5.751129,5.526335,-11.515632,-1.426249,-5.933083,7.57664,c-CS-s,cluster5
20.524934,5.153444,-3.836667,-9.728947,6.23809,-3.756581,-2.62887,-14.056436,3.164285,13.033294,10.068929,7.594679,2.202213,13.882082,1.12677,-5.014147,6.493405,5.054076,9.52876,10.421497,3.934359,6.006511,-1.258924,2.636398,-4.89278,11.338917,5.48439,5.217567,-11.605255,-1.309235,-5.26266,7.874611,c-CS-s,cluster5
19.750222,5.717077,-3.365415,-9.605983,6.311112,-3.387048,-2.213893,-13.352083,3.54502,12.403696,10.300413,7.165548,1.583469,13.493961,1.506534,-5.637761,6.4791,4.366164,8.737554,11.073851,4.165697,5.213724,-1.01921,2.050627,-4.472843,10.576656,4.371404,5.17557,-10.766823,-1.311791,-5.258337,7.443571,c-CS-s,cluster6
20.184842,5.151736,-3.21907,-9.009316,5.910452,-3.262655,-2.505483,-12.514123,3.52367,12.111185,10.061852,7.179028,1.978097,13.495884,1.796192,-5.280001,6.362931,3.784559,8.781958,10.822179,4.047489,4.833724,-1.108362,2.241069,-3.698365,9.806278,4.182958,5.184622,-11.015606,-1.193238,-5.283886,7.709987,c-CS-s,cluster6
20.641114,4.787766,-3.508274,-9.074008,5.917001,-3.155396,-2.654032,-12.903669,3.334662,12.086884,10.366425,7.224171,1.847201,13.81791,2.248434,-5.65455,6.771148,3.745298,9.007743,10.772629,3.769999,4.695065,-1.09784,2.283901,-4.117138,9.756407,4.637789,5.442971,-11.419033,-1.492591,-5.075941,7.681817,c-CS-s,cluster6
17.50865,7.073801,-2.396277,-11.804125,5.253547,-2.659942,-2.518814,-12.518191,3.938154,10.457944,11.453349,7.103144,-0.093506,13.622716,4.037024,-7.699641,6.561294,3.867172,7.276013,13.537687,5.530243,1.074376,-0.884141,1.598466,-3.921649,8.357311,1.583062,6.11942,-8.440914,-2.099426,-4.806483,9.478186,c-CS-s,cluster8
17.109317,6.350266,-2.178951,-11.340452,4.754518,-2.724093,-2.476417,-11.488596,3.414534,9.627031,11.060876,6.962496,-0.217487,13.255662,3.72371,-7.592597,5.846693,3.734166,6.941954,12.701752,5.539689,0.91552,-1.101271,1.651053,-3.684947,7.803963,1.678406,5.704459,-8.310321,-1.527875,-4.627061,9.668512,c-CS-s,cluster8
16.931341,6.734447,-1.962784,-11.46805,3.26939,-2.507422,-2.467899,-11.543798,3.459155,8.575844,12.328123,5.443801,-1.756261,13.38524,3.239152,-8.912411,5.84642,3.909225,5.209487,10.849407,6.728191,1.334862,-0.89307,0.063651,-3.878853,7.646386,1.501544,5.716079,-8.355955,-1.480401,-4.06168,9.51269,c-CS-s,cluster8
17.959988,4.492493,-1.701962,-9.50549,5.352118,-1.719327,-2.992533,-9.772371,2.985571,11.094546,7.728333,5.915967,3.122962,12.334876,1.363541,-4.902125,5.998728,1.560503,6.06281,9.813538,4.64371,2.797259,-0.656688,1.609716,-2.830022,7.277916,2.371268,5.368178,-10.248089,-1.602637,-4.03277,7.676201,c-CS-s,cluster8
19.486283,3.675703,-2.442917,-9.000174,5.939032,-2.015943,-3.479089,-10.528063,3.302093,11.290974,8.740652,6.451096,2.686863,13.515277,2.610497,-5.72162,6.499642,1.404846,7.004846,10.390902,4.36578,3.137728,-0.303824,1.606914,-2.216344,7.128011,3.07421,5.898676,-10.991191,-1.864516,-4.551641,8.189254,c-CS-s,cluster8
