@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S10

@attribute NR1_N numeric
@attribute pCAMKII_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute BRAF_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute APP_N numeric
@attribute SOD1_N numeric
@attribute P38_N numeric
@attribute pMTOR_N numeric
@attribute NR2B_N numeric
@attribute RAPTOR_N numeric
@attribute NUMB_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute BAX_N numeric
@attribute GFAP_N numeric
@attribute GluR4_N numeric
@attribute SNCA_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute BAD_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute SYP_N numeric
@attribute H3AcK18_N numeric
@attribute Treatment=Saline numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
2.414939,2.959124,0.286428,0.84517,0.322011,0.178356,1.256286,3.029554,0.293633,0.761212,0.387884,0.344949,0.396559,0.73151,0.609616,0.34642,0.170866,2.06291,0.319896,1.781112,0.298901,0.196977,0.124294,0.102993,0.160101,0.820507,0.149565,0.138113,0.121545,0.48641,0.204993,1,c-CS-s
2.501459,2.995187,0.289236,0.889002,0.310823,0.187427,1.295799,3.069574,0.305863,0.755688,0.382293,0.325117,0.385648,0.807176,0.600058,0.363915,0.168872,2.092413,0.327378,1.946184,0.279371,0.19703,0.121526,0.103147,0.161667,0.800765,0.147552,0.133657,0.115792,0.479782,0.191148,1,c-CS-s
2.111172,2.499632,0.26663,0.764976,0.33315,0.192025,1.005329,2.53179,0.280412,0.678978,0.365123,0.290886,0.343807,0.660786,0.553473,0.298052,0.154616,2.086628,0.298931,1.927401,0.29638,0.192289,0.120377,0.095556,0.124105,0.927499,0.152556,0.114098,0.106151,0.461886,0.187678,1,c-CS-s
2.011681,2.348326,0.248257,0.734135,0.322524,0.181311,0.932706,2.407078,0.263598,0.657775,0.348849,0.283821,0.332636,0.633368,0.513424,0.294456,0.1655,2.124963,0.30358,1.940132,0.298156,0.196962,0.12161,0.099714,0.133346,0.906105,0.155045,0.124174,0.107802,0.4748,0.192918,1,c-CS-s
2.169301,2.54761,0.269669,0.781434,0.331618,0.179596,1.06011,2.555699,0.284007,0.703309,0.366912,0.303493,0.376103,0.671875,0.567463,0.335662,0.163043,2.101877,0.305336,1.87836,0.287846,0.186858,0.120356,0.097134,0.131917,0.895751,0.162549,0.141897,0.102964,0.457806,0.210771,1,c-CS-s
2.004989,2.300561,0.26772,0.758886,0.379547,0.174392,0.901268,2.392434,0.302848,0.683018,0.35107,0.290376,0.326128,0.656828,0.500935,0.295365,0.151356,2.190118,0.281698,1.498367,0.26608,0.182451,0.109754,0.086895,0.138009,0.950163,0.188698,0.142269,0.107057,0.488428,0.209286,1,c-CS-s
2.057411,2.340919,0.266388,0.741545,0.334447,0.202088,0.949269,2.41023,0.279541,0.672443,0.357829,0.291858,0.339875,0.66263,0.532985,0.319833,0.152986,2.111945,0.301585,1.548401,0.275969,0.175771,0.1152,0.090433,0.143646,0.925417,0.183555,0.142372,0.099632,0.471271,0.224738,1,c-CS-s
2.059797,2.344507,0.277881,0.750672,0.345955,0.183323,0.92696,2.408442,0.276433,0.673909,0.360646,0.300021,0.354024,0.677426,0.551004,0.315953,0.15548,2.100185,0.315092,1.544677,0.278467,0.179279,0.122417,0.09306,0.143651,0.90124,0.213197,0.16004,0.10218,0.479692,0.2236,1,c-CS-s
2.480217,2.851203,0.209604,0.839323,0.382563,0.146985,?,3.19098,0.251787,0.725863,0.39696,0.312594,0.331622,0.653277,0.531763,0.279472,0.17963,2.078455,0.285248,2.11113,0.170744,0.190484,0.113998,0.142006,0.128058,0.900118,?,?,0.119735,0.453349,0.117148,1,c-CS-s
2.468517,2.795285,0.210584,0.817368,0.375808,0.151199,?,3.151597,0.240127,0.710335,0.389237,0.308366,0.332339,0.642296,0.525316,0.283895,0.175304,1.956188,0.287019,2.094235,0.167853,0.187181,0.118102,0.1404,0.12617,0.867163,?,?,0.118886,0.43784,0.116701,1,c-CS-s
2.556628,2.920834,0.230825,0.848239,0.40076,0.158127,?,3.379505,0.243454,0.748023,0.400452,0.326112,0.357737,0.68888,0.578704,0.304035,0.17766,2.001352,0.294767,2.066806,0.169549,0.192812,0.113953,0.145722,0.127584,0.865994,?,?,0.116487,0.451642,0.119473,1,c-CS-s
2.258454,2.647343,0.20328,0.774091,0.348843,0.151665,?,2.753877,0.238495,0.669845,0.387618,0.301297,0.345029,0.646834,0.519197,0.287948,0.164166,2.209326,0.298407,1.671745,0.170971,0.186359,0.124575,0.14468,0.132617,0.887952,?,?,0.120012,0.423136,0.126121,1,c-CS-s
2.314692,2.756877,0.215357,0.80146,0.349889,0.153956,?,2.828314,0.262417,0.679963,0.385738,0.313258,0.383262,0.663277,0.529657,0.302177,0.163181,2.166768,0.287513,1.724699,0.16112,0.178675,0.112807,0.138299,0.128454,0.858342,?,?,0.115555,0.428408,0.120974,1,c-CS-s
2.39844,2.781539,0.226792,0.820682,0.379133,0.160275,?,3.01891,0.240148,0.701666,0.392885,0.316847,0.372124,0.685665,0.56255,0.32055,0.162301,2.145221,0.300398,1.705576,0.162837,0.191483,0.115426,0.14231,0.126991,0.854473,?,?,0.113894,0.41996,0.126532,1,c-CS-s
2.193264,2.477273,0.105952,0.751472,0.355461,0.168084,?,2.490844,?,0.655003,0.390778,0.312459,0.375245,0.659418,0.541694,0.305592,0.156703,2.540962,0.302436,1.473329,0.156703,0.173913,0.110407,0.141405,0.144928,0.892814,?,?,0.117049,0.456622,0.138386,1,c-CS-s
2.165422,2.480357,0.056818,0.732468,0.359091,0.166071,?,2.467532,?,0.648214,0.376623,0.307143,0.375,0.676136,0.526786,0.321753,0.152465,2.446943,0.292012,1.472189,0.147633,0.17002,0.121302,0.133629,0.143688,0.856312,?,?,0.115483,0.445661,0.134024,1,c-CS-s
2.163252,2.488143,0.069689,0.739474,0.374738,0.157445,?,2.483465,?,0.64833,0.370705,0.309566,0.391031,0.667527,0.537345,0.320213,0.149593,2.467143,0.28112,1.511118,0.149692,0.182251,0.118324,0.131229,0.142843,0.851102,?,?,0.113758,0.419297,0.139666,1,c-CS-s
2.431124,2.64408,0.276433,0.798958,0.409903,0.176471,?,2.627327,?,0.681497,0.377141,0.349777,0.409159,0.703835,0.613179,0.312919,0.156617,2.64519,0.306908,1.244932,0.148483,0.17379,0.13428,0.137766,0.154164,0.912589,?,?,0.12266,0.436669,0.153648,1,c-CS-s
2.464407,2.717531,0.255964,0.818629,0.423892,0.18156,?,2.676638,0.273381,0.701817,0.397009,0.35195,0.419538,0.736842,0.611889,0.334722,0.148345,2.606394,0.291761,1.272808,0.141142,0.156811,0.123452,0.133687,0.162244,0.891458,?,?,0.115365,0.43303,0.15163,1,c-CS-s
2.436397,2.687837,0.241411,0.799257,0.42637,0.183287,?,2.674652,0.266667,0.675209,0.371773,0.360446,0.406685,0.727948,0.5974,0.329805,0.146672,2.54795,0.287201,1.293343,0.142535,0.177385,0.127115,0.135139,0.156701,0.859471,?,?,0.113827,0.417325,0.152564,1,c-CS-s
2.5564,2.632217,0.161907,0.885556,0.453873,0.210397,?,2.789809,0.184919,0.681529,0.386891,0.399219,0.414013,0.722005,0.665502,0.320731,0.133496,2.7309,0.290673,1.038929,0.130576,0.175182,0.130738,0.138524,0.177129,0.890673,?,?,0.113706,0.477372,0.173074,1,c-CS-s
2.672927,2.757966,0.185693,0.903144,0.449673,0.194978,?,2.842372,0.173243,0.67778,0.39502,0.420975,0.436801,0.754379,0.663431,0.347331,0.131986,2.745233,0.29142,1.116864,0.136588,0.161243,0.132479,0.13856,0.169954,0.89382,?,?,0.118836,0.445266,0.178008,1,c-CS-s
2.687605,2.725337,0.181282,0.910202,0.438238,0.196037,?,2.900506,0.205523,0.669899,0.383853,0.419477,0.449621,0.765599,0.65156,0.340641,0.126317,2.689801,0.276634,1.124372,0.136047,0.155019,0.121291,0.125345,0.177072,0.865575,?,?,0.113994,0.471866,0.172369,1,c-CS-s
2.755355,2.899546,0.193038,0.953749,0.290084,0.16196,0.973791,3.707481,0.205047,0.821487,0.424943,0.339825,0.358893,0.735557,0.554041,0.284891,0.223439,1.412654,0.290603,2.146058,0.149814,0.198836,0.118889,0.146791,0.166674,0.821231,0.127411,0.117836,0.120264,0.526458,0.108581,1,c-CS-s
2.816708,2.918509,0.163554,1.000246,0.288288,0.158886,0.955283,3.780753,0.206061,0.83104,0.430958,0.341769,0.375266,0.753563,0.578378,0.289681,0.221372,1.315923,0.289671,2.37612,0.148095,0.192948,0.119263,0.144971,0.143614,0.831221,0.126731,0.120078,0.124921,0.516203,0.109487,1,c-CS-s
2.765006,2.866263,0.15531,0.986467,0.327575,0.173619,0.85886,3.704108,0.191928,0.795176,0.417529,0.332352,0.352173,0.732367,0.558828,0.284429,0.206163,1.265495,0.279427,2.402648,0.137934,0.18099,0.114236,0.144488,0.137196,0.818967,0.116319,0.121962,0.115538,0.511415,0.101693,1,c-CS-s
2.473679,3.43192,0.188069,0.888017,0.272214,0.146834,0.909053,3.070644,0.232548,0.726217,0.392883,0.300157,0.350706,0.688435,0.525903,0.267399,0.196909,1.649741,0.29763,1.893658,0.142428,0.191991,0.120074,0.135275,0.144472,0.85738,0.127036,0.111324,0.118988,0.472249,0.10449,1,c-CS-s
2.445862,3.441951,0.181659,0.874434,0.288184,0.141725,0.941643,3.009675,0.220976,0.709345,0.379889,0.297756,0.354467,0.689481,0.532627,0.269967,0.191872,1.624063,0.289139,1.941082,0.134378,0.189579,0.120501,0.130785,0.134812,0.854532,0.12397,0.112818,0.116597,0.467939,0.100985,1,c-CS-s
2.450062,3.479942,0.179694,0.876137,0.281121,0.14816,0.865902,3.036497,0.210091,0.7195,0.379756,0.297146,0.346774,0.695513,0.5061,0.273883,0.186517,1.586188,0.281787,1.985432,0.13233,0.185115,0.111727,0.130562,0.131476,0.867427,0.120931,0.107644,0.114105,0.451664,0.098927,1,c-CS-s
2.262849,3.324576,0.190537,0.808443,0.236194,0.141309,0.84326,2.552098,0.201888,0.647111,0.366917,0.284658,0.350593,0.663563,0.501084,0.271649,0.178609,1.895636,0.269776,1.583111,0.127358,0.186706,0.118695,0.120395,0.143308,0.847138,0.129382,0.108817,0.115942,0.446684,0.10574,1,c-CS-s
2.247674,3.252577,0.172869,0.791929,0.231833,0.141941,0.776088,2.5,0.203671,0.62258,0.364722,0.272064,0.350515,0.655016,0.499246,0.275082,0.17903,1.854992,0.272648,1.652299,0.125408,0.188989,0.115529,0.116803,0.141901,0.853478,0.12979,0.111147,0.10286,0.410246,0.106446,1,c-CS-s
2.218404,3.346677,0.212362,0.800982,0.238671,0.144008,0.790282,2.558661,0.194109,0.632679,0.361279,0.280337,0.344285,0.662261,0.5,0.270519,0.171338,1.808997,0.272221,1.720734,0.121245,0.180164,0.106689,0.114199,0.142691,0.856689,0.125348,0.107309,0.115438,0.401595,0.105141,1,c-CS-s
2.110978,2.718426,0.16549,0.762427,0.22601,0.125995,0.66076,2.228413,0.178856,0.567202,0.338339,0.261,0.341343,0.633579,0.494218,0.259949,0.173878,1.895955,0.25961,1.35973,0.113705,0.173576,0.113403,0.112095,0.144194,0.800463,0.136043,0.108674,0.112497,0.392031,0.103139,1,c-CS-s
2.087658,2.731243,0.193578,0.770963,0.220514,0.138639,0.715112,2.257191,0.179881,0.605083,0.349718,0.263735,0.379699,0.642064,0.518034,0.267539,0.173755,1.922438,0.303665,1.425071,0.118874,0.178109,0.110065,0.109862,0.146314,0.819765,0.136796,0.11857,0.112697,0.371405,0.104293,1,c-CS-s
2.063076,2.687147,0.160071,0.758554,0.226272,0.132104,0.731776,2.228355,0.195924,0.555787,0.337251,0.262719,0.352276,0.620797,0.483636,0.307349,0.165618,1.887024,0.252422,1.505943,0.119469,0.162222,0.125262,0.10918,0.149735,0.852862,0.137349,0.121366,0.116772,0.379483,0.10888,1,c-CS-s
1.868401,2.458522,0.152903,0.703054,0.239442,0.138386,0.638763,1.867647,0.1546,0.509427,0.319382,0.26678,0.377262,0.624434,0.480015,0.307881,0.151117,1.962159,0.246402,1.13536,0.10062,0.166377,0.105583,0.108189,0.144045,0.800248,0.147022,0.114516,0.101241,0.345906,0.105707,1,c-CS-s
1.847201,2.266978,0.146455,0.692537,0.204478,0.153545,0.574067,1.881343,0.147201,0.535448,0.313806,0.26194,0.371642,0.630224,0.498881,0.273881,0.146828,1.905619,0.817402,1.194924,0.105982,0.159154,0.104048,0.100544,0.143565,0.807492,0.133656,0.114562,0.099819,0.338852,0.112024,1,c-CS-s
1.819104,2.256131,0.151208,0.689102,0.201549,0.130186,0.497695,1.896552,0.150101,0.465241,0.29633,0.262954,0.37009,0.615711,0.497695,0.273834,0.143325,1.829854,0.21432,1.235316,0.102184,0.151578,0.112621,0.095874,0.149879,0.820752,0.137621,0.111286,0.107282,0.344175,0.107767,1,c-CS-s
3.126094,3.15329,0.289749,1.056771,2.133416,0.191423,2.062001,4.027957,0.363256,0.905572,0.450171,0.353081,0.322651,0.772252,0.585489,0.331875,0.230284,1.335638,0.338735,1.364617,0.147495,0.21314,0.143458,0.149264,0.132507,1.119898,0.11752,0.109612,0.114036,0.540593,?,1,c-CS-s
3.029589,3.022099,0.277393,1.047434,1.910772,0.190569,1.960703,3.992141,0.345631,0.892557,0.429311,0.338881,0.320018,0.74785,0.577809,0.317522,0.22642,1.246216,0.336093,1.206953,0.143782,0.208598,0.128043,0.152555,0.12596,1.150855,0.116692,0.104793,0.110112,0.516725,?,1,c-CS-s
2.98315,3.019443,0.2784,1.066105,1.940376,0.189334,1.911582,4.061291,0.350431,0.914638,0.436626,0.34145,0.344598,0.759467,0.59189,0.314045,0.233047,1.243908,0.352134,1.216176,0.141747,0.213419,0.130775,0.16606,0.136454,1.204598,0.114401,0.106517,0.112802,0.523431,?,1,c-CS-s
2.827676,3.133053,0.284688,0.951065,1.823712,0.192517,1.535059,3.435084,0.332507,0.842047,0.420837,0.334985,0.320738,0.732161,0.562686,0.330649,0.206026,1.458986,0.322155,1.232754,0.133073,0.206168,0.125984,0.131159,0.121305,1.092237,0.121021,0.120383,0.109252,0.47827,?,1,c-CS-s
2.713344,3.148783,0.272509,0.890301,1.583263,0.187747,1.439156,3.420573,0.32562,0.819806,0.40271,0.323103,0.320585,0.69584,0.547776,0.311593,0.208315,1.451855,0.31998,1.151436,0.138083,0.205356,0.123069,0.138732,0.121842,1.116428,0.129132,0.117006,0.107045,0.470839,?,1,c-CS-s
2.637552,3.075692,0.264391,0.884873,1.754326,0.179635,1.379753,3.33761,0.3196,0.809653,0.404709,0.321836,0.327722,0.700412,0.546675,0.304414,0.204261,1.418111,0.327699,1.125071,0.133736,0.208523,0.123651,0.148864,0.136151,1.146378,0.124716,0.110369,0.108949,0.46946,?,1,c-CS-s
2.462857,2.756667,0.267143,0.854603,1.709524,0.190794,1.169048,2.890476,0.298889,0.764444,0.383016,0.342063,0.305397,0.667937,0.527937,0.310159,0.180322,1.598159,0.327537,1.0903,0.127406,0.200223,0.124151,0.116991,0.13559,1.01739,0.148703,0.134009,0.104808,0.483772,?,1,c-CS-s
2.447981,2.754969,0.265528,0.801553,1.662267,0.195807,1.143944,2.838354,0.321273,0.749689,0.370652,0.291615,0.282143,0.646118,0.544255,0.29441,0.182873,1.595976,0.319139,0.995695,0.126813,0.19635,0.122602,0.125597,0.154141,1.057183,0.153205,0.132148,0.101731,0.463828,?,1,c-CS-s
2.214142,2.516097,0.242455,0.778672,1.575165,0.181805,1.030469,2.622736,0.268755,0.712561,0.340328,0.280253,0.275079,0.606352,0.473124,0.267893,0.178541,1.580237,0.339853,0.981559,0.12564,0.197355,0.130297,0.138307,0.156282,1.115861,0.140356,0.125361,0.10515,0.47462,?,1,c-CS-s
2.683814,2.85299,0.314513,0.896487,1.881639,0.223338,1.175868,2.815767,0.335843,0.825178,0.407988,0.347344,0.333333,0.706399,0.560017,0.3601,0.177055,1.477477,0.288214,1.013503,0.100465,0.193799,0.12207,0.0996,0.140434,0.939613,0.148968,0.13136,0.09031,0.398509,?,1,c-CS-s
2.516713,2.633307,0.335257,0.861122,1.590529,0.198567,1.125945,2.70394,0.289097,0.776363,0.368683,0.321727,0.284123,0.647831,0.522483,0.314365,0.173704,1.543677,0.303172,1.128686,0.110813,0.201519,0.138293,0.107239,0.133266,0.97252,0.149464,0.129468,0.095174,0.405384,?,1,c-CS-s
2.537609,2.629256,0.339667,0.856888,1.768804,0.204671,1.127078,2.664687,0.291964,0.781869,0.374505,0.323238,0.297308,0.639351,0.508314,0.322249,0.172113,1.578833,0.299163,1.007339,0.11478,0.198945,0.133012,0.105951,0.133242,1.002523,0.156633,0.142759,0.095173,0.419677,?,1,c-CS-s
3.075103,2.104471,0.271044,1.060232,1.999252,0.187617,2.13309,3.943696,0.34942,0.904321,0.443322,0.348859,0.337355,0.724093,0.615413,0.349794,0.163232,1.551222,0.294819,1.039594,0.096114,0.181925,0.137474,0.106123,0.150721,0.914925,0.186635,0.188107,0.094054,0.453783,?,1,c-CS-s
3.037572,2.105447,0.265836,1.057019,2.088832,0.184461,2.108185,3.940527,0.375059,0.906636,0.446332,0.341452,0.324271,0.711696,0.63136,0.34249,0.156504,1.612579,0.293075,1.052857,0.11162,0.213347,0.138491,0.09907,0.146612,0.941828,0.202864,0.164477,0.099513,0.431567,?,1,c-CS-s
3.006304,2.099017,0.264046,1.051548,1.995457,0.185796,2.072223,3.903486,0.376877,0.897738,0.429724,0.333395,0.318098,0.700723,0.592064,0.331541,0.166173,1.750429,0.288698,1.009665,0.114887,0.195635,0.14357,0.108028,0.156041,0.975058,0.2,0.189867,0.105534,0.452533,?,1,c-CS-s
3.757641,2.877333,0.311874,1.408169,0.661618,0.207195,2.802948,5.198404,0.338653,1.001623,0.543414,0.4033,0.399107,1.078036,0.826481,0.467812,0.269288,0.63689,0.301577,1.581296,0.101557,0.18939,0.132149,0.153508,0.133347,0.684949,0.130452,0.149566,0.114083,0.484529,0.107645,1,c-CS-s
2.588006,1.988482,0.21247,0.978106,0.455402,0.141171,1.860352,3.613613,0.23703,0.696811,0.368586,0.273108,0.271014,0.740505,0.557258,0.320704,0.25241,0.617325,0.279661,1.356034,0.088247,0.187608,0.129351,0.14356,0.12656,0.678271,0.124175,0.132954,0.116868,0.42992,0.10474,1,c-CS-s
3.083381,2.424842,0.252789,1.185279,0.53042,0.173548,2.259229,4.20506,0.289362,0.840023,0.440943,0.334445,0.33295,0.902243,0.663715,0.376998,0.250553,0.643948,0.282577,1.380175,0.086748,0.192352,0.132097,0.145212,0.13847,0.729169,0.118508,0.116138,0.117297,0.451596,0.100811,1,c-CS-s
3.337822,3.079468,0.297091,1.244722,0.625603,0.204489,2.006983,4.391687,0.349792,0.885453,0.481962,0.377057,0.398171,0.988861,0.772901,0.453699,0.238427,0.686856,0.29528,1.479463,0.098253,0.186465,0.129808,0.145065,0.126222,0.667362,0.130069,0.123158,0.108684,0.436041,0.110575,1,c-CS-s
2.408877,2.303165,0.210806,0.904303,0.444238,0.149728,1.487389,3.218843,0.249505,0.656775,0.356701,0.275964,0.29958,0.71637,0.562315,0.320227,0.235325,0.681435,0.27532,1.222193,0.086025,0.183989,0.128408,0.133117,0.138555,0.690456,0.125025,0.117663,0.109306,0.440804,0.121576,1,c-CS-s
2.951894,2.795205,0.26573,1.118509,0.519701,0.184178,1.826512,3.916158,0.28314,0.812309,0.442883,0.342089,0.381032,0.879047,0.663714,0.393403,0.23044,0.680375,0.277411,1.20726,0.085106,0.183876,0.130719,0.136632,0.146761,0.735232,0.123989,0.117463,0.107403,0.40174,0.102508,1,c-CS-s
2.986923,2.74044,0.273826,1.122053,0.463642,0.205865,1.59144,3.626709,0.285714,0.768774,0.450763,0.363186,0.418863,0.941351,0.724787,0.434516,0.233571,0.682622,0.295525,1.432802,0.08973,0.177059,0.139518,0.127431,0.134635,0.685984,0.140639,0.1428,0.116065,0.398623,0.116705,1,c-CS-s
1.908433,1.829007,0.178096,0.726463,0.333979,0.132765,1.00297,2.340566,0.193594,0.502131,0.298851,0.244091,0.268759,0.590985,0.459641,0.273796,0.214951,0.672147,0.272617,1.158662,0.079614,0.17729,0.126346,0.127075,0.139062,0.682352,0.131692,0.154531,0.114117,0.424557,0.122945,1,c-CS-s
2.653246,2.514146,0.244287,1.007798,0.417301,0.176641,1.410591,3.22597,0.293435,0.694052,0.405151,0.340406,0.379579,0.829343,0.626224,0.379035,0.209337,0.68059,0.2638,1.205815,0.075921,0.173874,0.124652,0.122768,0.148731,0.709173,0.124816,0.121294,0.109582,0.396724,0.119984,1,c-CS-s
2.576029,2.26133,0.251208,0.962273,0.405107,0.184495,1.258569,2.903152,0.280883,0.625489,0.400736,0.349436,0.423741,0.868185,0.668507,0.430642,0.216134,0.68716,0.257947,1.263866,0.085155,0.155036,0.130692,0.105585,0.140811,0.606969,0.142434,0.133461,0.099475,0.349785,0.112745,1,c-CS-s
1.548186,1.369898,0.161139,0.585459,0.243764,0.115505,0.76644,1.723781,0.17843,0.38733,0.263322,0.21712,0.26559,0.530754,0.400935,0.251842,0.191168,0.642005,0.25178,1.025784,0.076198,0.155089,0.127574,0.107851,0.163748,0.606215,0.151434,0.156821,0.097845,0.39061,0.11016,1,c-CS-s
2.317622,2.119568,0.246919,0.899892,0.374703,0.194162,1.138378,2.530595,0.268108,0.59373,0.364324,0.32973,0.411459,0.799784,0.606703,0.392865,0.188045,0.667837,0.253936,0.983753,0.078528,0.163775,0.131882,0.108114,0.166383,0.657607,0.133086,0.131481,0.105807,0.412496,0.123157,1,c-CS-s
2.290735,1.865815,0.236155,0.894302,0.395634,0.192492,1.076677,2.454207,0.270767,0.532481,0.429712,0.320021,0.430511,0.865815,0.666134,0.433972,0.196022,0.66931,0.238789,1.204082,0.087612,0.159626,0.145197,0.11543,0.164695,0.659041,0.212011,0.154296,0.101261,0.392175,0.134668,1,c-CS-s
1.888051,1.527156,0.196409,0.740412,0.312348,0.13589,0.984261,2.041676,0.220129,0.444691,0.303924,0.27311,0.377522,0.72556,0.546885,0.35624,0.173668,0.648606,0.233477,0.949614,0.077346,0.166209,0.144222,0.122104,0.169742,0.648475,0.177464,0.148017,0.093705,0.363565,0.122759,1,c-CS-s
2.197745,1.829531,0.243116,0.877787,0.367952,0.198007,1.127196,2.308681,0.250197,0.529242,0.403619,0.317335,0.427747,0.84107,0.635982,0.418568,0.179707,0.634474,0.226026,0.963733,0.066151,0.166802,0.149008,0.119397,0.175903,0.707281,0.146292,0.140179,0.10201,0.412524,0.130128,1,c-CS-s
3.174743,2.522979,0.307875,1.104556,0.332565,0.195812,2.658019,4.180932,0.390703,0.934159,0.458125,0.373848,0.451146,0.875691,0.595075,0.307677,0.316575,1.245096,0.414195,1.240746,0.109373,0.216655,0.144715,0.187461,0.155883,1.003555,0.155004,0.147685,0.138609,0.759588,0.148312,1,c-CS-s
2.98743,2.352209,0.317579,1.057633,0.321413,0.184778,2.52448,3.766451,0.367733,0.885551,0.440261,0.350575,0.381937,0.819119,0.576079,0.290805,0.306475,1.234654,0.395308,1.128277,0.109787,0.20807,0.146232,0.180993,0.168748,1.007314,0.152313,0.15975,0.140973,0.740652,0.160983,1,c-CS-s
2.889177,2.248283,0.270399,1.027902,0.306798,0.177172,2.393154,3.820718,0.357659,0.854767,0.416355,0.343076,0.356997,0.784139,0.548873,0.272207,0.305279,1.305402,0.383494,1.165187,0.107219,0.210974,0.140297,0.186247,0.157813,1.022079,0.148037,0.148729,0.133738,0.722136,0.140908,1,c-CS-s
2.699478,2.901565,0.270966,0.915887,0.270138,0.163424,1.739548,3.440434,0.325275,0.800315,0.381323,0.309049,0.374203,0.793609,0.536882,0.27345,0.280983,1.651199,0.406278,1.247021,0.102514,0.215054,0.138838,0.188914,0.147971,0.995538,0.146816,0.132801,0.133746,0.557241,0.12582,1,c-CS-s
2.688741,2.84429,0.257113,0.931021,0.261895,0.159277,1.750344,3.361757,0.340764,0.775229,0.366702,0.300884,0.343438,0.749777,0.518846,0.262706,0.26917,1.560605,0.3834,1.074031,0.103327,0.211749,0.14261,0.185408,0.154328,1.019514,0.138941,0.125541,0.132827,0.530443,0.135579,1,c-CS-s
2.393446,2.576362,0.233579,0.855744,0.237923,0.144845,1.66863,3.048822,0.286451,0.702062,0.345582,0.270177,0.291163,0.686598,0.470177,0.232253,0.26646,1.586131,0.380048,1.015583,0.097204,0.208037,0.130023,0.179126,0.145656,1.02395,0.132629,0.125965,0.126766,0.540285,0.122908,1,c-CS-s
2.42502,2.742421,0.241108,0.868634,0.235954,0.1538,1.323868,2.883994,0.277082,0.708468,0.35287,0.284964,0.371564,0.714329,0.508185,0.260206,0.238008,2.070928,0.376036,1.110466,0.095019,0.219089,0.124637,0.183731,0.138596,0.960108,0.150216,0.127542,0.125204,0.531283,0.122865,1,c-CS-s
2.345085,2.644506,0.254738,0.838849,0.229107,0.147599,1.298635,2.809192,0.272415,0.692134,0.335068,0.268683,0.321418,0.698517,0.474124,0.244525,0.229971,1.967068,0.371454,1.022693,0.092777,0.204788,0.123495,0.174554,0.143974,0.968936,0.141068,0.126401,0.121627,0.490452,0.129653,1,c-CS-s
2.331667,2.623333,0.230686,0.830882,0.228431,0.146667,1.325098,2.771176,0.278627,0.684706,0.336863,0.268529,0.297255,0.696667,0.469314,0.238529,0.224537,1.925605,0.363249,0.950291,0.087786,0.20161,0.118761,0.173948,0.139727,0.981334,0.140606,0.12363,0.119099,0.526376,0.119234,1,c-CS-s
2.148795,2.369991,0.225315,0.757708,0.224816,0.149544,1.004743,2.401323,0.277993,0.627637,0.312071,0.26551,0.348396,0.664087,0.45787,0.276869,0.209551,2.096985,0.362865,0.950032,0.098184,0.206601,0.12704,0.16659,0.142251,0.93436,0.162902,0.133862,0.1157,0.489813,0.12538,1,c-CS-s
1.959953,2.252133,0.229976,0.703199,0.233175,0.142062,0.978673,2.246564,0.242536,0.60154,0.302607,0.252488,0.31718,0.623934,0.43045,0.238507,0.206919,2.096131,0.361129,0.904233,0.080018,0.199818,0.118252,0.166591,0.137824,0.938006,0.156395,0.131361,0.111243,0.499863,0.156031,1,c-CS-s
1.958766,2.192034,0.20021,0.696064,0.216563,0.139703,0.965658,2.231515,0.236538,0.608691,0.320757,0.247284,0.294825,0.608574,0.416774,0.232566,0.200197,2.058824,0.353031,0.858447,0.082908,0.192945,0.114334,0.158295,0.140568,0.953622,0.159728,0.133047,0.112723,0.508909,0.141105,1,c-CS-s
