@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S42

@attribute ITSN1_N numeric
@attribute BDNF_N numeric
@attribute pBRAF_N numeric
@attribute pCREB_N numeric
@attribute pERK_N numeric
@attribute pJNK_N numeric
@attribute PKCA_N numeric
@attribute pMEK_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute pNUMB_N numeric
@attribute RAPTOR_N numeric
@attribute pP70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute nNOS_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute pS6_N numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
2.539024,0.424498,0.177391,0.243126,2.916397,0.296454,0.368855,0.2784,0.189334,1.911582,4.061291,0.350431,0.914638,0.436626,3.13758,0.395797,0.314045,0.243681,0.21364,1.243908,1.216176,0.141747,0.213419,0.112802,0.188444,0.478443,0.29441,1.440898,2.196879,1.204598,0.204267,0.112802,c-CS-s
1.913652,0.396928,0.183722,0.20887,2.806863,0.305253,0.374628,0.284688,0.192517,1.535059,3.435084,0.332507,0.842047,0.420837,2.896308,0.368434,0.330649,0.321853,0.194186,1.458986,1.232754,0.133073,0.206168,0.109252,0.171074,0.406097,0.267281,1.251684,2.07352,1.092237,0.19447,0.109252,c-CS-s
2.003237,0.382448,0.17444,0.21736,2.681933,0.289893,0.357751,0.272509,0.187747,1.439156,3.420573,0.32562,0.819806,0.40271,2.762499,0.356432,0.311593,0.307997,0.192363,1.451855,1.151436,0.138083,0.205356,0.107045,0.185145,0.430995,0.257182,1.279558,2.098311,1.116428,0.201458,0.107045,c-CS-s
2.07216,0.370335,0.176692,0.217775,2.331842,0.282048,0.346675,0.264391,0.179635,1.379753,3.33761,0.3196,0.809653,0.404709,2.792348,0.366451,0.304414,0.294997,0.186648,1.418111,1.125071,0.133736,0.208523,0.108949,0.172017,0.452983,0.275497,1.307955,2.161222,1.146378,0.202415,0.108949,c-CS-s
1.635397,0.354444,0.184603,0.195397,2.487778,0.292698,0.35127,0.267143,0.190794,1.169048,2.890476,0.298889,0.764444,0.383016,2.416032,0.33619,0.310159,0.340635,0.192969,1.598159,1.0903,0.127406,0.200223,0.104808,0.161908,0.389659,0.258347,1.142379,2.063517,1.01739,0.190551,0.104808,c-CS-s
1.699689,0.345963,0.178571,0.195652,2.467236,0.277019,0.330901,0.265528,0.195807,1.143944,2.838354,0.321273,0.749689,0.370652,2.372205,0.332764,0.29441,0.333385,0.186055,1.595976,0.995695,0.126813,0.19635,0.101731,0.175854,0.384277,0.264296,1.169116,2.055779,1.057183,0.185213,0.101731,c-CS-s
1.49885,0.31762,0.171026,0.186404,2.331848,0.256108,0.304973,0.242455,0.181805,1.030469,2.622736,0.268755,0.712561,0.340328,2.18741,0.319057,0.267893,0.318626,0.177703,1.580237,0.981559,0.12564,0.197355,0.10515,0.164478,0.400391,0.272795,1.198752,2.147155,1.115861,0.19484,0.10515,c-CS-s
1.997281,0.373902,0.211,0.21079,2.570054,0.313885,0.3578,0.314513,0.223338,1.175868,2.815767,0.335843,0.825178,0.407988,2.479506,0.377457,0.3601,0.378921,0.158151,1.477477,1.013503,0.100465,0.193799,0.09031,0.133305,0.284001,0.227071,0.915739,1.916928,0.939613,0.210327,0.09031,c-CS-s
1.615997,0.35774,0.181456,0.206526,2.533824,0.295066,0.339236,0.335257,0.198567,1.125945,2.70394,0.289097,0.776363,0.368683,2.274572,0.356546,0.314365,0.35953,0.159853,1.543677,1.128686,0.110813,0.201519,0.095174,0.131479,0.296247,0.244415,0.971291,1.98168,0.97252,0.226095,0.095174,c-CS-s
1.954473,0.359857,0.188044,0.211599,2.441607,0.296516,0.346002,0.339667,0.204671,1.127078,2.664687,0.291964,0.781869,0.374505,2.322842,0.39232,0.322249,0.337688,0.160532,1.578833,1.007339,0.11478,0.198945,0.095173,0.135535,0.304552,0.235294,0.9914,1.99312,1.002523,0.219012,0.095173,c-CS-s
2.419005,0.44379,0.175271,0.226057,3.566685,0.300786,0.349794,0.271044,0.187617,2.13309,3.943696,0.34942,0.904321,0.443322,3.016648,0.401048,0.349794,0.200524,0.164704,1.551222,1.039594,0.096114,0.181925,0.094054,0.136444,0.357669,0.244628,1.055049,1.909185,0.914925,0.222549,0.094054,c-CS-s
2.602662,0.440291,0.177192,0.221939,0.68753,0.30539,0.353819,0.265836,0.184461,2.108185,3.940527,0.375059,0.906636,0.446332,3.052582,0.404984,0.34249,0.209478,0.17555,1.612579,1.052857,0.11162,0.213347,0.099513,0.128599,0.375166,0.255131,1.054776,1.978149,0.941828,0.224863,0.099513,c-CS-s
2.580104,0.445207,0.17532,0.219544,3.064528,0.293992,0.3626,0.264046,0.185796,2.072223,3.903486,0.376877,0.897738,0.429724,3.07315,0.400056,0.331541,0.1972,0.17537,1.750429,1.009665,0.114887,0.195635,0.105534,0.136399,0.420421,0.284334,1.135308,1.969291,0.975058,0.206235,0.105534,c-CS-s
1.079118,0.49716,0.205572,0.263727,1.24006,0.396267,0.401677,0.311874,0.207195,2.802948,5.198404,0.338653,1.001623,0.543414,3.680552,0.631052,0.467812,0.246822,0.158698,0.63689,1.581296,0.101557,0.18939,0.114083,0.170476,0.37369,0.249925,1.680108,1.854027,0.684949,0.193233,0.114083,c-CS-s
0.762113,0.340029,0.141932,0.182675,0.846549,0.278248,0.275202,0.21247,0.141171,1.860352,3.613613,0.23703,0.696811,0.368586,2.561066,0.445026,0.320704,0.176868,0.162489,0.617325,1.356034,0.088247,0.187608,0.116868,0.166498,0.366386,0.248402,1.614178,1.886786,0.678271,0.187506,0.116868,c-CS-s
0.902703,0.401265,0.171363,0.216676,1.038183,0.353422,0.334675,0.252789,0.173548,2.259229,4.20506,0.289362,0.840023,0.440943,3.095802,0.528925,0.376998,0.19333,0.166438,0.643948,1.380175,0.086748,0.192352,0.117297,0.168124,0.418782,0.264563,1.61972,1.95897,0.729169,0.196777,0.117297,c-CS-s
0.918371,0.454198,0.196342,0.230091,1.026101,0.380216,0.373732,0.297091,0.204489,2.006983,4.391687,0.349792,0.885453,0.481962,3.13217,0.595677,0.453699,0.238736,0.153866,0.686856,1.479463,0.098253,0.186465,0.108684,0.146694,0.360542,0.2278,1.540814,1.808058,0.667362,0.193767,0.108684,c-CS-s
0.678289,0.320351,0.145895,0.170129,0.764713,0.275346,0.273368,0.210806,0.149728,1.487389,3.218843,0.249505,0.656775,0.356701,2.363254,0.436202,0.320227,0.174703,0.158586,0.681435,1.222193,0.086025,0.183989,0.109306,0.156928,0.356039,0.234131,1.486768,1.83498,0.690456,0.186244,0.109306,c-CS-s
0.852016,0.385156,0.181124,0.209224,0.950061,0.346671,0.335064,0.26573,0.184178,1.826512,3.916158,0.28314,0.812309,0.442883,2.902108,0.546579,0.393403,0.221136,0.16695,0.680375,1.20726,0.085106,0.183876,0.107403,0.164027,0.400585,0.247774,1.599891,1.882265,0.735232,0.198287,0.107403,c-CS-s
0.803844,0.376263,0.192392,0.208044,0.88409,0.345156,0.351694,0.273826,0.205865,1.59144,3.626709,0.285714,0.768774,0.450763,2.685754,0.572221,0.434516,0.242917,0.157928,0.682622,1.432802,0.08973,0.177059,0.116065,0.144401,0.329625,0.230849,1.444009,1.790763,0.685984,0.19643,0.116065,c-CS-s
0.511301,0.251711,0.121787,0.132765,0.58117,0.221361,0.224332,0.178096,0.132765,1.00297,2.340566,0.193594,0.502131,0.298851,1.790391,0.369624,0.273796,0.16686,0.160363,0.672147,1.158662,0.079614,0.17729,0.114117,0.142464,0.363084,0.248319,1.40277,1.780999,0.682352,0.194622,0.114117,c-CS-s
0.707835,0.338774,0.175734,0.186797,0.808669,0.321364,0.319006,0.244287,0.176641,1.410591,3.22597,0.293435,0.694052,0.405151,2.473703,0.515778,0.379035,0.20584,0.158804,0.68059,1.205815,0.075921,0.173874,0.109582,0.14267,0.383129,0.23407,1.400901,1.800082,0.709173,0.189517,0.109582,c-CS-s
0.676098,0.352427,0.187716,0.187026,0.732919,0.31355,0.319991,0.251208,0.184495,1.258569,2.903152,0.280883,0.625489,0.400736,2.1585,0.537382,0.430642,0.242236,0.147589,0.68716,1.263866,0.085155,0.155036,0.099475,0.120382,0.313031,0.215752,1.248687,1.612601,0.606969,0.174797,0.099475,c-CS-s
0.39881,0.204932,0.133078,0.112812,0.445011,0.210884,0.194728,0.161139,0.115505,0.76644,1.723781,0.17843,0.38733,0.263322,1.351757,0.348923,0.251842,0.152069,0.149124,0.642005,1.025784,0.076198,0.155089,0.097845,0.118819,0.341447,0.226958,1.207716,1.56446,0.606215,0.184722,0.097845,c-CS-s
0.598703,0.323243,0.168432,0.174703,0.666811,0.292541,0.287135,0.246919,0.194162,1.138378,2.530595,0.268108,0.59373,0.364324,2.113081,0.540108,0.392865,0.232216,0.160867,0.667837,0.983753,0.078528,0.163775,0.105807,0.136095,0.376692,0.246013,1.243707,1.639354,0.657607,0.184435,0.105807,c-CS-s
0.574814,0.375666,0.195953,0.180245,0.6877,0.310437,0.321086,0.236155,0.192492,1.076677,2.454207,0.270767,0.532481,0.429712,1.962194,0.58147,0.433972,0.253195,0.161315,0.66931,1.204082,0.087612,0.159626,0.101261,0.123099,0.349799,0.242168,1.251917,1.67191,0.659041,0.205771,0.101261,c-CS-s
0.491465,0.301929,0.158501,0.147639,0.566615,0.228774,0.244735,0.196409,0.13589,0.984261,2.041676,0.220129,0.444691,0.303924,1.638883,0.459543,0.35624,0.223675,0.16189,0.648606,0.949614,0.077346,0.166209,0.093705,0.125769,0.374035,0.241461,1.234132,1.654495,0.648475,0.194739,0.093705,c-CS-s
0.569368,0.290585,0.168109,0.190139,0.650931,0.281668,0.285602,0.243116,0.198007,1.127196,2.308681,0.250197,0.529242,0.403619,1.838185,0.507474,0.418568,0.254917,0.171421,0.634474,0.963733,0.066151,0.166802,0.10201,0.129856,0.40872,0.240695,1.278049,1.715023,0.707281,0.202662,0.10201,c-CS-s
0.867264,0.438504,0.202858,0.294838,0.884777,0.377469,0.40769,0.307875,0.195812,2.658019,4.180932,0.390703,0.934159,0.458125,3.011391,0.412497,0.307677,0.231301,0.25321,1.245096,1.240746,0.109373,0.216655,0.138609,0.260739,0.57355,0.35175,2.454891,2.5032,1.003555,0.253377,0.138609,c-CS-s
0.831312,0.419144,0.206712,0.293948,0.88178,0.358054,0.397964,0.317579,0.184778,2.52448,3.766451,0.367733,0.885551,0.440261,2.795047,0.388222,0.290805,0.217962,0.244309,1.234654,1.128277,0.109787,0.20807,0.140973,0.260293,0.573958,0.344071,2.403114,2.530611,1.007314,0.257745,0.140973,c-CS-s
0.79125,0.401651,0.180728,0.305773,0.831264,0.338074,0.367904,0.270399,0.177172,2.393154,3.820718,0.357659,0.854767,0.416355,2.697843,0.359889,0.272207,0.204291,0.227799,1.305402,1.165187,0.107219,0.210974,0.133738,0.252974,0.567256,0.35897,2.379379,2.484765,1.022079,0.248656,0.133738,c-CS-s
0.640036,0.354831,0.171703,0.227254,0.681182,0.330739,0.375942,0.270966,0.163424,1.739548,3.440434,0.325275,0.800315,0.381323,2.543174,0.361702,0.27345,0.20457,0.226917,1.651199,1.247021,0.102514,0.215054,0.133746,0.255997,0.56417,0.325757,2.586216,2.465277,0.995538,0.239882,0.133746,c-CS-s
0.642377,0.344816,0.164627,0.239685,0.650563,0.32901,0.368323,0.257113,0.159277,1.750344,3.361757,0.340764,0.775229,0.366702,2.417768,0.36273,0.262706,0.20248,0.214399,1.560605,1.074031,0.103327,0.211749,0.132827,0.243084,0.584705,0.34478,2.531411,2.535996,1.019514,0.241453,0.132827,c-CS-s
0.57408,0.310604,0.149485,0.212666,0.594993,0.295361,0.334389,0.233579,0.144845,1.66863,3.048822,0.286451,0.702062,0.345582,2.284757,0.315464,0.232253,0.179013,0.213248,1.586131,1.015583,0.097204,0.208037,0.126766,0.243111,0.572402,0.322177,2.510121,2.738902,1.02395,0.2383,0.126766,c-CS-s
0.558407,0.318816,0.156629,0.199677,0.550728,0.322049,0.334479,0.241108,0.1538,1.323868,2.883994,0.277082,0.708468,0.35287,2.198666,0.343371,0.260206,0.205133,0.211791,2.070928,1.110466,0.095019,0.219089,0.125204,0.227592,0.526182,0.303054,2.175441,2.349252,0.960108,0.22667,0.125204,c-CS-s
0.542473,0.304625,0.151429,0.196602,0.528823,0.296966,0.323873,0.254738,0.147599,1.298635,2.809192,0.272415,0.692134,0.335068,2.156241,0.365609,0.244525,0.197093,0.199114,1.967068,1.022693,0.092777,0.204788,0.121627,0.221254,0.555279,0.307597,2.193303,2.443822,0.968936,0.224851,0.121627,c-CS-s
0.536569,0.298627,0.154902,0.197549,0.54,0.295392,0.328137,0.230686,0.146667,1.325098,2.771176,0.278627,0.684706,0.336863,2.157157,0.310294,0.238529,0.18549,0.190383,1.925605,0.950291,0.087786,0.20161,0.119099,0.221155,0.539091,0.303192,2.228324,2.611592,0.981334,0.223522,0.119099,c-CS-s
0.478093,0.281613,0.154288,0.194233,0.501685,0.283985,0.320684,0.225315,0.149544,1.004743,2.401323,0.277993,0.627637,0.312071,1.901261,0.325178,0.276869,0.209836,0.19729,2.096985,0.950032,0.098184,0.206601,0.1157,0.20236,0.500323,0.272241,1.959528,2.190652,0.93436,0.217848,0.1157,c-CS-s
0.465047,0.262915,0.165758,0.175,0.468009,0.288981,0.288626,0.229976,0.142062,0.978673,2.246564,0.242536,0.60154,0.302607,1.797749,0.308886,0.238507,0.18128,0.186436,2.096131,0.904233,0.080018,0.199818,0.111243,0.195084,0.512153,0.274192,1.97005,2.298862,0.938006,0.216659,0.111243,c-CS-s
0.45754,0.254059,0.141222,0.16727,0.483238,0.264806,0.297862,0.20021,0.139703,0.965658,2.231515,0.236538,0.608691,0.320757,1.763696,0.274968,0.232566,0.185609,0.181574,2.058824,0.858447,0.082908,0.192945,0.112723,0.198317,0.521175,0.283553,1.954069,2.374698,0.953622,0.212105,0.112723,c-CS-s
0.469071,0.278817,0.169734,0.173657,0.532136,0.276705,0.338262,0.216657,0.178033,0.935878,2.207604,0.240797,0.578153,0.30854,1.665057,0.310501,0.256639,0.200211,0.179923,2.132293,0.86258,0.075205,0.195533,0.110187,0.179467,0.471171,0.265839,1.755811,2.10016,0.904626,0.218892,0.110187,c-CS-s
0.428771,0.254299,0.146652,0.160492,0.473508,0.269677,0.294702,0.199637,0.145953,0.875297,2.037187,0.223822,0.546344,0.292605,1.557109,0.282259,0.235426,0.174332,0.178674,2.143397,0.918681,0.076624,0.192761,0.108808,0.178559,0.497538,0.286336,1.816974,2.232734,0.922117,0.218417,0.108808,c-CS-s
0.448454,0.264318,0.145619,0.164805,0.510452,0.255155,0.304553,0.197022,0.143041,0.8939,2.090349,0.25043,0.556415,0.293528,1.581901,0.281357,0.229668,0.186999,0.179914,2.130584,0.854783,0.073717,0.185789,0.105532,0.187562,0.486753,0.277464,1.774637,2.314156,0.913978,0.212172,0.105532,c-CS-s
0.77415,0.383699,0.1762,0.242374,0.661026,0.308151,0.427391,0.28829,0.16619,2.029631,3.537734,0.349063,0.842628,0.42898,2.85375,0.454719,0.301319,0.272323,0.222723,2.097097,1.169579,0.160206,0.21244,0.120166,0.20425,0.522204,0.306579,2.031623,2.35035,0.968787,0.225134,0.120166,c-CS-s
0.807285,0.36612,0.173876,0.249392,0.670147,0.304498,0.404349,0.285737,0.159746,1.97802,3.510244,0.346652,0.827223,0.421383,2.865374,0.438182,0.290054,0.266347,0.221296,2.059918,1.179155,0.164602,0.221158,0.125363,0.206374,0.485285,0.313637,1.988947,2.394556,0.970985,0.227099,0.125363,c-CS-s
0.810823,0.369386,0.169994,0.256316,0.663132,0.321273,0.404632,0.2886,0.177948,1.851918,3.558328,0.319323,0.828057,0.425218,2.823144,0.434654,0.293902,0.255926,0.216513,2.128721,1.109457,0.166541,0.214111,0.11624,0.20422,0.50504,0.3328,2.012057,2.382253,0.973436,0.230313,0.11624,c-CS-s
0.680395,0.314719,0.155864,0.200439,0.563024,0.291185,0.369366,0.253789,0.145592,1.412345,2.88562,0.295971,0.725568,0.375249,2.424312,0.402373,0.273235,0.334164,0.204634,2.285292,1.153922,0.150903,0.203771,0.112083,0.190153,0.48857,0.292255,1.934931,2.307351,0.991127,0.217758,0.112083,c-CS-s
0.65415,0.311226,0.157612,0.205208,0.525895,0.267727,0.35375,0.242856,0.147664,1.377841,2.771189,0.264313,0.704964,0.366332,2.363016,0.379986,0.267141,0.317761,0.203231,2.312307,1.067971,0.157546,0.208927,0.11477,0.183113,0.498824,0.295716,1.892039,2.341463,0.988238,0.22366,0.11477,c-CS-s
0.65945,0.30427,0.161329,0.218664,0.542112,0.274713,0.356959,0.250297,0.147588,1.428035,2.889976,0.270265,0.731514,0.378707,2.42418,0.384539,0.267102,0.299822,0.199425,2.342443,1.086236,0.156088,0.207117,0.111438,0.192421,0.499844,0.294228,1.85398,2.329811,0.986555,0.218936,0.111438,c-CS-s
0.58518,0.286519,0.158343,0.194643,0.485042,0.26937,0.36375,0.242959,0.152209,1.101264,2.457379,0.269871,0.660033,0.365753,2.148955,0.391038,0.275879,0.399424,0.19493,2.218504,1.070876,0.13812,0.206292,0.111377,0.172051,0.497913,0.283429,1.74687,2.193152,0.969702,0.204514,0.111377,c-CS-s
0.595669,0.285345,0.152824,0.181617,0.468808,0.257783,0.343054,0.231082,0.143349,1.102006,2.427956,0.241664,0.63369,0.352159,2.110496,0.356712,0.270333,0.385628,0.195415,2.231779,1.097866,0.142609,0.202372,0.117787,0.175889,0.513913,0.288538,1.755889,2.243478,0.961423,0.21502,0.117787,c-CS-s
0.588455,0.278533,0.148767,0.178593,0.46362,0.261936,0.331088,0.232471,0.144799,1.056765,2.419363,0.271918,0.628142,0.336019,2.074925,0.355863,0.261936,0.368491,0.196513,2.271953,1.045392,0.143006,0.204387,0.107014,0.174179,0.477384,0.284165,1.740821,2.204708,0.946975,0.214911,0.107014,c-CS-s
0.548291,0.267686,0.154561,0.168899,0.434063,0.257602,0.333859,0.234284,0.152828,0.883252,2.079723,0.232393,0.584055,0.346778,1.879786,0.385852,0.292737,0.460375,0.18848,2.196846,1.030868,0.1228,0.191076,0.107126,0.158188,0.459948,0.276854,1.599865,2.102414,0.920185,0.198961,0.107126,c-CS-s
0.496167,0.263723,0.150107,0.16452,0.410304,0.243944,0.316927,0.214965,0.1636,0.863539,1.987274,0.222171,0.567004,0.323214,1.817694,0.364305,0.274609,0.426863,0.190887,2.191181,0.989025,0.128662,0.195688,0.107986,0.164821,0.473885,0.276335,1.585889,2.145517,0.930524,0.203724,0.107986,c-CS-s
0.503506,0.25138,0.147546,0.161271,0.421901,0.236163,0.296584,0.217813,0.142474,0.852454,1.974489,0.224377,0.557064,0.310906,1.751753,0.351932,0.268984,0.422796,0.188766,2.261219,0.939554,0.134629,0.193141,0.107459,0.167599,0.455785,0.277704,1.619823,2.175435,0.916149,0.213697,0.107459,c-CS-s
0.5181,0.249283,0.149283,0.163978,0.448208,0.262545,0.328674,0.223656,0.151075,0.851613,1.880466,0.2181,0.526703,0.308423,1.660932,0.408244,0.298925,0.406093,0.183826,2.086094,0.942287,0.115901,0.181214,0.099751,0.149032,0.450778,0.258995,1.408503,1.956537,0.894074,0.196057,0.099751,c-CS-s
0.504157,0.260824,0.147904,0.160201,0.481815,0.220991,0.31815,0.20575,0.147558,0.818324,1.831313,0.205577,0.509525,0.327849,1.582958,0.358677,0.280914,0.375649,0.180852,2.125438,0.982253,0.116987,0.179162,0.094893,0.14898,0.445853,0.262707,1.422431,1.975251,0.903779,0.220814,0.094893,c-CS-s
0.478388,0.246312,0.145283,0.160206,0.415437,0.222813,0.297256,0.209949,0.146312,0.873413,1.805832,0.209605,0.513722,0.30566,1.549057,0.333791,0.268268,0.366381,0.180023,2.149956,0.986539,0.12467,0.184677,0.101271,0.142659,0.444081,0.26192,1.468738,1.964272,0.87143,0.217637,0.101271,c-CS-s
0.634589,0.335251,0.203103,0.234658,0.804568,0.331067,0.324791,0.306137,0.20136,1.222106,2.966876,0.285914,0.738494,0.400279,2.318515,0.48152,0.335077,0.218794,0.167792,0.886789,0.979074,0.115429,0.188814,0.109836,0.150627,0.343298,0.220444,1.162777,2.090357,0.597782,0.181389,0.109836,c-CS-s
0.634762,0.341223,0.19264,0.234969,0.797858,0.331721,0.297685,0.306842,0.188321,1.149965,3.004147,0.308915,0.72633,0.402039,2.333449,0.465273,0.315135,0.215273,0.173411,0.882649,0.970983,0.115871,0.190584,0.115476,0.151895,0.367154,0.227201,1.19621,2.153079,0.628701,0.189104,0.115476,c-CS-s
0.612273,0.326874,0.211457,0.234404,0.769335,0.322794,0.291008,0.307666,0.197518,1.142614,2.902091,0.301887,0.721571,0.384838,2.220296,0.464729,0.306476,0.205847,0.176395,0.91399,0.872029,0.111962,0.183753,0.118425,0.152332,0.385702,0.22104,1.208412,2.193,0.63677,0.184349,0.118425,c-CS-s
0.658379,0.339319,0.218692,0.26128,0.735958,0.355433,0.336096,0.330801,0.223527,1.091621,2.832413,0.323435,0.766805,0.408379,2.271179,0.491713,0.352901,0.252072,0.180207,0.940347,0.908149,0.107326,0.183327,0.108074,0.145264,0.355797,0.229128,1.157619,2.03981,0.611382,0.175465,0.108074,c-CS-s
0.610147,0.342954,0.206539,0.253213,0.708455,0.364825,0.31522,0.356257,0.216234,1.082074,2.840586,0.288162,0.755581,0.402931,2.252988,0.48478,0.33168,0.227508,0.192308,0.980769,0.910428,0.112029,0.192437,0.113836,0.135906,0.368998,0.238642,1.220831,2.077181,0.638875,0.183789,0.113836,c-CS-s
0.616073,0.334571,0.204848,0.249181,0.686831,0.336536,0.294824,0.311858,0.21009,1.027299,2.671981,0.279755,0.729854,0.386111,2.146757,0.451627,0.316663,0.242193,0.18154,0.948623,0.819862,0.103009,0.178353,0.11053,0.144314,0.391509,0.238399,1.248725,2.128378,0.65566,0.183452,0.11053,c-CS-s
0.556812,0.313293,0.195532,0.251793,0.645891,0.361004,0.331771,0.34032,0.19636,0.982901,2.560673,0.308329,0.731936,0.370656,2.081081,0.444015,0.337286,0.246001,0.196459,0.978415,0.83946,0.103879,0.178246,0.103541,0.131029,0.37285,0.239966,1.142664,2.017369,0.636594,0.193592,0.103541,c-CS-s
0.545703,0.309686,0.185266,0.250477,0.632742,0.334516,0.303411,0.35116,0.196453,0.938881,2.448295,0.308049,0.711869,0.367804,2.06412,0.443111,0.340518,0.236016,0.204836,1.041353,0.833012,0.107938,0.178903,0.111617,0.147363,0.386718,0.238479,1.217803,2.102155,0.680918,0.193447,0.111617,c-CS-s
0.555649,0.336996,0.199493,0.263736,0.645534,0.334742,0.313046,0.338405,0.199775,0.969569,2.480135,0.306002,0.732883,0.376726,2.149901,0.466047,0.332206,0.234432,0.205137,0.957877,0.773801,0.099315,0.173801,0.10839,0.126199,0.425514,0.255822,1.232877,2.106678,0.667637,0.165582,0.10839,c-CS-s
0.545293,0.329663,0.258259,0.284547,0.597158,0.346359,0.336412,0.359147,0.246892,0.952043,2.313321,0.336057,0.222025,0.483481,1.804263,0.48206,0.374423,0.251155,0.203419,0.968838,0.806103,0.093703,0.174638,0.094785,0.11794,0.393638,0.267258,1.157542,1.96992,0.639905,0.206449,0.094785,c-CS-s
0.506367,0.303954,0.20811,0.269102,0.559316,0.329088,0.297922,0.349866,0.231233,0.899799,2.217493,0.284853,0.210456,0.529491,1.747654,0.464142,0.335456,0.270777,0.214004,0.971335,0.783151,0.1,0.164551,0.100875,0.121663,0.434136,0.267615,1.190153,2.02407,0.663676,0.213129,0.100875,c-CS-s
0.512566,0.296296,0.198743,0.266865,0.53836,0.308201,0.340939,0.387566,0.209987,0.86045,2.138228,0.316138,0.198743,0.493386,1.672619,0.447751,0.367725,0.25496,0.205978,0.947368,0.727096,0.089885,0.164609,0.105696,0.121724,0.454624,0.261425,1.20013,2.021876,0.677063,0.18042,0.105696,c-CS-s
0.456195,0.356233,0.19259,0.255886,0.504052,0.333848,0.294867,0.338865,0.244307,0.860672,1.885372,0.273254,0.642995,0.452721,1.611347,0.438827,0.357005,0.252412,0.243494,1.02064,0.739156,0.097517,0.152558,0.108884,0.128328,0.514508,0.296141,1.218068,2.040383,0.716123,0.232127,0.108884,c-CS-s
0.496445,0.368883,0.230029,0.291092,0.563781,0.351317,0.301547,0.356754,0.262652,0.989962,2.039732,0.287327,0.700544,0.519866,1.794647,0.458386,0.407779,0.258469,0.222967,1.069144,0.726165,0.093817,0.146512,0.104478,0.11788,0.491624,0.299421,1.238806,2.052087,0.723728,0.22449,0.104478,c-CS-s
0.469789,0.344411,0.19713,0.274924,0.477719,0.313822,0.22432,0.344033,0.228852,0.825529,1.880665,0.250755,0.638973,0.44713,1.543051,0.432024,0.340634,0.248867,0.226906,1.004484,1.375486,0.111809,0.142302,0.118984,0.126158,0.501943,0.298356,1.24006,2.086099,0.736622,0.206876,0.118984,c-CS-s
0.477769,0.319786,0.176165,0.203972,0.340107,0.315814,0.323453,0.278533,0.160428,1.302215,2.582888,0.266157,0.691215,0.382735,2.419404,0.295187,0.325439,0.454393,0.138545,1.576343,1.598904,0.154274,0.193518,0.136876,0.196934,0.56387,0.287496,1.459485,2.247776,0.803066,0.253098,0.136876,c-SC-s
0.480565,0.315214,0.175068,0.201488,0.333283,0.314607,0.326754,0.271637,0.161403,1.304434,2.546462,0.265411,0.689645,0.381415,2.391588,0.303674,0.332524,0.448527,0.144899,1.566582,1.600112,0.15384,0.201421,0.145857,0.203976,0.535287,0.296982,1.472856,2.243254,0.825323,0.263292,0.145857,c-SC-s
