@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S5

@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pBRAF_N numeric
@attribute pCAMKII_N numeric
@attribute pNR1_N numeric
@attribute pNR2B_N numeric
@attribute CREB_N numeric
@attribute ERK_N numeric
@attribute GSK3B_N numeric
@attribute MEK_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute SOD1_N numeric
@attribute pMTOR_N numeric
@attribute DSCR1_N numeric
@attribute P70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute BAX_N numeric
@attribute Tau_N numeric
@attribute GluR4_N numeric
@attribute P3525_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute Ubiquitin_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute pS6_N numeric
@attribute CaNA_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
2.341406,0.210388,0.181792,2.833966,0.687774,1.151153,0.163116,1.49431,0.888824,0.227604,0.390137,1.466005,0.49752,0.821418,0.64342,0.843683,0.1285,1.116655,0.216619,0.229361,0.710517,0.144113,0.161881,0.088478,0.265075,1.886217,0.20603,1.190057,0.831299,0.129576,0.930905,0,c-SC-m
4.283833,0.271469,0.191641,5.179949,0.883887,1.77409,0.182771,2.910362,1.243112,0.295122,0.371052,2.670071,0.693724,0.845048,0.551404,0.981323,0.135257,1.933481,0.282609,0.354715,0.885334,0.175061,0.180266,0.108925,0.270132,2.403858,0.152021,1.330297,0.802434,0.128827,1.061007,0,c-SC-m
4.214636,0.258926,0.194603,5.318615,0.903243,1.850504,0.186699,2.950123,1.267648,0.301717,0.368629,2.683701,0.711638,0.899564,0.55015,0.970625,0.128296,1.870625,0.271164,0.352352,0.895066,0.174248,0.174942,0.106476,0.275713,2.438551,0.157363,1.318427,0.801542,0.129453,1.084657,0,c-SC-m
4.57373,0.277639,0.212476,5.755894,0.997657,2.010543,0.196808,3.11583,1.347489,0.329038,0.407673,2.903353,0.780349,0.97042,0.592327,0.978048,0.12,1.811786,0.275359,0.318453,0.880884,0.164788,0.17105,0.108361,0.262026,2.31256,0.137385,1.292523,0.769503,0.121768,1.02593,0,c-SC-m
3.928219,0.254857,0.193447,4.889529,0.835199,1.706124,0.182746,2.6378,1.187685,0.286961,0.349687,2.397761,0.666118,0.777906,0.557129,0.984445,0.144274,1.778265,0.274455,0.321119,0.904165,0.174966,0.172983,0.106901,0.282284,2.463514,0.15534,1.376762,0.806347,0.129241,1.145109,0,c-SC-m
4.007301,0.268421,0.194228,4.997114,0.86961,1.726995,0.191002,2.640407,1.245671,0.291002,0.362479,2.426486,0.683701,0.824958,0.562479,0.972948,0.137023,1.749585,0.268138,0.328151,0.877695,0.177861,0.177032,0.10085,0.276638,2.42641,0.149357,1.376451,0.812915,0.126244,1.166874,0,c-SC-m
4.2041,0.273193,0.224598,5.317547,0.924368,1.845909,0.189786,2.708076,1.299346,0.30076,0.362962,2.539495,0.700654,0.852094,0.579431,0.982686,0.134822,1.726872,0.273947,0.306833,0.882696,0.173855,0.170884,0.103371,0.262063,2.409794,0.158795,1.391456,0.818256,0.132671,1.152239,0,c-SC-m
3.595749,0.27339,0.188998,4.611586,0.81517,1.572619,0.199208,2.338612,1.136695,0.26568,0.317566,2.132944,0.624297,0.763284,0.578662,0.96609,0.15077,1.7806,0.268576,0.31451,0.896109,0.175358,0.192786,0.104161,0.277222,2.47987,0.166982,1.36301,0.855039,0.127398,0.997838,0,c-SC-m
3.806528,0.272922,0.203135,4.765944,0.846897,1.641185,0.197337,2.379644,1.1793,0.283874,0.32682,2.204638,0.640326,0.796435,0.579128,0.988443,0.145207,1.805167,0.272196,0.318559,0.872468,0.17811,0.192522,0.091774,0.274643,2.469341,0.171312,1.388443,0.865942,0.126988,0.977702,0,c-SC-m
3.355233,0.264456,0.183212,4.596684,0.819275,1.529119,0.193161,2.320622,1.115026,0.276477,0.308187,2.142591,0.581554,0.745078,0.54943,1.007463,0.143523,1.730943,0.279451,0.305437,0.855144,0.16951,0.19323,0.095016,0.257196,2.438566,0.154984,1.361807,0.853012,0.130064,1.005197,0,c-SC-m
3.303429,0.320959,0.216808,4.512761,0.840165,1.568445,0.195669,2.238206,1.142047,0.336169,0.367363,2.079918,0.688064,0.826759,0.605826,0.908667,0.152452,1.732907,0.257597,0.303522,0.873791,0.164537,0.177314,0.089606,0.279351,2.402797,0.171961,1.43163,0.835808,0.124309,1.094441,0,c-SC-m
3.7,0.295902,0.23306,4.752732,0.896995,1.662295,0.200546,2.419945,1.239617,0.311202,0.369945,2.202186,0.642896,0.854372,0.642077,0.896647,0.148581,1.706965,0.259673,0.306449,0.917799,0.172485,0.173861,0.082373,0.273775,2.358555,0.172141,1.426311,0.830782,0.126569,1.097678,0,c-SC-m
3.220261,0.27782,0.243796,4.521105,0.822717,1.552827,0.196726,2.198772,1.162446,0.293425,0.332054,2.164236,0.59606,0.793809,0.595549,0.942862,0.147508,1.68413,0.284334,0.295015,0.892845,0.163784,0.150899,0.084435,0.259071,2.358087,0.166158,1.435063,0.835877,0.126992,1.061207,0,c-SC-m
3.084959,0.287001,0.17082,4.364455,0.802762,1.520264,0.169919,2.210147,1.131192,0.261483,0.293906,1.939358,0.673672,0.750225,0.626539,0.988605,0.164084,1.815406,0.262306,0.320875,0.936418,0.155652,0.21103,0.095716,0.30629,2.485187,0.195533,1.502279,0.913628,0.132862,1.144941,0,c-SC-m
3.014697,0.26749,0.167842,4.345091,0.761317,1.430041,0.15726,2.124927,1.100235,0.25338,0.320694,1.917989,0.685479,0.749265,0.617872,0.970059,0.159471,1.754611,0.257757,0.30397,0.898243,0.150141,0.201562,0.420699,0.299414,2.390106,0.183988,1.434151,0.875244,0.12519,1.091343,0,c-SC-m
3.690509,0.327983,0.205164,5.250174,0.918702,1.762038,0.193999,2.494417,1.315073,0.293789,0.333217,2.293091,0.779833,0.892533,0.714236,0.971616,0.152183,1.741266,0.253275,0.308297,0.954367,0.145633,0.19738,0.073362,0.306987,2.420306,0.173144,1.477511,0.896943,0.125764,1.104803,0,c-SC-m
4.517785,0.228006,0.183424,4.746502,0.916647,1.85179,0.158406,3.187337,1.275551,0.301992,0.359497,2.475101,0.737017,0.912853,0.550273,1.263832,0.135031,1.665809,0.297488,0.37577,1.026817,0.209047,0.184398,0.110652,0.268301,2.466987,0.147559,1.384641,0.876278,0.126566,1.011715,0,c-SC-m
4.586578,0.237969,0.184401,4.770859,0.970375,1.820919,0.171342,3.238815,1.253083,0.309553,0.357316,2.565901,0.747521,0.883676,0.550786,1.288167,0.135568,1.615458,0.290219,0.376813,1.113543,0.204925,0.185157,0.537004,0.280506,2.459439,0.162449,1.392339,0.883311,0.126813,1.009781,0,c-SC-m
4.484623,0.226757,0.179442,4.813698,0.937308,1.764845,0.177904,3.191507,1.284362,0.312042,0.361604,2.474332,0.739177,0.880885,0.536906,1.256212,0.134834,1.582972,0.291186,0.359336,1.234228,0.205516,0.179602,0.103058,0.268736,2.453068,0.148957,1.424156,0.881887,0.125575,0.960229,0,c-SC-m
4.036435,0.228771,0.182174,4.541878,0.914066,1.731456,0.165772,2.878647,1.215271,0.284802,0.345188,2.235012,0.776746,0.83147,0.581797,1.198306,0.142706,1.608861,0.304121,0.363251,0.943871,0.206072,0.196364,0.111641,0.28144,2.571,0.162386,1.439502,0.904421,0.135204,1.183038,0,c-SC-m
3.802926,0.236284,0.177762,4.531236,0.866569,1.768837,0.172641,2.88793,1.228091,0.292465,0.368544,2.245208,0.776591,0.823848,0.562838,1.193741,0.137114,1.581914,0.290136,0.349529,1.012017,0.191147,0.187603,0.257197,0.279848,2.525201,0.167805,1.443071,0.873606,0.130112,1.108153,0,c-SC-m
3.772219,0.229598,0.174539,4.286193,0.833985,1.638904,0.157909,2.727501,1.182085,0.279905,0.346842,2.133874,0.760201,0.82616,0.545556,1.203846,0.134203,1.551385,0.289503,0.340761,1.065831,0.199695,0.187834,0.102093,0.26722,2.463103,0.162332,1.424384,0.887232,0.128188,1.066424,0,c-SC-m
3.363951,0.237156,0.181111,4.167099,0.802975,1.539699,0.167791,2.500951,1.082166,0.315343,0.313268,1.93617,0.603356,0.751773,0.544888,0.985938,0.13935,1.515214,0.292301,0.310973,0.860074,0.187068,0.182688,0.098432,0.272476,2.508875,0.167819,1.376902,0.854772,0.12817,1.163785,0,c-SC-m
3.684531,0.245564,0.179423,4.302922,0.869152,1.647786,0.174046,2.591504,1.162036,0.282846,0.310808,1.971142,0.630937,0.77487,0.538985,1.003887,0.136177,1.502973,0.278756,0.302538,0.892522,0.185799,0.170707,0.096387,0.26938,2.451178,0.168306,1.397896,0.848388,0.1244,1.163275,0,c-SC-m
3.711892,0.244218,0.195411,4.424331,0.854307,1.691313,0.194864,2.646512,1.17301,0.291568,0.311237,2.008377,0.644145,0.795848,0.559097,1.081902,0.140143,1.512228,0.286429,0.294392,0.98635,0.187464,0.166306,0.09123,0.265726,2.459333,0.164941,1.401661,0.861335,0.125242,1.140143,0,c-SC-m
2.849527,0.235728,0.180718,3.442155,0.709074,1.295841,0.17259,2.019471,1.02741,0.243856,0.284121,1.60775,0.543667,0.692628,0.539698,1.009902,0.157024,1.669826,0.295516,0.338662,0.884425,0.194653,0.205687,0.11119,0.282501,2.454661,0.158721,1.395813,0.993351,0.126185,1.33173,0,c-SC-m
3.044654,0.252469,0.196222,3.901889,0.774581,1.454702,0.190425,2.233577,1.141906,0.331473,0.321812,1.804422,0.614212,0.770717,0.607342,0.975912,0.159009,1.6313,0.292119,0.337232,0.881231,0.193957,0.201476,0.10944,0.269981,2.400167,0.17697,1.418686,0.97995,0.123782,1.275132,0,c-SC-m
3.093552,0.249263,0.19448,3.821113,0.784029,1.416351,0.195322,2.265908,1.126422,0.281711,0.327223,1.731353,0.582596,0.714496,0.584492,0.937113,0.146828,1.632035,0.292005,0.312096,0.832255,0.188523,0.203385,0.102793,0.273841,2.384065,0.163892,1.363699,0.982661,0.122884,1.261456,0,c-SC-m
2.828477,0.281986,0.204966,3.436281,0.735495,1.331644,0.200912,1.92602,0.993413,0.286547,0.322017,1.605777,0.630352,0.739296,0.614897,0.898962,0.154353,1.60623,0.297324,0.317692,0.864617,0.173922,0.191494,0.094649,0.301118,2.373602,0.178714,1.451677,0.96905,0.124002,1.400759,0,c-SC-m
3.060238,0.2944,0.24095,3.947115,0.82862,1.496889,0.223982,2.14112,1.158088,0.367081,0.356618,1.785916,0.700792,0.864536,0.697964,0.889173,0.156693,1.624409,0.283465,0.311614,0.840354,0.179331,0.191732,0.095866,0.288976,2.349213,0.199409,1.386811,0.969291,0.126181,1.362205,0,c-SC-m
2.884789,0.290948,0.215291,3.626228,0.789488,1.35519,0.213167,2.056544,1.071144,0.310592,0.318025,1.643217,0.69047,0.784975,0.677197,0.866575,0.153997,1.663009,0.292516,0.298197,0.839734,0.197688,0.188284,0.092281,0.289185,2.378723,0.192202,1.338754,0.942986,0.130682,1.340517,0,c-SC-m
5.256264,0.26099,0.187249,4.163798,0.943825,1.892644,0.191618,3.478556,1.419171,0.320285,0.45564,2.708248,0.387873,0.799108,0.578957,0.904982,0.169434,1.661613,0.299687,0.428592,2.26426,0.171793,0.194368,0.128135,0.316197,1.903538,0.12799,1.105223,0.714705,0.121155,1.399615,0,c-CS-s
5.534373,0.26942,0.192834,4.284555,0.975292,1.951951,0.198669,3.580325,1.495077,0.331966,0.473104,2.804249,0.411834,0.866794,0.634209,0.952909,0.169711,1.678407,0.302553,0.414418,2.305363,0.177075,0.184584,0.127126,0.323192,1.98721,0.145875,1.093116,0.730294,0.125333,1.410978,0,c-CS-s
5.717712,0.290435,0.197162,4.497666,1.044119,1.980778,0.202105,3.630938,1.510481,0.342792,0.482563,2.854828,0.415011,0.909748,0.690709,0.926148,0.178248,1.578564,0.291046,0.361649,2.347213,0.183911,0.180476,0.128162,0.304089,1.851042,0.141809,0.9987,0.690387,0.1186,1.332266,0,c-CS-s
4.967323,0.27555,0.190962,4.576825,0.864774,1.738702,0.188876,3.008575,1.434299,0.305446,0.433372,2.526535,0.400232,0.811819,0.587949,0.814199,0.161904,1.950057,0.297699,0.38943,2.000885,0.186117,0.17695,0.121634,0.301998,1.951827,0.122519,1.078645,0.71602,0.117714,1.394424,0,c-CS-s
5.070519,0.271872,0.188625,4.548217,0.86435,1.748538,0.195734,3.00172,1.417613,0.306158,0.439743,2.543401,0.384016,0.809999,0.623438,0.842102,0.163666,2.005071,0.301914,0.368027,2.022946,0.190543,0.173745,0.124937,0.326065,1.942254,0.137044,1.047731,0.719574,0.124239,1.366823,0,c-CS-s
5.691898,0.283501,0.198699,4.806978,0.953873,1.870964,0.208989,3.242578,1.452277,0.325488,0.460911,2.692726,0.404731,0.87948,0.710112,0.842536,0.166687,1.989199,0.294053,0.340109,2.122876,0.18926,0.166869,0.122027,0.313956,1.886165,0.134891,1.075546,0.701517,0.117051,1.320328,0,c-CS-s
4.225133,0.281697,0.196208,4.127109,0.744978,1.523542,0.195243,2.477583,1.272055,0.288446,0.395629,2.196368,0.363972,0.7686,0.606299,0.751987,0.16444,2.169068,0.292027,0.347044,1.736617,0.18339,0.166361,0.11213,0.274998,1.889267,0.116933,1.014235,0.710331,0.107414,1.387826,0,c-CS-s
4.412498,0.296211,0.199278,4.275545,0.777596,1.609808,0.204855,2.441529,1.3031,0.308348,0.427095,2.248975,0.385435,0.794653,0.659013,0.739568,0.15957,2.127912,0.291236,0.33211,1.680604,0.181329,0.167762,0.108712,0.296356,1.860056,0.138152,1.035839,0.712603,0.115454,1.357283,0,c-CS-s
4.979651,0.301509,0.204172,4.48194,0.846023,1.679668,0.223843,2.701204,1.3534,0.328981,0.449381,2.350856,0.405121,0.877565,0.762082,0.784242,0.163676,2.15149,0.291628,0.294967,1.877723,0.195309,0.161589,0.113597,0.295217,1.862783,0.133545,1.023537,0.691595,0.105918,1.261414,0,c-CS-s
3.834764,0.294869,0.207749,3.866806,0.735497,1.462408,0.216335,2.351832,1.308482,0.300942,0.415288,1.999162,0.369005,0.815707,0.690262,0.712044,0.16704,2.46231,0.278518,0.355078,1.682671,0.190633,0.170933,0.10558,0.294916,1.916362,0.131768,1.213401,0.767488,0.115017,1.392474,0,c-CS-s
4.029104,0.292714,0.210637,3.907035,0.746859,1.531616,0.215243,2.376256,1.289154,0.302554,0.427345,2.074749,0.402219,0.831868,0.751466,0.735825,0.166512,2.451053,0.279796,0.328628,1.679472,0.184448,0.172645,0.099283,0.320875,1.958227,0.145568,1.173455,0.754571,0.110854,1.347836,0,c-CS-s
4.381293,0.300822,0.213398,3.976195,0.805983,1.575311,0.231093,2.428692,1.30672,0.315146,0.449336,2.100695,0.391405,0.866442,0.839056,0.771841,0.170923,2.44478,0.28461,0.281026,1.773297,0.191868,0.165547,0.098678,0.322693,1.874888,0.150426,1.15793,0.734207,0.108087,1.30578,0,c-CS-s
3.329037,0.315886,0.224356,3.678064,0.701736,1.374803,0.207522,2.150447,1.246186,0.303787,0.395581,1.860863,0.357706,0.789584,0.700158,0.658273,0.159532,2.61976,0.280699,0.341727,1.498,0.161606,0.173456,0.104725,0.302326,1.887424,0.146201,1.140868,0.768034,0.104873,1.297289,0,c-CS-s
3.56077,0.316372,0.226997,3.702083,0.728974,1.452412,0.221988,2.223833,1.258107,0.298972,0.368046,1.904034,0.360137,0.828632,0.782494,0.698967,0.158155,2.684854,0.282118,0.333188,1.494835,0.171395,0.172996,0.105194,0.335661,1.879674,0.12731,1.143605,0.750473,0.104612,1.294922,0,c-CS-s
3.595054,0.321999,0.227718,3.68779,0.732612,1.430448,0.248068,2.182123,1.229006,0.304225,0.414477,1.87558,0.376868,0.921432,0.881762,0.746423,0.158663,2.668792,0.276668,0.292109,1.641167,0.164188,0.161496,0.101147,0.305992,1.865562,0.159654,1.185295,0.75294,0.100864,1.202862,0,c-CS-s
5.321076,0.229538,0.171223,3.518429,0.986416,1.881727,0.169839,3.974304,1.514708,0.331113,0.416854,2.650286,0.338034,0.76406,0.563073,1.169382,0.185391,1.65727,0.324154,0.527748,2.264551,0.209568,0.231459,0.124621,0.32042,2.192299,0.134609,1.109452,0.886861,0.125228,1.736803,0,c-CS-s
5.38491,0.23444,0.169854,3.541551,1.015734,1.909597,0.173853,4.187326,1.479659,0.34136,0.424896,2.757736,0.352573,0.779642,0.590577,1.238835,0.196951,1.679638,0.347636,0.512687,2.365947,0.223786,0.269517,0.1332,0.352262,2.369844,0.159012,1.20299,0.917693,0.132908,1.84391,0,c-CS-s
5.576101,0.244305,0.178264,3.654995,1.094938,2.001684,0.186242,4.404485,1.5808,0.364152,0.440386,2.860828,0.369471,0.868185,0.657211,1.17476,0.198809,1.661974,0.349381,0.472581,2.46755,0.219535,0.251662,0.131093,0.349612,2.19387,0.161328,1.151957,0.872277,0.128739,1.77031,0,c-CS-s
4.605254,0.234303,0.187301,3.230416,0.874544,1.699376,0.169042,3.188126,1.412769,0.315938,0.383202,2.389799,0.323006,0.733655,0.566027,1.066037,0.175875,1.974494,0.337574,0.480371,1.959045,0.20641,0.239913,0.121774,0.327578,2.26972,0.1411,1.146432,0.887253,0.127772,1.763359,0,c-CS-s
4.786994,0.240892,0.169811,3.230806,0.896998,1.709505,0.171235,3.283731,1.4253,0.301293,0.396582,2.394802,0.326688,0.740358,0.59701,1.057396,0.181824,1.980848,0.3362,0.452821,2.045624,0.218786,0.245075,0.122842,0.344983,2.32394,0.155962,1.116377,0.908082,0.132967,1.807502,0,c-CS-s
5.101839,0.244389,0.176695,3.27149,0.948424,1.768147,0.180993,3.382999,1.439828,0.320559,0.404847,2.453916,0.343481,0.810411,0.665831,1.045111,0.184742,1.897875,0.337901,0.409777,2.179052,0.211797,0.233918,0.120646,0.325708,2.197225,0.155248,1.106073,0.868556,0.128542,1.707095,0,c-CS-s
4.232161,0.233309,0.173008,2.883417,0.819383,1.560373,0.170854,2.883848,1.366547,0.277961,0.362383,2.112994,0.305815,0.697918,0.560948,0.901344,0.165677,2.211764,0.318232,0.420794,1.655601,0.197313,0.197547,0.103031,0.305577,2.11381,0.1399,1.134901,0.835104,0.116388,1.760819,0,c-CS-s
4.383914,0.240112,0.181591,2.959124,0.84517,1.682106,0.178356,3.029554,1.402294,0.293633,0.387884,2.219085,0.344949,0.73151,0.590501,0.896091,0.164758,2.06291,0.319896,0.399527,1.781112,0.196977,0.19858,0.102993,0.323255,2.071919,0.160101,1.13964,0.820507,0.121545,1.733852,0,c-CS-s
4.615665,0.248833,0.179697,2.995187,0.889002,1.646441,0.187427,3.069574,1.388273,0.305863,0.382293,2.275525,0.325117,0.807176,0.660735,0.893251,0.169681,2.092413,0.327378,0.351051,1.946184,0.19703,0.192178,0.103147,0.330834,2.020953,0.161667,1.05558,0.800765,0.115792,1.601309,0,c-CS-s
3.166115,0.22896,0.178795,2.499632,0.764976,1.398934,0.192025,2.53179,1.337376,0.280412,0.365123,1.755972,0.290886,0.660786,0.529585,0.731384,0.160404,2.086628,0.298931,0.436672,1.927401,0.192289,0.18032,0.095556,0.274993,2.083587,0.124105,1.186599,0.927499,0.106151,1.79378,0,c-CS-s
3.233961,0.216004,0.195258,2.348326,0.734135,1.32758,0.181311,2.407078,1.279812,0.263598,0.348849,1.70537,0.283821,0.633368,0.525105,0.717724,0.165204,2.124963,0.30358,0.437124,1.940132,0.196962,0.17408,0.099714,0.285432,2.078213,0.133346,1.260677,0.906105,0.107802,1.816057,0,c-CS-s
3.468566,0.238051,0.185662,2.54761,0.781434,1.400184,0.179596,2.555699,1.344301,0.284007,0.366912,1.806434,0.303493,0.671875,0.587132,0.702075,0.165909,2.101877,0.305336,0.424407,1.87836,0.186858,0.167292,0.097134,0.294368,1.987945,0.131917,1.142984,0.895751,0.102964,1.77164,0,c-CS-s
3.078362,0.237581,0.183122,2.300561,0.758886,1.315111,0.174392,2.392434,1.309291,0.302848,0.35107,1.725005,0.290376,0.656828,0.54022,0.666335,0.158029,2.190118,0.281698,0.422121,1.498367,0.182451,0.163709,0.086895,0.289365,2.057788,0.138009,1.185858,0.950163,0.107057,1.732074,0,c-CS-s
3.237578,0.230689,0.187056,2.340919,0.741545,1.34071,0.202088,2.41023,1.327975,0.279541,0.357829,1.743215,0.291858,0.66263,0.552818,0.670393,0.167138,2.111945,0.301585,0.411407,1.548401,0.175771,0.17011,0.090433,0.294226,1.988112,0.143646,1.172941,0.925417,0.099632,1.743136,0,c-CS-s
3.27933,0.243534,0.191806,2.344507,0.750672,1.386096,0.183323,2.408442,1.303331,0.276433,0.360646,1.753155,0.300021,0.677426,0.603559,0.634459,0.164173,2.100185,0.315092,0.412142,1.544677,0.179279,0.159897,0.09306,0.321505,1.895397,0.143651,1.139803,0.90124,0.10218,1.763147,0,c-CS-s
4.474278,0.164401,0.13128,2.851203,0.839323,1.566596,0.146985,3.19098,1.336756,0.251787,0.39696,2.374811,0.312594,0.653277,0.510218,0.8256,0.161971,2.078455,0.285248,0.487093,2.11113,0.190484,0.169675,0.142006,0.311569,2.184129,0.128058,0.950284,0.900118,0.119735,1.604072,0,c-CS-s
4.50373,0.177459,0.132995,2.795285,0.817368,1.560828,0.151199,3.151597,1.325873,0.240127,0.389237,2.36039,0.308366,0.642296,0.516164,0.81478,0.162138,1.956188,0.287019,0.464564,2.094235,0.187181,0.164939,0.1404,0.305395,2.11446,0.12617,0.974676,0.867163,0.118886,1.561096,0,c-CS-s
4.666187,0.186261,0.120341,2.920834,0.848239,1.61074,0.158127,3.379505,1.382688,0.243454,0.400452,2.493069,0.326112,0.68888,0.560941,0.823748,0.167521,2.001352,0.294767,0.45919,2.066806,0.192812,0.17152,0.145722,0.307723,2.118572,0.127584,0.960795,0.865994,0.116487,1.522222,0,c-CS-s
4.100305,0.188152,0.140224,2.647343,0.774091,1.413043,0.151665,2.753877,1.321892,0.238495,0.387618,2.15103,0.301297,0.646834,0.508263,0.763223,0.156356,2.209326,0.298407,0.425534,1.671745,0.186359,0.154887,0.14468,0.310625,2.265852,0.132617,1.008429,0.887952,0.120012,1.620554,0,c-CS-s
4.166341,0.192674,0.149524,2.756877,0.80146,1.476861,0.153956,2.828314,1.348064,0.262417,0.385738,2.190327,0.313258,0.663277,0.538782,0.729431,0.155015,2.166768,0.287513,0.434895,1.724699,0.178675,0.151885,0.138299,0.299267,2.174248,0.128454,0.967715,0.858342,0.115555,1.520531,0,c-CS-s
4.200212,0.222825,0.15287,2.781539,0.820682,1.54192,0.160275,3.01891,1.385083,0.240148,0.392885,2.295557,0.316847,0.685665,0.571806,0.751991,0.159314,2.145221,0.300398,0.416284,1.705576,0.191483,0.149586,0.14231,0.303002,2.119638,0.126991,0.92693,0.854473,0.113894,1.49977,0,c-CS-s
3.833715,0.079464,0.067855,2.477273,0.751472,1.442283,0.168084,2.490844,1.26913,?,0.390778,2.033519,0.312459,0.659418,0.543656,0.713768,0.159622,2.540962,0.302436,0.397242,1.473329,0.173913,0.169887,0.141405,0.312198,2.226852,0.144928,1.01248,0.892814,0.117049,1.514593,0,c-CS-s
3.720292,0.075487,0.06461,2.480357,0.732468,1.397565,0.166071,2.467532,1.254383,?,0.376623,2.051299,0.307143,0.676136,0.559091,0.671696,0.155621,2.446943,0.292012,0.38856,1.472189,0.17002,0.148915,0.133629,0.307791,2.131361,0.143688,0.994675,0.856312,0.115483,1.515385,0,c-CS-s
3.720761,0.063236,0.064043,2.488143,0.739474,1.399419,0.157445,2.483465,1.277303,?,0.370705,2.034038,0.309566,0.667527,0.571382,0.699821,0.156839,2.467143,0.28112,0.368573,1.511118,0.182251,0.170439,0.131229,0.328172,2.065118,0.142843,0.996824,0.851102,0.113758,1.42158,0,c-CS-s
3.668838,0.218541,0.179449,2.64408,0.798958,1.507446,0.176471,2.627327,1.32204,?,0.377141,1.893894,0.349777,0.703835,0.637937,0.6745,0.166043,2.64519,0.306908,0.379083,1.244932,0.17379,0.155584,0.137766,0.322789,2.177017,0.154164,1.048677,0.912589,0.12266,1.469077,0,c-CS-s
3.723211,0.121545,0.1844,2.717531,0.818629,1.585006,0.18156,2.676638,1.317493,0.273381,0.397009,1.942067,0.35195,0.736842,0.65354,0.686884,0.164519,2.606394,0.291761,0.362901,1.272808,0.156811,0.154536,0.133687,0.327268,2.10235,0.162244,1.015921,0.891458,0.115365,1.395628,0,c-CS-s
3.659796,0.086351,0.160817,2.687837,0.799257,1.517549,0.183287,2.674652,1.340947,0.266667,0.371773,1.956175,0.360446,0.727948,0.670381,0.694747,0.166479,2.54795,0.287201,0.366178,1.293343,0.177385,0.15482,0.135139,0.330325,2.007647,0.156701,0.995362,0.859471,0.113827,1.370691,0,c-CS-s
3.716252,0.165194,0.098007,2.632217,0.885556,1.574276,0.210397,2.789809,1.173413,0.184919,0.386891,1.844668,0.399219,0.722005,0.656462,0.594972,0.160584,2.7309,0.290673,0.340957,1.038929,0.175182,0.147607,0.138524,0.339984,2.055637,0.177129,1.164964,0.890673,0.113706,1.351338,0,c-CS-s
3.873813,0.184216,0.109517,2.757966,0.903144,1.667651,0.194978,2.842372,1.207639,0.173243,0.39502,1.90652,0.420975,0.754379,0.678835,0.621137,0.162886,2.745233,0.29142,0.357824,1.116864,0.161243,0.154832,0.13856,0.357166,2.038133,0.169954,1.123932,0.89382,0.118836,1.362426,0,c-CS-s
3.893128,0.1914,0.130059,2.725337,0.910202,1.60097,0.196037,2.900506,1.182125,0.205523,0.383853,1.915051,0.419477,0.765599,0.696459,0.653802,0.161667,2.689801,0.276634,0.347819,1.124372,0.155019,0.148533,0.125345,0.33582,1.910491,0.177072,1.025945,0.865575,0.113994,1.340198,0,c-CS-s
4.880883,0.124959,0.12358,2.899546,0.953749,1.8821,0.16196,3.707481,1.368711,0.205047,0.424943,2.598588,0.339825,0.735557,0.521503,1.048014,0.171576,1.412654,0.290603,0.400284,2.146058,0.198836,0.161497,0.146791,0.331928,2.146012,0.166674,1.018922,0.821231,0.120264,1.746003,0,c-CS-s
4.983456,0.129156,0.139148,2.918509,1.000246,1.884029,0.158886,3.780753,1.353235,0.206061,0.430958,2.59697,0.341769,0.753563,0.528665,1.020368,0.173803,1.315923,0.289671,0.394858,2.37612,0.192948,0.152575,0.144971,0.327057,2.071965,0.143614,1.059473,0.831221,0.124921,1.789943,0,c-CS-s
