@relation 'mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 10 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute 0.196NR1_N+0.196BDNF_N+0.195MEK_N+0.193TRKA_N+0.193pNR2B_N... numeric
@attribute 0.211SNCA_N+0.203P38_N+0.202Behavior=S/C-0.202CaNA_N-0.191ITSN1_N... numeric
@attribute '0.24 PSD95_N+0.232pCASP9_N+0.228P70S6_N+0.227nNOS_N+0.204ARC_N...' numeric
@attribute 0.258pPKCG_N+0.237S6_N+0.229P3525_N+0.221H3AcK18_N+0.217pGSK3B_N... numeric
@attribute -0.329GFAP_N+0.235pPKCG_N+0.226pRSK_N+0.222pP70S6_N-0.22BCL2_N... numeric
@attribute 0.299AcetylH3K9_N+0.225pP70S6_N+0.222TIAM1_N-0.21BRAF_N+0.205Tau_N... numeric
@attribute -0.35Tau_N-0.265AcetylH3K9_N+0.259pPKCAB_N+0.232PKCA_N-0.223SOD1_N... numeric
@attribute 0.267pP70S6_N+0.265DYRK1A_N+0.264pGSK3B_Tyr216_N+0.246BRAF_N+0.236ITSN1_N... numeric
@attribute -0.343SHH_N+0.302GluR4_N-0.289P3525_N+0.256GluR3_N-0.241Treatment=Saline... numeric
@attribute 0.386Genotype=Ts65Dn-0.383Treatment=Saline+0.273APP_N-0.245SOD1_N+0.209pNUMB_N... numeric
@attribute 0.408Genotype=Ts65Dn+0.345APP_N-0.267AcetylH3K9_N+0.256Treatment=Saline+0.218GluR4_N... numeric
@attribute 0.339BAX_N+0.299Treatment=Saline-0.294GluR3_N+0.275Ubiquitin_N+0.226RRP1_N... numeric
@attribute 0.294pRSK_N-0.275BCL2_N+0.249pCASP9_N-0.243Genotype=Ts65Dn-0.232PSD95_N... numeric
@attribute -0.309BAD_N+0.297pCREB_N-0.282EGR1_N-0.257AKT_N+0.232CREB_N... numeric
@attribute 0.306BAX_N-0.303pCAMKII_N-0.281S6_N-0.257pNR2A_N+0.248pGSK3B_Tyr216_N... numeric
@attribute '-0.41RRP1_N+0.36 Treatment=Saline-0.307pCFOS_N+0.255GluR4_N-0.243SHH_N...' numeric
@attribute '0.307pCFOS_N-0.286nNOS_N+0.27 pCASP9_N-0.251GluR4_N+0.248SYP_N...' numeric
@attribute 0.322nNOS_N-0.279GFAP_N-0.263ADARB1_N-0.223pRSK_N+0.218SYP_N... numeric
@attribute '-0.385GluR4_N-0.379H3AcK18_N-0.227SOD1_N+0.21 BCL2_N-0.207ADARB1_N...' numeric
@attribute -0.322DSCR1_N-0.254H3MeK4_N-0.236Treatment=Saline-0.236pMTOR_N-0.225CDK5_N... numeric
@attribute 0.477RRP1_N-0.343SHH_N-0.295H3AcK18_N-0.279BAX_N-0.227BCL2_N... numeric
@attribute 0.376CDK5_N-0.287pGSK3B_Tyr216_N-0.257pGSK3B_N-0.252DSCR1_N-0.219S6_N... numeric
@attribute 0.355RRP1_N-0.323pCFOS_N-0.288CDK5_N+0.226BAD_N+0.212pCASP9_N... numeric
@attribute -0.385GFAP_N+0.339RRP1_N-0.297P3525_N+0.209CDK5_N+0.204pCAMKII_N... numeric
@attribute -0.372CDK5_N+0.362GluR4_N-0.29SOD1_N-0.277EGR1_N+0.254SYP_N... numeric
@attribute '0.39 BCL2_N+0.25 Treatment=Saline-0.241EGR1_N+0.229P3525_N-0.214BAD_N...' numeric
@attribute '0.344SYP_N+0.285GFAP_N+0.245SOD1_N+0.24 pMTOR_N-0.231pCASP9_N...' numeric
@attribute 0.348SYP_N-0.336BCL2_N+0.272H3MeK4_N-0.256EGR1_N+0.229Treatment=Saline... numeric
@attribute 0.322CDK5_N-0.316CREB_N+0.238pELK_N-0.237nNOS_N-0.212pBRAF_N... numeric
@attribute -0.332BAX_N+0.292BAD_N+0.292ADARB1_N+0.269pCFOS_N-0.245P3525_N... numeric
@attribute '0.334pELK_N+0.282pP70S6_N-0.262GluR4_N+0.26 GluR3_N+0.253BCL2_N...' numeric
@attribute '0.295SYP_N-0.266BAD_N+0.248nNOS_N+0.22 EGR1_N-0.214pCREB_N...' numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
-0.18676,1.938152,1.163157,-0.710594,3.02808,-2.243142,-0.27093,-0.871671,0.120735,-0.501589,-1.248836,0.154099,-0.03976,-0.015993,0.09429,-0.045465,-0.901063,0.667032,0.764923,0.332266,0.445144,-0.401836,-0.583502,0.160524,0.546598,0.125906,0.007179,-0.550303,0.372398,-0.045215,0.206241,0.130737,c-SC-m,cluster5
0.940517,2.22907,1.051877,-0.877539,2.988002,-2.339338,-0.515257,-1.096384,-0.228224,-0.36207,-1.239638,0.161142,-0.150718,0.03184,-0.113662,-0.204422,-0.95183,0.79608,0.72064,0.264909,0.346562,-0.330808,-0.688694,0.241866,0.293988,-0.180261,0.1826,-0.415627,0.263192,-0.554431,0.029677,-0.124018,c-SC-m,cluster5
-0.531433,2.016916,1.034142,-1.04609,2.993061,-2.605907,-0.413079,-1.159449,-0.185097,-0.552673,-1.056321,0.015869,-0.454173,-0.277056,-0.178166,-0.025699,-0.766456,0.494035,0.764993,0.26269,0.174617,-0.389236,-0.659768,0.771495,0.288587,-0.319131,-0.074382,-0.099388,0.495892,0.188722,0.365191,-0.404671,c-SC-m,cluster5
1.196594,3.805676,-0.86268,0.13164,2.696866,-2.614679,-0.072335,-1.108468,-0.158616,-0.582662,-0.885205,-0.366218,-0.312834,-0.36864,-0.109609,0.387757,0.227909,1.29046,0.417973,0.880157,0.381339,-0.694389,-0.175373,-0.323557,0.469871,-0.195903,-0.295817,0.582706,0.310623,-0.020502,0.297343,-0.636098,c-SC-m,cluster5
2.824384,3.812195,-1.243226,-0.031195,2.837561,-2.663693,-0.156966,-0.953505,-0.407636,-0.698185,-0.912346,-0.423477,-0.421412,-0.270983,-0.498644,-0.05813,-0.151946,1.237986,0.666063,0.556976,0.31078,-0.600448,0.243883,-0.349951,0.270127,-0.851845,-0.396483,0.368095,0.056893,0.242446,0.460063,-0.96763,c-SC-m,cluster5
1.13461,3.524015,-1.092463,-0.264055,3.238128,-3.415254,-0.167234,-1.462524,0.138873,-0.704044,-0.956841,-0.218192,-0.202724,-0.829581,-0.377364,0.594929,-0.070502,0.815477,0.353521,0.635715,0.084039,-0.210583,-0.461419,-0.013176,0.121535,-0.700011,-0.455788,0.646173,0.681241,0.363021,1.000336,-0.766477,c-SC-m,cluster5
-0.542253,4.416016,0.986825,1.511344,1.183961,-3.069269,0.183431,-0.556524,-0.844192,-0.891309,-1.353989,0.245468,-0.757973,-0.408809,-0.728643,0.424728,0.820597,2.307166,-0.177968,1.522799,0.958569,-1.558221,0.261833,-0.369175,0.922589,-0.436431,-1.058359,0.983315,1.84172,1.27399,0.830567,-0.786924,c-SC-m,cluster5
-0.622248,3.520022,2.11116,0.817639,1.193551,-1.370111,0.842151,1.288896,3.126688,-2.514617,1.628441,-2.395222,-1.307888,-0.246721,0.255012,4.0814,-2.486836,1.374363,-4.863145,3.435209,-1.19565,-2.133496,2.234747,1.427551,5.052855,-0.855566,-2.137091,-1.240122,1.888981,1.866447,-2.280399,0.557517,c-SC-m,cluster1
4.911282,4.705431,-2.517249,0.529248,2.113103,-3.824591,-0.99409,0.128108,-0.765089,-1.333658,-1.10005,0.076385,0.31159,-0.05742,-1.524112,0.128699,1.18492,2.281365,-0.484949,1.0327,1.934085,-1.399405,1.361014,-0.095267,0.60628,-0.752521,-1.163427,0.86371,2.603508,0.416022,2.122384,-1.127294,c-SC-m,cluster5
2.72718,0.423177,3.298062,-2.333092,2.151345,-0.45014,-0.518743,-0.698462,1.345339,-0.506868,-1.055775,0.459092,0.010534,-1.610765,-0.021471,-0.589387,0.520675,1.150212,0.030208,-0.208156,-0.091732,-0.281407,-1.087474,0.281705,0.178832,-0.142006,0.590875,-0.301021,0.120253,-0.855406,0.166879,-0.549689,c-SC-m,cluster5
3.932158,0.386924,5.205576,-2.086204,0.216138,1.392426,1.213019,2.186547,5.789205,-2.809575,2.539524,-2.552677,-1.055136,-0.308148,1.073586,3.657906,-3.481761,-0.419426,-5.97723,2.634266,-2.852644,-1.086971,0.270211,2.372443,6.106,-0.258763,-1.660749,-2.788008,0.506146,0.255052,-3.931121,1.523189,c-SC-m,cluster1
2.854748,0.120917,2.669818,-2.314073,2.114608,-0.595939,-0.833078,-0.775633,1.050849,-0.566265,-1.179222,0.928012,-0.329778,-0.909778,-0.361153,-0.356144,0.73842,1.100277,0.083397,0.270336,-0.145698,-0.154726,-1.181871,0.171608,0.124724,-0.412708,0.485033,-0.327887,0.057217,-0.751544,0.440956,-0.700385,c-SC-m,cluster5
1.917278,1.346908,3.266551,-1.31188,1.327639,-1.108035,-0.260095,-0.705827,1.119053,-0.425408,-1.26077,0.344945,-0.341428,-1.446107,0.548282,-0.314165,-0.082621,1.215091,0.2886,0.00861,0.503587,-0.223973,-1.119473,0.022682,0.125845,-0.185894,0.14136,-0.114233,0.221091,-0.760268,0.513528,-0.136356,c-SC-m,cluster5
1.887257,1.35476,3.488176,-1.717898,0.979296,-0.435298,0.294095,0.403594,2.285119,-1.090404,0.232519,-0.788571,-0.809582,-1.05403,0.420292,1.399248,-1.043013,0.56241,-1.82637,1.198276,-0.565563,-0.458714,-0.613729,0.990907,2.233839,-0.424654,-0.449987,-1.059025,0.137087,-0.397078,-1.149666,0.779212,c-SC-m,cluster1
0.061283,0.915008,2.761559,-2.04807,1.53929,-0.875106,-0.488829,-0.768816,0.569451,-0.157208,-1.238551,1.05859,-0.553382,-1.205105,0.116584,-0.06673,0.41204,0.955784,-0.146233,0.085464,-0.047004,-0.270974,-1.173448,0.198281,0.319429,-0.713134,0.835709,-0.013871,0.115965,-0.82161,0.513478,-0.317658,c-SC-m,cluster5
-1.240112,1.750093,2.271656,-0.933346,1.642344,-2.150467,-0.070956,-1.176939,0.381348,-0.689404,-1.124727,0.335618,-0.630109,-1.219335,0.126745,0.055131,0.465585,0.832901,0.540265,0.200628,0.168354,-0.139538,-1.211236,0.189225,0.241337,-0.199781,-0.062838,-0.243167,0.139993,-0.581232,0.006441,0.007692,c-SC-m,cluster5
-0.429111,1.713847,1.895061,-1.524408,2.164012,-2.092916,-0.264721,-1.150877,0.01772,-0.738373,-1.268159,0.216092,-0.823966,-1.301423,-0.160605,-0.193533,0.294069,0.98957,0.31761,0.336515,0.357646,-0.44391,-0.789027,0.404993,0.137082,-0.341135,-0.169213,-0.164056,0.261875,-0.805314,-0.099884,-0.07497,c-SC-m,cluster5
0.22835,1.859866,1.148731,-1.36761,2.013644,-2.144972,-0.158488,-1.433056,0.314008,-0.863793,-1.224901,0.508359,-0.857854,-0.907562,-0.117191,-0.118898,0.544233,0.869611,0.37414,0.301229,0.290721,-0.318598,-1.384021,0.311142,0.112815,-0.607848,-0.035415,-0.284242,-0.078827,-0.521663,0.102573,-0.248437,c-SC-m,cluster5
-3.892637,2.3546,2.22344,1.305469,-0.214179,-2.568506,0.96174,-0.367745,0.443081,-0.809811,-0.789534,1.102118,-0.06679,-1.670161,1.11629,-1.2236,0.937819,0.571392,0.127872,0.463316,0.277068,-0.967207,-1.389037,0.411196,0.082264,-0.562352,-0.957668,0.119551,-0.012764,0.601203,-0.294531,0.496075,c-SC-m,cluster5
-0.630363,3.003272,0.77186,1.299232,0.013134,-2.728601,0.838512,-0.425621,0.376262,-1.016528,-0.278269,0.774615,0.531539,-1.481698,0.733922,-1.35594,1.325785,0.035672,0.217124,0.119132,0.043626,-1.106608,-1.875397,0.340089,0.338443,-0.594219,-0.77233,-0.506204,-0.020322,0.440181,-0.431181,0.396898,c-SC-m,cluster1
-1.774703,2.738559,0.95236,1.038424,0.182307,-2.731311,0.836671,-0.014245,-0.383379,-0.91895,-0.336821,0.535751,0.177933,-1.170856,0.443222,-1.508378,1.221392,-0.173716,-0.000045,-0.036376,-0.009642,-0.862232,-1.476393,0.691883,-0.029705,-0.678558,-0.477498,-0.305164,-0.20293,0.172662,-0.262305,0.322515,c-SC-m,cluster1
-1.393725,4.64935,0.769041,1.798686,-0.221753,-4.10237,1.123013,-0.626899,-0.637308,-0.490246,-0.570441,-0.180209,0.772172,-0.941218,1.16615,-0.316267,2.21034,-0.036947,0.633717,0.633944,0.934401,-0.850309,-1.80015,1.137739,-0.474854,-0.00591,-1.047718,-0.950825,0.249742,-0.772829,-0.469944,1.146291,c-SC-m,cluster1
1.826307,5.03138,0.078819,1.212577,1.081159,-4.986736,1.708009,0.50652,-2.352459,-0.190198,0.337336,-2.059782,0.938018,-1.604032,0.306591,2.141538,2.715759,-0.882172,2.014935,-0.449892,-3.298137,-1.723193,-4.309411,-1.72901,0.159633,-0.724247,-0.536133,-1.182283,-0.105043,-0.424621,0.03622,1.427833,c-SC-m,cluster1
0.141973,4.899571,0.023432,1.630091,-0.134379,-4.327342,1.055475,-0.391697,-0.588418,-0.928252,-0.455316,-0.141864,0.853449,-1.137843,1.550717,-0.76535,1.860832,-0.184517,0.749531,0.291588,0.101001,-0.609426,-1.697916,0.923881,-0.652515,-0.676746,-1.353894,-1.396503,-0.453141,-1.086105,-0.352801,0.77419,c-SC-m,cluster1
6.265955,-3.264167,-1.790899,-1.315061,0.934136,2.203169,0.600047,-0.842998,-0.860841,-0.537092,-1.381788,-0.320211,0.649614,0.578214,-1.731819,1.727203,0.931452,-0.636271,0.052161,0.028686,-0.87544,1.848963,1.61947,-0.144947,-0.304943,-0.553001,-0.761101,-0.515825,-0.172409,1.025966,-0.834371,-1.334147,c-CS-s,cluster3
8.075919,-2.532194,-2.277695,-1.231136,0.389862,2.094755,0.523119,-0.677688,-0.972759,-0.382506,-1.218468,0.204429,0.932302,0.741378,-1.805564,1.44268,0.935487,-0.661947,-0.011383,-0.088565,-0.977677,1.853251,1.404911,-0.604363,-0.209693,-0.552944,-0.889332,-0.678182,0.111339,0.97523,-0.921464,-1.353309,c-CS-s,cluster3
9.22822,-2.630432,-3.732158,-2.009419,0.606132,2.5453,0.447397,-0.680172,-0.841735,-0.602536,-1.10863,0.112491,1.217412,0.573186,-1.75296,1.182852,1.307061,-0.860468,0.069954,-0.284953,-1.372122,1.464255,1.71048,-0.352737,-0.269692,-0.739915,-0.962509,-1.003559,0.160927,0.881851,-1.074722,-1.505102,c-CS-s,cluster3
4.440913,-2.169808,-2.670192,-0.813683,1.786007,1.960366,0.841045,-0.717935,-0.496143,-0.48407,-1.780057,-0.097591,0.397436,0.088707,-0.800215,1.57538,0.35496,-1.009448,-0.23324,-0.450926,-1.031413,1.201992,1.236122,-0.193135,-0.578175,-0.102627,-0.777326,-0.230773,-0.008404,0.128924,-0.39808,-1.135378,c-CS-s,cluster3
4.719651,-1.68075,-2.72041,-0.688419,0.683426,2.347877,1.099136,-0.449087,-0.632133,-0.338308,-1.600886,0.665711,0.557599,0.163557,-0.997302,1.270446,0.338051,-1.050171,-0.30607,-0.336085,-1.301522,1.640711,1.201655,-0.676978,-0.598632,-0.026648,-0.760917,-0.385982,-0.045174,0.053997,-0.584973,-0.843186,c-CS-s,cluster3
7.121446,-1.475188,-4.402399,-1.321713,1.218818,2.536992,1.037504,-0.375161,-0.639172,-0.404691,-1.356094,0.512641,0.972018,0.036475,-1.288627,0.781469,0.597441,-1.070571,-0.542486,-0.604677,-1.316136,1.315969,1.452874,-0.356296,-0.641412,-0.111245,-0.8144,-0.568506,-0.131208,0.079051,-0.664718,-1.177761,c-CS-s,cluster3
1.202548,-1.573845,-3.981719,-0.037212,2.895956,1.76693,1.277534,-1.084558,-0.197532,-0.574023,-1.863822,0.136538,0.837326,-0.019461,0.07424,1.593456,0.4225,-1.168612,-0.513176,-0.784091,-1.382217,0.868848,1.153244,0.165157,-0.776903,-0.532914,-0.823493,0.086763,0.072631,-0.251933,-0.037002,-0.759416,c-CS-s,cluster7
2.866833,-0.784928,-4.905719,-0.097863,2.198468,2.067906,1.482782,-0.693008,-0.318834,-0.428922,-1.854872,0.519529,0.983613,0.01903,-0.231979,1.506771,-0.095954,-1.415121,-0.402088,-0.813673,-0.983673,1.268361,1.155743,-0.377099,-0.644098,-0.246463,-0.495455,-0.111042,0.191597,-0.488607,0.236785,-0.247688,c-CS-s,cluster7
5.503069,-0.412797,-6.578156,-0.54453,2.10882,2.698133,1.747427,-0.497903,0.055563,-0.439301,-1.549174,0.764986,1.229466,-0.095188,-0.232158,0.88808,0.314158,-0.958291,-0.680263,-1.256569,-1.193608,1.040867,1.246928,-0.157054,-0.673047,-0.136534,-0.822675,-0.682667,-0.120778,-0.659588,0.152099,-0.545274,c-CS-s,cluster10
2.385773,0.031272,-4.717216,0.508876,1.464654,1.097894,1.268443,-0.807248,-0.60826,0.162465,-1.915212,0.657051,0.779248,0.325391,0.51108,1.499452,-0.016905,-0.587471,-0.658303,-0.777248,-1.327943,0.571769,0.949116,0.004753,-0.66386,-0.217696,-0.290416,-0.031268,-0.810639,-0.5307,0.01948,-0.676366,c-CS-s,cluster3
3.144266,0.598129,-5.2989,0.830321,0.705178,1.425136,1.470959,-0.736163,-0.868272,0.240952,-1.826792,0.813074,1.111526,0.291047,0.084091,1.446433,0.324525,-0.707753,-0.604546,-0.77777,-0.837929,0.675392,1.074786,-0.51296,-0.677701,-0.240119,-0.180603,-0.31473,-0.375838,-1.226378,-0.071968,-0.351046,c-CS-s,cluster3
4.567769,0.769363,-6.561845,0.213644,0.573452,1.889606,1.597722,-0.667736,-0.63129,0.441015,-1.651855,1.135736,1.073747,0.054048,0.220214,1.258114,0.215446,-0.149358,-0.513721,-0.985578,-0.991302,0.811733,1.30709,-0.385579,-0.750655,-0.042423,-0.312129,-0.635319,-0.516742,-1.410334,0.055614,-0.4825,c-CS-s,cluster10
1.058568,0.783082,-5.315449,1.304143,2.405589,0.014649,1.518257,-1.225643,-1.065907,-0.337851,-1.380396,0.091179,0.795655,-0.209016,-0.296733,1.78709,0.443443,0.1686,-0.819508,-0.60729,-0.832424,0.5938,0.896666,0.777891,0.03561,0.011566,-0.366567,-0.631677,-0.12241,-0.477428,0.16147,-0.094847,c-CS-s,cluster7
2.462239,1.427017,-6.530556,1.599201,1.456553,0.515316,1.883732,-1.16138,-0.60566,-0.528013,-1.644974,0.242507,0.880565,-0.516043,-0.32581,1.417099,0.673342,0.045063,-0.761103,-0.817782,-0.800347,0.615535,0.944242,0.175385,-0.266875,0.790033,-0.869885,-1.328243,0.024822,-1.068609,0.141834,0.143684,c-CS-s,cluster10
2.848586,2.139656,-7.873853,0.827877,0.945445,1.123805,1.786243,-1.093568,-0.153751,0.187699,-1.406698,1.060102,1.32123,-0.123241,-0.129949,1.393053,0.451469,0.013211,-0.992863,-1.053492,-0.232172,0.518734,0.901536,0.091686,-0.275883,0.245258,-0.224293,-1.022597,-0.432086,-1.040916,0.273152,0.458847,c-CS-s,cluster10
6.268112,-4.064628,1.747564,0.349067,-1.222235,2.17441,1.108055,-1.595892,-1.303958,-0.651284,-1.715215,-0.601226,0.376099,-0.052282,0.725017,0.414024,1.708393,-0.11334,0.337385,0.705634,-0.597368,-0.297282,0.218812,0.092149,0.179204,0.398353,-0.39595,0.501569,0.088869,-0.20474,0.355936,-0.598282,c-CS-s,cluster3
7.841829,-3.384285,2.667637,1.672939,-2.847988,2.325456,1.576817,-1.284557,-1.576923,-0.531618,-1.806506,-0.131345,0.225866,0.239239,0.752992,0.353896,1.349269,-0.137357,0.479468,0.515633,-0.869497,-0.168339,0.049445,-0.238495,0.331116,0.456572,-0.261753,0.08562,0.449187,-0.552351,0.488616,-0.716908,c-CS-s,cluster3
9.64514,-3.264077,0.712324,0.814561,-2.346432,2.704908,1.88864,-1.192503,-1.7638,-0.700666,-1.520486,-0.253125,0.567654,-0.084215,0.497716,-0.13934,1.646899,-0.218319,0.370896,0.51816,-1.061951,0.084044,0.051544,0.147188,0.229496,0.780956,-0.275688,-0.54012,0.650985,-0.523068,0.335367,-0.730443,c-CS-s,cluster3
3.041277,-2.601705,1.495247,1.34263,-0.482342,1.732867,1.724225,-1.095809,-1.297022,-0.350488,-2.070251,-0.405203,0.083806,-0.611009,1.437547,0.715699,0.614416,-0.146395,0.082065,-0.041221,-0.445001,0.036475,0.00741,-0.06256,0.051817,0.638711,-0.457908,0.745662,0.113005,-0.709847,0.717564,-0.104849,c-CS-s,cluster3
3.908503,-2.276725,1.471318,1.563834,-1.377493,2.066627,2.108224,-0.66558,-1.579239,-0.174887,-2.225707,0.162121,0.035078,-0.516405,1.486854,0.305149,0.439504,-0.186512,0.02626,-0.127664,-0.619804,0.057147,0.266285,-0.235202,0.005486,0.800133,-0.623958,0.367592,0.378306,-0.941294,0.852197,-0.222451,c-CS-s,cluster3
5.03752,-2.164196,-0.12721,0.933073,-1.074152,2.552197,2.245497,-0.734073,-1.505809,-0.204258,-2.174027,0.149369,0.207089,-0.504732,1.335802,0.067312,0.542255,-0.325941,0.102733,-0.400411,-0.899171,-0.005195,0.398391,-0.235103,-0.100523,0.719143,-0.443079,0.182665,0.494323,-0.594657,0.686097,-0.05914,c-CS-s,cluster3
0.170486,-2.018605,-0.747059,0.882554,0.265905,1.183046,1.958224,-1.350017,-1.293086,-0.728101,-1.882885,0.032792,-0.363123,-0.995741,0.818939,0.360081,0.911863,0.028512,0.127558,-0.40013,-0.735521,0.136699,0.084687,-0.060045,0.110737,0.565179,-0.190995,0.613845,0.073627,-0.636872,0.448799,0.050835,c-CS-s,cluster3
1.956155,-1.449781,-1.609232,0.828315,-0.115778,1.487843,1.915906,-1.409519,-1.832804,-0.511607,-1.731924,0.202861,-0.257957,-0.591446,0.529869,0.420026,0.66764,-0.160146,0.143606,-0.007415,-0.802336,0.292081,0.012085,-0.19475,0.013417,0.655812,-0.388257,0.018209,0.618435,-0.779427,0.622161,0.023256,c-CS-s,cluster3
2.618357,-1.454131,-2.276157,0.325834,-0.229769,2.025272,2.387162,-1.181486,-1.863557,-0.460444,-1.759575,0.34365,0.108428,-0.822469,0.795568,0.07248,0.755307,0.00204,-0.014847,-0.307757,-0.623599,0.492927,0.291808,-0.307443,-0.112752,0.884269,-0.398566,-0.22079,0.427055,-0.826172,0.196481,0.021979,c-CS-s,cluster3
-2.04096,-2.491323,-2.007872,1.206311,1.282636,0.343838,1.928222,-1.775211,-1.794546,-0.560337,-1.960135,0.264736,-0.642149,-0.410661,1.471566,0.489811,1.58439,-1.098225,-0.613748,-0.515209,-0.744116,-0.349388,-0.441997,0.237885,0.08272,0.135548,-0.413379,0.450065,-0.654531,0.060515,0.209252,-0.594573,c-CS-s,cluster3
-3.113693,-2.232922,-1.438888,1.395641,0.478246,0.538345,2.098233,-1.678986,-1.464133,-0.694599,-1.715274,0.662328,-0.853769,-0.492103,1.344212,0.164141,1.357901,-0.837192,-0.585361,-0.318947,-0.848948,0.013059,-0.742445,-0.085084,0.052932,0.111252,-0.544169,0.50983,-0.912267,0.107463,0.259245,-0.276654,c-CS-s,cluster3
-1.418454,-1.739241,-2.961588,1.07791,0.288145,0.775899,2.242618,-1.387408,-1.575536,-1.048076,-1.30613,-0.003887,-0.723699,-0.732185,0.913942,0.03306,1.542552,-0.538784,-0.518615,-0.378676,-0.622117,-0.236774,-0.554662,-0.068769,-0.111473,0.715662,-0.482428,0.072718,-0.287041,-0.020022,0.292141,-0.37155,c-CS-s,cluster3
-2.91475,-1.031923,-2.368342,2.00033,0.579192,-0.538407,2.048629,-1.089784,-1.775812,-1.170513,-1.150755,0.260852,-0.754892,-1.274296,0.712761,-0.041144,2.385425,-0.006201,0.098227,-0.101524,-0.628011,-0.495758,-0.047129,0.399213,0.097243,0.125016,-1.077525,0.569662,-0.11978,-0.177392,-0.103598,-0.484765,c-CS-s,cluster3
-2.658174,-0.821462,-2.992555,2.28003,0.04447,-0.266377,2.462559,-1.01887,-1.588431,-1.345731,-1.135735,-0.324376,-0.372232,-0.946552,0.49678,-0.123961,2.575384,-0.463397,-0.110742,-0.426506,-0.723085,-0.20681,-0.52311,0.324003,-0.335505,0.450106,-0.82165,0.442419,-0.165875,0.079047,-0.272057,-0.469571,c-CS-s,cluster3
-2.230209,-0.311095,-3.479595,2.349148,-0.8208,0.160507,2.599138,-1.237961,-1.18643,-1.620805,-0.99285,-0.309229,-1.064678,-1.797175,0.28738,0.191808,2.224755,0.144989,-0.129327,-0.352176,-0.156421,0.10608,0.328456,-0.133415,-0.320843,0.281354,-0.618223,0.43333,-0.093564,-0.21125,-0.244702,-0.592868,c-CS-s,cluster3
-1.401706,-4.844015,1.093082,-0.860325,-0.534642,1.860747,2.842083,0.816277,-2.274814,-1.03654,-0.572245,0.043071,-1.816434,0.7189,0.039271,0.457736,0.216498,-0.321312,0.272442,0.615842,-0.503427,-0.672073,1.236702,0.375537,-0.37508,-0.2058,-0.432523,-0.789505,-0.5848,0.184952,0.418705,-0.541234,c-CS-s,cluster3
-1.702801,-4.648752,0.713438,-1.131918,-0.533329,1.885447,2.622124,0.588045,-2.12005,-1.024656,-0.55645,0.16035,-1.759794,0.616061,-0.069944,0.402198,0.094465,-0.41447,0.358145,0.566341,-0.726716,-0.525205,1.271945,0.094547,-0.435694,-0.238151,-0.53611,-0.59965,-0.411758,0.420601,0.198925,-0.225665,c-CS-s,cluster3
-0.249302,-4.633167,0.113864,-1.238222,-0.522014,2.225067,2.852775,0.880458,-1.895439,-1.176333,-0.551462,0.030742,-1.834111,0.78754,0.091363,0.439628,-0.173675,-0.03542,0.17322,0.296995,-0.488441,-0.752712,1.219078,0.2236,-0.511429,-0.217006,-0.355067,-0.778651,-0.326045,0.239236,0.183256,-0.449893,c-CS-s,cluster3
-2.659301,-3.41786,0.375434,0.046285,-0.04208,1.304891,2.92857,0.789307,-1.964163,-1.245947,-0.544692,-0.159403,-1.44426,0.520259,0.379489,0.47306,-0.656787,-0.769314,0.181041,0.253626,-0.362925,-0.479729,0.968762,0.094363,-0.142109,0.089119,-0.313162,-0.676813,0.248327,-0.168566,0.78356,-0.08184,c-CS-s,cluster3
-1.952993,-3.218735,-0.874088,-0.556637,0.831248,1.406784,2.795946,0.713631,-1.93693,-1.405549,-0.388729,-0.405219,-1.111335,0.355443,0.089318,0.259853,-0.564998,-0.279884,0.118003,0.192462,-0.281662,-0.421262,0.95792,0.378166,-0.056024,-0.207067,-0.484616,-0.616568,-0.006546,0.083258,0.730716,-0.125317,c-CS-s,cluster3
-1.081953,-3.495603,-0.898801,-0.725252,0.508685,2.060931,3.106906,1.201993,-1.579298,-1.319197,-0.477125,-0.382901,-1.138392,0.037,0.446009,0.25144,-0.572501,-0.460083,0.131088,-0.168156,-0.532527,-0.359199,1.232671,0.021757,-0.490292,0.213991,-0.361243,-0.627029,0.147634,-0.379569,0.670314,-0.085751,c-CS-s,cluster3
-6.108778,-4.261092,1.01342,-1.846125,-1.579552,3.738688,3.589233,2.817649,-3.223982,-0.911073,-0.356811,0.852271,-4.423496,3.96718,-0.111559,1.576538,-1.056781,3.56337,1.167157,-0.054759,0.05921,-1.274554,-0.584665,1.435854,-1.190804,-1.365927,0.000519,-0.416986,-0.072147,0.013504,-0.515059,-0.441668,c-CS-s,cluster3
