@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomSubset-N32.0-S20

@attribute ITSN1_N numeric
@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pCAMKII_N numeric
@attribute pCREB_N numeric
@attribute pELK_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pNR2A_N numeric
@attribute AKT_N numeric
@attribute CREB_N numeric
@attribute SOD1_N numeric
@attribute pNUMB_N numeric
@attribute pP70S6_N numeric
@attribute P70S6_N numeric
@attribute pPKCG_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute RRP1_N numeric
@attribute ERBB4_N numeric
@attribute GluR3_N numeric
@attribute GluR4_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute EGR1_N numeric
@attribute Genotype=Ts65Dn numeric
@attribute Behavior=S/C numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
0.637563,4.029104,0.292714,3.907035,0.225084,1.730318,0.329564,0.746859,0.895938,0.667085,0.215243,0.402219,0.443467,0.494765,0.735825,2.451053,0.328628,1.679472,0.177737,0.158412,0.176927,0.099283,1.443532,1.958227,0.145568,0.754571,0.236404,0.120458,0.110854,0.181787,0,0,c-CS-s
0.662313,4.381293,0.300822,3.976195,0.225406,1.867074,0.324626,0.805983,0.931746,0.696229,0.231093,0.391405,0.464293,0.531072,0.771841,2.44478,0.281026,1.773297,0.186828,0.147401,0.162074,0.098678,1.413082,1.874888,0.150426,0.734207,0.231519,0.135865,0.108087,0.177867,0,0,c-CS-s
0.550763,3.329037,0.315886,3.678064,0.238559,1.613887,0.32404,0.701736,0.792478,0.655971,0.207522,0.357706,0.40242,0.510258,0.658273,2.61976,0.341727,1.498,0.156569,0.153755,0.17316,0.104725,1.390164,1.887424,0.146201,0.768034,0.231225,0.140424,0.104873,0.176715,0,0,c-CS-s
0.567888,3.56077,0.316372,3.702083,0.230952,1.755075,0.356446,0.728974,0.860005,0.665436,0.221988,0.360137,0.432903,0.563143,0.698967,2.684854,0.333188,1.494835,0.174596,0.158155,0.171686,0.105194,1.392114,1.879674,0.12731,0.750473,0.218391,0.154663,0.104612,0.213298,0,0,c-CS-s
0.560793,3.595054,0.321999,3.68779,0.212004,1.736734,0.331015,0.732612,0.845698,0.673364,0.248068,0.376868,0.443843,0.600464,0.746423,2.668792,0.292109,1.641167,0.203287,0.135997,0.150163,0.101147,1.343816,1.865562,0.159654,0.75294,0.224253,0.152146,0.100864,0.205978,0,0,c-CS-s
0.719069,5.321076,0.229538,3.518429,0.224174,1.502336,0.290621,0.986416,0.737671,0.844177,0.169839,0.338034,0.423862,0.307147,1.169382,1.65727,0.527748,2.264551,0.151692,0.176709,0.223991,0.124621,1.884107,2.192299,0.134609,0.886861,0.205228,0.106978,0.125228,0.149405,0,0,c-CS-s
0.723227,5.38491,0.23444,3.541551,0.23896,1.575278,0.29468,1.015734,0.760518,0.820671,0.173853,0.352573,0.440716,0.323366,1.238835,1.679638,0.512687,2.365947,0.160473,0.190279,0.232309,0.1332,1.964545,2.369844,0.159012,0.917693,0.22476,0.121025,0.132908,0.161204,0,0,c-CS-s
0.750731,5.576101,0.244305,3.654995,0.235972,1.722099,0.314688,1.094938,0.799575,0.854977,0.186242,0.369471,0.479833,0.355199,1.17476,1.661974,0.472581,2.46755,0.167282,0.180345,0.222904,0.131093,1.785174,2.19387,0.161328,0.872277,0.229551,0.129847,0.128739,0.165159,0,0,c-CS-s
0.589233,4.605254,0.234303,3.230416,0.194487,1.342561,0.276593,0.874544,0.61244,0.725409,0.169042,0.323006,0.405348,0.480151,1.066037,1.974494,0.480371,1.959045,0.150248,0.178541,0.222949,0.121774,1.786926,2.26972,0.1411,0.887253,0.205743,0.109718,0.127772,0.160548,0,0,c-CS-s
0.60674,4.786994,0.240892,3.230806,0.190578,1.457933,0.289308,0.896998,0.639017,0.700131,0.171235,0.326688,0.41996,0.488667,1.057396,1.980848,0.452821,2.045624,0.165599,0.180238,0.223788,0.122842,1.806221,2.32394,0.155962,0.908082,0.22147,0.120159,0.132967,0.166453,0,0,c-CS-s
0.630611,5.101839,0.244389,3.27149,0.194842,1.531519,0.294532,0.948424,0.668338,0.673591,0.180993,0.343481,0.449379,0.5585,1.045111,1.897875,0.409777,2.179052,0.168544,0.177137,0.209765,0.120646,1.68271,2.197225,0.155248,0.868556,0.226486,0.122852,0.128542,0.167615,0,0,c-CS-s
0.544867,4.232161,0.233309,2.883417,0.182771,1.219813,0.266762,0.819383,0.561091,0.660732,0.170854,0.305815,0.382484,0.466045,0.901344,2.211764,0.420794,1.655601,0.14404,0.156069,0.191689,0.103031,1.564209,2.11381,0.1399,0.835104,0.208717,0.131542,0.116388,0.169739,0,0,c-CS-s
0.57418,4.383914,0.240112,2.959124,0.206734,1.350243,0.286428,0.84517,0.586678,0.695339,0.178356,0.344949,0.43376,0.505073,0.896091,2.06291,0.399527,1.781112,0.150863,0.160177,0.187357,0.102993,1.516109,2.071919,0.160101,0.820507,0.213697,0.138113,0.121545,0.176668,0,0,c-CS-s
0.565782,4.615665,0.248833,2.995187,0.183635,1.449387,0.289236,0.889002,0.603413,0.663506,0.187427,0.325117,0.431593,0.521733,0.893251,2.092413,0.351051,1.946184,0.166005,0.158947,0.181738,0.103147,1.467431,2.020953,0.161667,0.800765,0.219453,0.133657,0.115792,0.179679,0,0,c-CS-s
0.489893,3.166115,0.22896,2.499632,0.177692,1.161154,0.26663,0.764976,0.521132,0.611172,0.192025,0.290886,0.356487,0.362918,0.731384,2.086628,0.436672,1.927401,0.132836,0.153635,0.18032,0.095556,1.366232,2.083587,0.124105,0.927499,0.215834,0.114098,0.106151,0.15285,0,0,c-CS-s
0.4803,3.233961,0.216004,2.348326,0.173466,1.095188,0.248257,0.734135,0.493898,0.569735,0.181311,0.283821,0.346583,0.352336,0.717724,2.124963,0.437124,1.940132,0.138278,0.149522,0.190551,0.099714,1.342144,2.078213,0.133346,0.906105,0.219548,0.124174,0.107802,0.170332,0,0,c-CS-s
0.512684,3.468566,0.238051,2.54761,0.182904,1.195956,0.269669,0.781434,0.534559,0.629044,0.179596,0.303493,0.367463,0.381985,0.702075,2.101877,0.424407,1.87836,0.145059,0.150889,0.196838,0.097134,1.289229,1.987945,0.131917,0.895751,0.212451,0.141897,0.102964,0.183004,0,0,c-CS-s
0.494908,3.078362,0.237581,2.300561,0.188526,1.200998,0.26772,0.758886,0.477655,0.60133,0.174392,0.290376,0.34629,0.372064,0.666335,2.190118,0.422121,1.498367,0.145961,0.15306,0.170098,0.086895,1.522931,2.057788,0.138009,0.950163,0.22462,0.142269,0.107057,0.209712,0,0,c-CS-s
0.482463,3.237578,0.230689,2.340919,0.183507,1.179123,0.266388,0.741545,0.505219,0.608768,0.202088,0.291858,0.366388,0.349478,0.670393,2.111945,0.411407,1.548401,0.143929,0.149448,0.18681,0.090433,1.486555,1.988112,0.143646,0.925417,0.239315,0.142372,0.099632,0.212567,0,0,c-CS-s
0.484999,3.27933,0.243534,2.344507,0.187875,1.259466,0.277881,0.750672,0.495138,0.626319,0.183323,0.300021,0.368508,0.343058,0.634459,2.100185,0.412142,1.544677,0.163603,0.146501,0.188257,0.09306,1.467151,1.895397,0.143651,0.90124,0.217329,0.16004,0.10218,0.233718,0,0,c-CS-s
0.65972,4.474278,0.164401,2.851203,0.196819,1.334743,0.209604,0.839323,0.573442,0.503977,0.146985,0.312594,0.326387,0.392127,0.8256,2.078455,0.487093,2.11113,0.141331,0.156965,0.246218,0.142006,1.458411,2.184129,0.128058,0.900118,0.237163,?,0.119735,?,0,0,c-CS-s
0.644086,4.50373,0.177459,2.795285,0.194469,1.412315,0.210584,0.817368,0.573262,0.534268,0.151199,0.308366,0.331841,0.396698,0.81478,1.956188,0.464564,2.094235,0.135806,0.154967,0.238781,0.1404,1.42641,2.11446,0.12617,0.867163,0.236764,?,0.118886,?,0,0,c-CS-s
0.686929,4.666187,0.186261,2.920834,0.203409,1.526235,0.230825,0.848239,0.613821,0.488859,0.158127,0.326112,0.343054,0.418729,0.823748,2.001352,0.45919,2.066806,0.145102,0.154903,0.250944,0.145722,1.375824,2.118572,0.127584,0.865994,0.233482,?,0.116487,?,0,0,c-CS-s
0.566743,4.100305,0.188152,2.647343,0.177218,1.30956,0.20328,0.774091,0.511187,0.554284,0.151665,0.301297,0.319349,0.572591,0.763223,2.209326,0.425534,1.671745,0.144525,0.160455,0.255258,0.14468,1.408985,2.265852,0.132617,0.887952,0.235153,?,0.120012,?,0,0,c-CS-s
0.574241,4.166341,0.192674,2.756877,0.18407,1.372311,0.215357,0.80146,0.53083,0.548168,0.153956,0.313258,0.336332,0.612436,0.729431,2.166768,0.434895,1.724699,0.147916,0.145856,0.243322,0.138299,1.325294,2.174248,0.128454,0.858342,0.234239,?,0.115555,?,0,0,c-CS-s
0.622587,4.200212,0.222825,2.781539,0.190823,1.455832,0.226792,0.820682,0.556467,0.551838,0.160275,0.316847,0.341312,0.660275,0.751991,2.145221,0.416284,1.705576,0.146063,0.155331,0.257047,0.14231,1.333716,2.119638,0.126991,0.854473,0.232843,?,0.113894,?,0,0,c-CS-s
0.571942,3.833715,0.079464,2.477273,0.185415,1.231687,0.105952,0.751472,0.488064,0.064421,0.168084,0.312459,0.329627,0.704218,0.713768,2.540962,0.397242,1.473329,0.146035,0.155395,0.246679,0.141405,1.297605,2.226852,0.144928,0.892814,0.226852,?,0.117049,?,0,0,c-CS-s
0.559091,3.720292,0.075487,2.480357,0.177597,1.303571,0.056818,0.732468,0.49026,0.064448,0.166071,0.307143,0.333117,0.717695,0.671696,2.446943,0.38856,1.472189,0.14497,0.148422,0.250986,0.133629,1.256114,2.131361,0.143688,0.856312,0.228797,?,0.115483,?,0,0,c-CS-s
0.533957,3.720761,0.063236,2.488143,0.180836,1.2794,0.069689,0.739474,0.501533,0.071141,0.157445,0.309566,0.336506,0.728021,0.699821,2.467143,0.368573,1.511118,0.147012,0.158527,0.251042,0.131229,1.252829,2.065118,0.142843,0.851102,0.228211,?,0.113758,?,0,0,c-CS-s
0.659159,3.668838,0.218541,2.64408,0.216121,1.459605,0.276433,0.798958,0.562174,0.574088,0.176471,0.349777,0.347357,0.65618,0.6745,2.64519,0.379083,1.244932,0.15468,0.156617,0.255907,0.137766,1.273596,2.177017,0.154164,0.912589,0.245707,?,0.12266,?,0,0,c-CS-s
0.633661,3.723211,0.121545,2.717531,0.219424,1.554146,0.255964,0.818629,0.571564,0.594282,0.18156,0.35195,0.357251,0.686293,0.686884,2.606394,0.362901,1.272808,0.15302,0.147713,0.251579,0.133687,1.222012,2.10235,0.162244,0.891458,0.241724,?,0.115365,?,0,0,c-CS-s
0.628041,3.659796,0.086351,2.687837,0.210214,1.566388,0.241411,0.799257,0.602043,0.571402,0.183287,0.360446,0.36286,0.701021,0.694747,2.54795,0.366178,1.293343,0.148928,0.155196,0.245205,0.135139,1.21211,2.007647,0.156701,0.859471,0.238436,?,0.113827,?,0,0,c-CS-s
0.687076,3.716252,0.165194,2.632217,0.228888,1.521882,0.161907,0.885556,0.559688,0.318882,0.210397,0.399219,0.340867,0.689747,0.594972,2.7309,0.340957,1.038929,0.159449,0.151663,0.236496,0.138524,1.201622,2.055637,0.177129,0.890673,0.249148,?,0.113706,?,0,0,c-CS-s
0.681367,3.873813,0.184216,2.757966,0.238658,1.602659,0.185693,0.903144,0.600549,0.343321,0.194978,0.420975,0.387424,0.754379,0.621137,2.745233,0.357824,1.116864,0.169954,0.151874,0.240796,0.13856,1.215976,2.038133,0.169954,0.89382,0.259204,?,0.118836,?,0,0,c-CS-s
0.71269,3.893128,0.1914,2.725337,0.248735,1.677066,0.181282,0.910202,0.653879,0.355396,0.196037,0.419477,0.360666,0.784359,0.653802,2.689801,0.347819,1.124372,0.182423,0.163288,0.239338,0.125345,1.198314,1.910491,0.177072,0.865575,0.260256,?,0.113994,?,0,0,c-CS-s
0.64776,4.880883,0.124959,2.899546,0.210565,1.126988,0.193038,0.953749,1.050633,0.414476,0.16196,0.339825,0.355566,0.239127,1.048014,1.412654,0.400284,2.146058,0.156458,0.154029,0.280341,0.146791,1.738901,2.146012,0.166674,0.821231,0.214688,0.117836,0.120264,0.150502,0,0,c-CS-s
0.658395,4.983456,0.129156,2.918509,0.212285,1.160197,0.163554,1.000246,1.021376,0.422441,0.158886,0.341769,0.367813,0.232269,1.020368,1.315923,0.394858,2.37612,0.150358,0.15158,0.26772,0.144971,1.727347,2.071965,0.143614,0.831221,0.220014,0.120078,0.124921,0.150222,0,0,c-CS-s
0.634533,4.956376,0.121,2.866263,0.199252,1.162395,0.15531,0.986467,1.03431,0.33665,0.173619,0.332352,0.366343,0.222576,0.991667,1.265495,0.387587,2.402648,0.146137,0.15434,0.245833,0.144488,1.673394,2.05599,0.137196,0.818967,0.215234,0.121962,0.115538,0.144922,0,0,c-CS-s
0.542125,4.348299,0.148613,3.43192,0.188592,1.034118,0.188069,0.888017,0.868237,0.495866,0.146834,0.300157,0.341497,0.266143,0.86894,1.649741,0.348343,1.893658,0.152392,0.142428,0.264099,0.135275,1.601456,2.204765,0.144472,0.85738,0.216453,0.111324,0.118988,0.141726,0,0,c-CS-s
0.542301,4.297345,0.152326,3.441951,0.187629,1.037052,0.181659,0.874434,0.845513,0.476842,0.141725,0.297756,0.339646,0.25597,0.881482,1.624063,0.347252,1.941082,0.148814,0.146026,0.273465,0.130785,1.591227,2.13729,0.134812,0.854532,0.213679,0.112818,0.116597,0.137228,0,0,c-CS-s
0.543011,4.462779,0.172353,3.479942,0.180728,1.086849,0.179694,0.876137,0.869107,0.473739,0.14816,0.297146,0.347084,0.261993,0.865354,1.586188,0.354687,1.985432,0.145252,0.159576,0.256674,0.130562,1.635377,2.18286,0.131476,0.867427,0.213215,0.107644,0.114105,0.140193,0,0,c-CS-s
0.455554,3.86392,0.149216,3.324576,0.166688,0.904094,0.190537,0.808443,0.761893,0.410662,0.141309,0.284658,0.336309,0.373932,0.775565,1.895636,0.305562,1.583111,0.146466,0.139179,0.24751,0.120395,1.500364,2.107117,0.143308,0.847138,0.209538,0.108817,0.115942,0.148247,0,0,c-CS-s
0.472592,3.910737,0.148353,3.252577,0.159039,0.917903,0.172869,0.791929,0.738119,0.437767,0.141941,0.272064,0.330274,0.368745,0.785276,1.854992,0.314796,1.652299,0.147,0.148594,0.238228,0.116803,1.515656,2.093698,0.141901,0.853478,0.208191,0.111147,0.10286,0.145247,0,0,c-CS-s
0.462613,3.944486,0.160247,3.346677,0.158359,0.999748,0.212362,0.800982,0.768001,0.418303,0.144008,0.280337,0.336984,0.373867,0.752168,1.808997,0.306829,1.720734,0.139517,0.152292,0.228863,0.114199,1.518349,2.079436,0.142691,0.856689,0.208424,0.107309,0.115438,0.141917,0,0,c-CS-s
0.440006,3.603694,0.162487,2.718426,0.148671,0.871152,0.16549,0.762427,0.699955,0.429944,0.125995,0.261,0.334585,0.297342,0.695009,1.895955,0.290602,1.35973,0.137855,0.132119,0.222681,0.112095,1.348259,2.001107,0.144194,0.800463,0.20487,0.108674,0.112497,0.150231,0,0,c-CS-s
0.449399,3.665956,0.141227,2.731243,0.147618,0.919951,0.193578,0.770963,0.706285,0.407853,0.138639,0.263735,0.318977,0.30802,0.683779,1.922438,0.299514,1.425071,0.145302,0.147428,0.230458,0.109862,1.398846,2.059133,0.146314,0.819765,0.211219,0.11857,0.112697,0.158566,0,0,c-CS-s
0.442577,3.623921,0.153675,2.687147,0.147873,0.921749,0.160071,0.758554,0.699197,0.436477,0.132104,0.262719,0.318209,0.289646,0.705324,1.887024,0.307562,1.505943,0.142643,0.158825,0.228449,0.10918,1.411447,2.053341,0.149735,0.852862,0.21846,0.121366,0.116772,0.161622,0,0,c-CS-s
0.391403,3.049962,0.135935,2.458522,0.136878,0.868967,0.152903,0.703054,0.617081,0.371606,0.138386,0.26678,0.312594,0.350867,0.643424,1.962159,0.280645,1.13536,0.141563,0.133251,0.222953,0.108189,1.270471,1.845782,0.144045,0.800248,0.213524,0.114516,0.101241,0.162159,0,0,c-CS-s
0.395522,3.084515,0.137873,2.266978,0.136381,0.868843,0.146455,0.692537,0.60541,0.364552,0.153545,0.26194,0.3125,0.361567,0.612931,1.905619,0.281088,1.194924,0.143686,0.135347,0.216798,0.100544,1.277946,1.819698,0.143565,0.807492,0.218006,0.114562,0.099819,0.165438,0,0,c-CS-s
0.390374,3.046653,0.149917,2.256131,0.153605,0.852296,0.151208,0.689102,0.612945,0.334501,0.130186,0.262954,0.311451,0.369906,0.614806,1.829854,0.279976,1.235316,0.147937,0.145024,0.213471,0.095874,1.311044,1.858617,0.149879,0.820752,0.215777,0.111286,0.107282,0.166141,0,0,c-CS-s
2.488684,6.003804,0.209776,3.15329,0.236021,4.497337,0.289749,1.056771,0.706352,0.912609,0.191423,0.353081,0.386269,0.245245,1.315507,1.335638,0.442374,1.364617,0.183055,0.155514,0.251576,0.149264,1.42346,2.060834,0.132507,1.119898,0.203517,0.109612,0.114036,0.136711,0,0,c-CS-s
2.519464,5.832085,0.202774,3.022099,0.234304,4.299122,0.277393,1.047434,0.698937,0.873047,0.190569,0.338881,0.371151,0.242903,1.305166,1.246216,0.44127,1.206953,0.179041,0.149594,0.26508,0.152555,1.419555,2.110222,0.12596,1.150855,0.201853,0.104793,0.110112,0.127714,0,0,c-CS-s
2.539024,5.843903,0.203129,3.019443,0.243126,4.857976,0.2784,1.066105,0.696047,0.887788,0.189334,0.34145,0.395797,0.243681,1.303286,1.243908,0.450491,1.216176,0.178575,0.154427,0.247602,0.16606,1.440898,2.196879,0.136454,1.204598,0.204267,0.106517,0.112802,0.136288,0,0,c-CS-s
1.913652,5.305005,0.214445,3.133053,0.20887,3.711843,0.284688,0.951065,0.623266,0.766848,0.192517,0.334985,0.368434,0.321853,1.176746,1.458986,0.388231,1.232754,0.175895,0.143424,0.233889,0.131159,1.251684,2.07352,0.121305,1.092237,0.19447,0.120383,0.109252,0.143708,0,0,c-CS-s
2.003237,5.243736,0.211605,3.148783,0.21736,3.718259,0.272509,0.890301,0.606042,0.748711,0.187747,0.323103,0.356432,0.307997,1.221164,1.451855,0.375343,1.151436,0.174679,0.144363,0.239281,0.138732,1.279558,2.098311,0.121842,1.116428,0.201458,0.117006,0.107045,0.136928,0,0,c-CS-s
2.07216,5.015774,0.206474,3.075692,0.217775,3.989406,0.264391,0.884873,0.612125,0.74126,0.179635,0.321836,0.366451,0.294997,1.189489,1.418111,0.37294,1.125071,0.17919,0.139276,0.224361,0.148864,1.307955,2.161222,0.136151,1.146378,0.202415,0.110369,0.108949,0.15071,0,0,c-CS-s
1.635397,4.676667,0.215873,2.756667,0.195397,3.531429,0.267143,0.854603,0.542063,0.664444,0.190794,0.342063,0.33619,0.340635,1.001581,1.598159,0.34316,1.0903,0.175765,0.140984,0.218544,0.116991,1.142379,2.063517,0.13559,1.01739,0.190551,0.134009,0.104808,0.165442,0,0,c-CS-s
1.699689,4.342391,0.218012,2.754969,0.195652,3.261957,0.265528,0.801553,0.538354,0.668789,0.195807,0.291615,0.332764,0.333385,0.989144,1.595976,0.34993,0.995695,0.166308,0.143098,0.225363,0.125597,1.169116,2.055779,0.154141,1.057183,0.185213,0.132148,0.101731,0.178287,0,0,c-CS-s
1.49885,4.144151,0.201351,2.516097,0.186404,3.117131,0.242455,0.778672,0.497269,0.614113,0.181805,0.280253,0.319057,0.318626,1.022725,1.580237,0.342368,0.981559,0.176213,0.138121,0.226134,0.138307,1.198752,2.147155,0.156282,1.115861,0.19484,0.125361,0.10515,0.161498,0,0,c-CS-s
1.997281,5.036386,0.257005,2.85299,0.21079,4.098076,0.314513,0.896487,0.576119,0.696361,0.223338,0.347344,0.377457,0.378921,0.727666,1.477477,0.276331,1.013503,0.175111,0.114832,0.186562,0.0996,0.915739,1.916928,0.140434,0.939613,0.210327,0.13136,0.09031,0.178676,0,0,c-CS-s
1.615997,4.499801,0.231795,2.633307,0.206526,3.803422,0.335257,0.861122,0.552726,0.655591,0.198567,0.321727,0.356546,0.35953,0.753351,1.543677,0.316689,1.128686,0.19046,0.123436,0.18979,0.107239,0.971291,1.98168,0.133266,0.97252,0.226095,0.129468,0.095174,0.164097,0,0,c-CS-s
1.954473,4.538797,0.232581,2.629256,0.211599,3.410135,0.339667,0.856888,0.591647,0.681314,0.204671,0.323238,0.39232,0.337688,0.727784,1.578833,0.338723,1.007339,0.184727,0.129572,0.193556,0.105951,0.9914,1.99312,0.133242,1.002523,0.219012,0.142759,0.095173,0.174636,0,0,c-CS-s
2.419005,5.867565,0.187804,2.104471,0.226057,4.687897,0.271044,1.060232,0.718575,0.8974,0.187617,0.348859,0.401048,0.200524,0.671475,1.551222,0.279806,1.039594,0.185899,0.122755,0.175007,0.106123,1.055049,1.909185,0.150721,0.914925,0.222549,0.188107,0.094054,0.21151,0,0,c-CS-s
2.602662,5.931653,0.181913,2.105447,0.221939,4.942604,0.265836,1.057019,0.727178,0.888322,0.184461,0.341452,0.404984,0.209478,0.67902,1.612579,0.305625,1.052857,0.204045,0.134505,0.179684,0.09907,1.054776,1.978149,0.146612,0.941828,0.224863,0.164477,0.099513,0.20877,0,0,c-CS-s
2.580104,5.834415,0.186538,2.099017,0.219544,4.334879,0.264046,1.051548,0.70814,0.904042,0.185796,0.333395,0.400056,0.1972,0.688542,1.750429,0.33297,1.009665,0.195323,0.139361,0.1947,0.108028,1.135308,1.969291,0.156041,0.975058,0.206235,0.189867,0.105534,0.224162,0,0,c-CS-s
1.079118,8.482553,0.234514,2.877333,0.263727,2.805924,0.311874,1.408169,1.053422,1.182175,0.207195,0.4033,0.631052,0.246822,1.143827,0.63689,0.356972,1.581296,0.188093,0.134095,0.266094,0.153508,1.680108,1.854027,0.133347,0.684949,0.193233,0.149566,0.114083,0.152061,0,0,c-CS-s
0.762113,5.944788,0.161352,1.988482,0.182675,1.758115,0.21247,0.978106,0.72118,0.827225,0.141171,0.273108,0.445026,0.176868,1.035573,0.617325,0.433726,1.356034,0.175886,0.143814,0.260225,0.14356,1.614178,1.886786,0.12656,0.678271,0.187506,0.132954,0.116868,0.148026,0,0,c-CS-s
0.902703,7.120759,0.201725,2.424842,0.216676,2.00069,0.252789,1.185279,0.894882,1.015411,0.173548,0.334445,0.528925,0.19333,1.073265,0.643948,0.490941,1.380175,0.172232,0.141104,0.257874,0.145212,1.61972,1.95897,0.13847,0.729169,0.196777,0.116138,0.117297,0.152375,0,0,c-CS-s
0.918371,7.031754,0.234746,3.079468,0.230091,2.392186,0.297091,1.244722,0.895428,1.036575,0.204489,0.377057,0.595677,0.238736,1.151324,0.686856,0.328922,1.479463,0.181249,0.1272,0.257856,0.145065,1.540814,1.808058,0.126222,0.667362,0.193767,0.123158,0.108684,0.159799,0,0,c-CS-s
0.678289,5.221934,0.1773,2.303165,0.170129,1.711301,0.210806,0.904303,0.646513,0.739491,0.149728,0.275964,0.436202,0.174703,1.057637,0.681435,0.40187,1.222193,0.173178,0.135438,0.243881,0.133117,1.486768,1.83498,0.138555,0.690456,0.186244,0.117663,0.109306,0.148703,0,0,c-CS-s
0.852016,6.46518,0.212126,2.795205,0.209224,1.97358,0.26573,1.118509,0.816432,0.933568,0.184178,0.342089,0.546579,0.221136,1.046768,0.680375,0.446061,1.20726,0.170757,0.142614,0.242608,0.136632,1.599891,1.882265,0.146761,0.735232,0.198287,0.117463,0.107403,0.155666,0,0,c-CS-s
0.803844,5.80741,0.233208,2.74044,0.208044,2.22231,0.273826,1.122053,0.773727,0.870022,0.205865,0.363186,0.572221,0.242917,0.995838,0.682622,0.300008,1.432802,0.188826,0.125991,0.240134,0.127431,1.444009,1.790763,0.134635,0.685984,0.19643,0.1428,0.116065,0.167774,0,0,c-CS-s
0.511301,3.793103,0.1533,1.829007,0.132765,1.343665,0.178096,0.726463,0.49012,0.550304,0.132765,0.244091,0.369624,0.16686,0.978294,0.672147,0.359521,1.158662,0.177533,0.132826,0.223212,0.127075,1.40277,1.780999,0.139062,0.682352,0.194622,0.154531,0.114117,0.16255,0,0,c-CS-s
0.707835,5.412405,0.207472,2.514146,0.186797,1.738847,0.244287,1.007798,0.688974,0.76877,0.176641,0.340406,0.515778,0.20584,0.942506,0.68059,0.412776,1.205815,0.163063,0.139967,0.219165,0.122768,1.400901,1.800082,0.148731,0.709173,0.189517,0.121294,0.109582,0.157576,0,0,c-CS-s
0.676098,4.481251,0.240396,2.26133,0.187026,1.927766,0.251208,0.962273,0.647803,0.706234,0.184495,0.349436,0.537382,0.242236,0.89957,0.68716,0.267399,1.263866,0.190549,0.105871,0.201909,0.105585,1.248687,1.612601,0.140811,0.606969,0.174797,0.133461,0.099475,0.220716,0,0,c-CS-s
0.39881,2.742914,0.136196,1.369898,0.112812,1.084042,0.161139,0.585459,0.386905,0.439484,0.115505,0.21712,0.348923,0.152069,0.858091,0.642005,0.338176,1.025784,0.17741,0.114874,0.193188,0.107851,1.207716,1.56446,0.163748,0.606215,0.184722,0.156821,0.097845,0.165576,0,0,c-CS-s
0.598703,4.246703,0.222703,2.119568,0.174703,1.557405,0.246919,0.899892,0.59373,0.708108,0.194162,0.32973,0.540108,0.232216,0.85859,0.667837,0.389028,0.983753,0.175308,0.120449,0.190452,0.108114,1.243707,1.639354,0.166383,0.657607,0.184435,0.131481,0.105807,0.175409,0,0,c-CS-s
0.574814,3.898562,0.206603,1.865815,0.180245,1.945687,0.236155,0.894302,0.593717,0.68557,0.192492,0.320021,0.58147,0.253195,0.900299,0.66931,0.245158,1.204082,0.202782,0.11088,0.166125,0.11543,1.251917,1.67191,0.164695,0.659041,0.205771,0.154296,0.101261,0.245938,0,0,c-CS-s
0.491465,3.282864,0.174684,1.527156,0.147639,1.585901,0.196409,0.740412,0.489692,0.567502,0.13589,0.27311,0.459543,0.223675,0.864939,0.648606,0.320115,0.949614,0.182568,0.120272,0.194739,0.122104,1.234132,1.654495,0.169742,0.648475,0.194739,0.148017,0.093705,0.192383,0,0,c-CS-s
0.569368,3.873853,0.23315,1.829531,0.190139,1.620509,0.243116,0.877787,0.562811,0.665355,0.198007,0.317335,0.507474,0.254917,0.868378,0.634474,0.371774,0.963733,0.178756,0.141402,0.187585,0.119397,1.278049,1.715023,0.175903,0.707281,0.202662,0.140179,0.10201,0.189079,0,0,c-CS-s
0.867264,4.158349,0.205755,2.522979,0.294838,1.441072,0.307875,1.104556,1.184817,0.923624,0.195812,0.373848,0.412497,0.231301,1.679953,1.245096,0.739387,1.240746,0.19478,0.18767,0.285834,0.187461,2.454891,2.5032,0.155883,1.003555,0.253377,0.147685,0.138609,0.165001,0,0,c-CS-s
