@relation 'winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R40-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 6 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
110.509345,-343.795458,-15.601274,-6.841601,140.46932,16.061307,21.338866,-312.859645,-0.363731,6,cluster1
41.058264,-231.022669,-15.770323,8.972023,67.376776,4.738891,22.360776,-214.374196,-0.121244,6,cluster3
20.143751,-172.08098,-19.41629,-2.39023,50.575884,19.192855,25.23598,-141.247011,-0.536936,6,cluster4
3.75855,-179.468176,-21.494751,-0.173205,37.412297,18.144964,27.435685,-148.426362,0.155885,6,cluster4
18.289764,-195.641028,-14.385375,4.061659,42.781655,8.353681,20.594084,-176.21296,-0.285788,6,cluster3
6.583006,-228.908354,-22.013153,4.867063,39.144348,15.243779,27.868697,-202.47622,0.623538,7,cluster4
26.846441,-202.426856,-19.589841,-3.498743,58.716522,18.707881,25.287942,-170.951336,-0.242487,7,cluster4
2.618514,-280.235775,-17.854326,-4.711178,33.428581,17.608029,23.781058,-248.975029,-0.190526,7,cluster5
46.503139,-353.808443,-13.685626,15.744342,73.265749,-7.17069,19.260405,-347.602852,-0.190526,7,cluster6
46.503139,-353.808443,-13.685626,15.744342,73.265749,-7.17069,19.260405,-347.602852,-0.190526,7,cluster6
36.880211,-168.289867,-18.199004,3.619986,67.549981,10.22776,24.058186,-144.951522,-0.242487,6,cluster4
46.503139,-353.808443,-13.685626,15.744342,73.265749,-7.17069,19.260405,-347.602852,-0.190526,7,cluster6
83.186763,-391.651502,-14.379659,17.562995,109.638816,-6.134924,19.866623,-385.502375,0.32909,6,cluster6
35.496649,-236.549643,-17.504105,2.944486,66.510751,9.605954,23.573211,-212.605773,0.190526,8,cluster3
32.620925,-251.411158,-17.158215,-2.251666,62.527034,15.079234,23.018955,-222.962917,-0.086603,8,cluster5
0.145146,-152.426014,-18.370477,1.402961,34.641016,8.880224,23.625173,-127.404115,-0.294449,5,cluster3
-1.031956,-221.870166,-15.944913,7.17069,26.500377,5.336449,22.100968,-204.075769,0.259808,4,cluster3
3.939376,-178.646492,-16.464182,3.169653,34.987426,6.592185,22.118289,-157.042275,-0.242487,8,cluster3
9.358271,-162.33473,-18.025453,-0.69282,40.010374,13.608723,22.949673,-136.392073,-0.155885,6,cluster5
46.503139,-353.808443,-13.685626,15.744342,73.265749,-7.17069,19.260405,-347.602852,-0.190526,7,cluster6
33.243598,-236.696521,-16.639466,-5.819691,63.912675,16.454483,22.49934,-205.582653,-0.242487,6,cluster5
48.728478,-192.880485,-18.37117,4.10496,79.847542,9.912527,24.577801,-169.239377,-0.103923,6,cluster4
36.880211,-168.289867,-18.199004,3.619986,67.549981,10.22776,24.058186,-144.951522,-0.242487,6,cluster4
24.928541,-296.531428,-19.585165,1.299038,56.984472,14.194156,24.993493,-269.675981,-0.051962,8,cluster4
20.619026,-237.297196,-16.983797,4.208883,52.134729,6.682252,22.585943,-215.720693,-0.34641,6,cluster3
77.112461,-255.10008,-17.855885,-1.628128,105.308689,17.308384,24.092827,-226.427365,-0.225167,6,cluster2
22.998517,-137.436153,-14.3878,-2.294967,48.324218,13.972454,21.269584,-110.870651,0.68416,5,cluster5
11.714552,-250.734446,-15.599889,-2.961807,39.144348,15.042861,21.650635,-223.050732,-0.051962,6,cluster5
43.214841,-643.5485,-17.320335,18.255816,76.383441,-8.325968,22.620584,-636.021354,0.34641,3,cluster1
14.621973,-257.909293,-15.948724,-4.191563,43.128065,16.534157,20.853892,-229.143394,-0.6755,5,cluster5
29.534238,-209.055761,-16.988647,-4.832422,59.928958,16.904816,22.049007,-178.906299,-1.03923,7,cluster5
33.979373,-252.411764,-15.765126,10.357664,66.164341,-2.653502,21.425468,-238.243589,-0.363731,4,cluster3
10.759326,-181.295663,-18.373768,3.031089,40.183579,12.75309,24.266032,-156.835295,-0.536936,6,cluster4
28.97288,-207.614868,-14.042602,-1.238416,52.481139,13.897976,20.282315,-183.257038,-0.129904,5,cluster5
46.328375,-408.134044,-15.592441,6.079498,79.327927,0.75171,20.594084,-390.254776,-0.848705,4,cluster1
20.619026,-237.297196,-16.983797,4.208883,52.134729,6.682252,22.585943,-215.720693,-0.34641,6,cluster3
26.623353,-254.034696,-18.028917,-4.208883,56.811266,18.564121,23.919622,-222.660327,-0.467654,6,cluster5
38.226361,-277.275354,-20.282315,-5.074909,71.360493,20.654706,25.842198,-243.431081,-0.467654,6,cluster4
42.334266,-302.513585,-17.854499,-5.057588,73.438954,18.009864,23.19216,-271.141642,-0.415692,5,cluster5
31.891039,-172.000786,-16.294614,-6.789639,62.700239,16.587851,21.182981,-141.223282,-0.536936,7,cluster5
15.887756,-177.545946,-14.908108,-1.870615,41.742424,14.408931,20.698007,-151.64763,-0.467654,5,cluster5
-2.594092,-236.441736,-15.774999,-4.520653,25.980762,15.418716,21.737238,-207.500206,0.259808,4,cluster5
15.887756,-177.545946,-14.908108,-1.870615,41.742424,14.408931,20.698007,-151.64763,-0.467654,5,cluster5
7.846537,-191.910883,-19.242738,-0.242487,38.971143,16.108073,24.629762,-163.731109,-0.225167,7,cluster4
35.505829,-204.953052,-19.417502,-4.399409,67.723187,19.345275,25.028134,-172.391536,-0.34641,6,cluster4
42.334266,-302.513585,-17.854499,-5.057588,73.438954,18.009864,23.19216,-271.141642,-0.415692,5,cluster5
17.611839,-169.184644,-14.898755,18.532944,44.860116,-8.041912,20.836571,-164.217816,-0.017321,5,cluster3
73.162692,-421.491966,-14.201951,22.343455,103.057023,-14.758805,18.619546,-421.42788,-0.311769,5,cluster6
31.891039,-172.000786,-16.294614,-6.789639,62.700239,16.587851,21.182981,-141.223282,-0.536936,7,cluster5
100.918114,-381.146267,-14.730919,7.378536,126.959324,4.520653,20.611405,-364.692131,-0.450333,5,cluster1
101.923569,-406.256674,-13.690822,8.504369,126.612914,2.577292,19.225764,-392.409274,-0.415692,5,cluster1
83.031052,-286.138258,-13.51346,16.783572,109.465611,-7.569062,18.446341,-281.125702,-0.831384,5,cluster6
12.440975,-233.515436,-16.466953,-4.035678,41.91563,15.541692,22.637904,-204.052559,0.121244,5,cluster5
31.772394,-232.779315,-14.559965,-6.010216,60.621778,14.512854,20.178392,-203.628207,-0.415692,5,cluster5
39.164094,-242.865739,-19.413865,2.979127,71.014083,12.418804,25.201339,-217.444083,-0.536936,6,cluster4
45.49318,-286.43184,-17.847918,15.190086,77.595876,-2.897721,23.555891,-274.596737,-0.103923,6,cluster2
37.399134,-254.790909,-19.412133,-0.69282,71.533698,14.282491,24.751006,-225.679985,-0.935307,6,cluster4
40.73974,-191.765564,-19.414384,-2.511474,71.533698,19.324491,25.409185,-160.325724,-0.381051,6,cluster4
13.218492,-292.064123,-17.681294,-4.867063,43.994091,17.796822,23.330724,-260.771854,-0.571577,6,cluster5
13.218492,-292.064123,-17.681294,-4.867063,43.994091,17.796822,23.330724,-260.771854,-0.571577,6,cluster5
66.343088,-320.794516,-18.198311,5.352037,96.82164,8.94431,24.144788,-298.846661,-0.519615,6,cluster2
45.49318,-286.43184,-17.847918,15.190086,77.595876,-2.897721,23.555891,-274.596737,-0.103923,6,cluster2
3.971419,-267.531009,-14.388319,-4.659217,31.523325,14.275563,19.745379,-239.977198,-0.155885,5,cluster5
45.49318,-286.43184,-17.847918,15.190086,77.595876,-2.897721,23.555891,-274.596737,-0.103923,6,cluster2
44.47179,-281.70109,-18.713423,17.424431,77.249466,-3.921363,24.369955,-271.134887,0.051962,7,cluster2
72.038072,-397.687179,-14.200738,25.461147,100.978562,-17.968295,19.329687,-401.082692,-0.484974,5,cluster6
61.412979,-268.960124,-14.208359,13.232868,88.161386,-2.890793,18.446341,-260.371923,-0.69282,5,cluster6
40.73974,-191.765564,-19.414384,-2.511474,71.533698,19.324491,25.409185,-160.325724,-0.381051,6,cluster4
37.399134,-254.790909,-19.412133,-0.69282,71.533698,14.282491,24.751006,-225.679985,-0.935307,6,cluster4
52.950525,-280.115917,-19.414558,-1.506884,85.043695,17.278939,24.87225,-249.926271,-0.900666,6,cluster2
29.937805,-256.841311,-16.637041,-0.086603,60.448573,11.140551,22.395417,-231.319889,-0.658179,6,cluster5
30.177175,-253.567388,-19.75785,-2.511474,64.951905,16.142714,25.184019,-222.226968,-0.987269,6,cluster4
76.296145,-307.243989,-16.983451,4.685197,104.615869,9.867493,23.261442,-285.013464,-0.597558,6,cluster2
13.218492,-292.064123,-17.681294,-4.867063,43.994091,17.796822,23.330724,-260.771854,-0.571577,6,cluster5
1.388758,-270.489525,-17.334711,-6.668396,33.428581,17.405379,22.707186,-238.248438,-0.519615,6,cluster5
58.634423,-284.015456,-20.277812,8.140639,93.530744,6.268292,26.153967,-262.463894,-0.086603,8,cluster2
16.615737,-312.726796,-15.946819,-4.399409,45.033321,17.140375,21.46011,-282.838874,-0.935307,5,cluster5
66.343088,-320.794516,-18.198311,5.352037,96.82164,8.94431,24.144788,-298.846661,-0.519615,6,cluster2
31.939537,-196.812414,-19.588975,-1.247077,64.259085,16.471803,25.201339,-167.195384,-0.415692,7,cluster4
10.310552,-132.018991,-15.254518,-2.546115,37.239092,14.123142,21.408148,-105.306611,0,5,cluster5
3.971419,-267.531009,-14.388319,-4.659217,31.523325,14.275563,19.745379,-239.977198,-0.155885,5,cluster5
44.47179,-281.70109,-18.713423,17.424431,77.249466,-3.921363,24.369955,-271.134887,0.051962,7,cluster2
45.49318,-286.43184,-17.847918,15.190086,77.595876,-2.897721,23.555891,-274.596737,-0.103923,6,cluster2
-8.000169,-116.371124,-18.028744,-5.352037,23.902301,17.802018,23.86766,-84.096436,-0.484974,5,cluster5
50.218735,-244.406572,-16.984837,4.001037,79.674337,8.923526,22.585943,-222.640928,-0.502295,6,cluster2
7.35117,-171.505593,-14.732478,-0.103923,34.467811,10.103052,20.386238,-148.629358,0.017321,4,cluster3
15.093957,-286.802499,-15.944394,-4.08764,43.64768,16.03879,22.049007,-257.303942,-0.710141,6,cluster5
51.002314,-336.790005,-16.807475,9.820728,81.579593,2.792066,22.637904,-319.62261,0.623538,5,cluster2
-0.550792,-212.501849,-16.987954,-4.919024,30.484094,16.090752,23.070917,-181.505068,0.467654,6,cluster5
48.969753,-303.512979,-18.199177,-0.155885,81.233183,11.909581,24.19675,-276.776003,-0.034641,6,cluster2
17.553989,-245.412893,-16.809899,-3.845153,47.977807,15.543424,22.585943,-215.745634,-0.571577,6,cluster5
15.093957,-286.802499,-15.944394,-4.08764,43.64768,16.03879,22.049007,-257.303942,-0.710141,6,cluster5
28.8286,-243.332007,-15.771708,-2.217025,56.464856,14.448768,21.875802,-216.163751,0.017321,6,cluster5
82.160176,-351.569594,-16.289591,-0.900666,110.331636,14.348309,22.031686,-324.848207,-0.571577,6,cluster2
7.35117,-171.505593,-14.732478,-0.103923,34.467811,10.103052,20.386238,-148.629358,0.017321,4,cluster3
-0.734736,-255.219765,-14.036886,0.969948,26.846788,7.563866,19.918584,-233.495691,0.138564,3,cluster3
17.514151,-248.677809,-16.641891,-4.572614,47.458192,16.066503,21.997045,-219.166435,-0.363731,6,cluster5
14.624051,-115.672935,-14.561005,-3.204294,40.183579,15.254171,19.935905,-89.263317,-0.588897,6,cluster5
60.535869,-289.885723,-15.241354,28.509556,87.814976,-15.872514,20.992456,-293.261143,-0.848705,6,cluster6
102.60184,-394.143403,-14.727282,17.7362,129.037785,-5.826619,19.745379,-388.501075,-0.831384,6,cluster1
75.413146,-324.158851,-14.376368,22.689866,103.749843,-13.868531,19.295046,-324.407574,-1.004589,5,cluster6
32.054718,-231.03514,-16.122275,-1.325019,58.196907,16.411181,22.360776,-203.571049,-0.528275,6,cluster5
-3.99792,-199.579365,-17.507916,-5.092229,26.846788,17.422699,22.603263,-168.931765,-0.502295,5,cluster5
65.29208,-342.474249,-15.594693,8.383126,95.262794,1.288646,21.079058,-326.582337,-0.32909,5,cluster1
47.377825,-333.477631,-19.583259,7.742267,81.406388,5.918418,25.21866,-312.698564,-0.259808,8,cluster2
52.382586,-344.14793,-19.75733,7.690306,86.082925,6.68052,25.409185,-323.090003,-0.242487,8,cluster2
57.857079,-361.195294,-19.582913,9.387715,91.105872,4.970986,25.21866,-342.138578,-0.34641,7,cluster2
-6.974276,-138.248139,-16.292709,-2.71932,21.997045,15.382343,22.949673,-108.759627,0.658179,5,cluster5
40.91104,-250.84599,-19.243084,-3.810512,72.399724,19.184195,24.699045,-219.180637,-0.381051,7,cluster4
19.436035,-182.935049,-19.93348,-4.278165,53.17396,18.842981,25.547749,-149.895834,-0.381051,6,cluster4
2.564128,-301.284349,-20.801237,-1.506884,35.853452,18.337222,26.638941,-269.842084,0.467654,6,cluster4
27.373331,-246.39462,-17.3309,8.798818,57.850497,3.41214,22.82843,-229.555622,-0.519615,7,cluster3
42.770916,-323.644432,-15.772401,-5.80237,73.265749,14.982239,21.286904,-293.658476,-0.502295,5,cluster5
14.710827,-237.468842,-14.214421,-3.41214,40.876399,13.693594,20.316956,-210.941791,0.103923,5,cluster5
20.83813,-243.28403,-20.107551,2.476833,53.347165,13.58101,26.483057,-216.142447,0.207846,7,cluster4
21.865756,-231.230168,-19.409015,15.986829,53.693575,-0.129904,24.837609,-218.756631,-0.987269,8,cluster3
51.986639,-257.25198,-15.251573,-7.759588,83.484849,14.841943,20.542123,-226.111439,-0.536936,7,cluster5
70.659706,-375.930543,-17.328476,5.715768,102.364203,5.436907,22.672545,-356.034129,-0.502295,6,cluster2
86.145279,-296.353893,-15.595385,5.507922,115.700994,5.085301,20.507482,-277.647744,-0.831384,6,cluster1
70.995204,-300.789502,-15.243606,19.849302,98.380486,-7.759588,21.512071,-295.434347,-0.484974,6,cluster2
9.167745,-280.512556,-16.466607,-5.092229,39.663963,15.825748,21.997045,-250.378337,-0.502295,5,cluster5
1.410236,-281.293365,-15.598503,-4.832422,31.176915,14.634097,21.234943,-252.126322,-0.536936,5,cluster5
7.904041,-248.60922,-17.67835,-4.070319,41.222809,14.667006,22.464699,-218.75005,-0.883346,6,cluster5
32.517349,-249.505556,-17.331074,9.19719,62.873444,3.180045,22.82843,-233.026478,-0.467654,7,cluster3
65.079557,-295.860778,-17.67783,10.097856,95.78241,2.665626,23.278763,-279.786308,-0.467654,6,cluster2
27.373331,-246.39462,-17.3309,8.798818,57.850497,3.41214,22.82843,-229.555622,-0.519615,7,cluster3
42.15396,-265.60722,-16.4673,-4.685197,71.533698,16.447554,21.442789,-236.496989,-0.580237,6,cluster5
74.781467,-284.693554,-16.636175,8.036716,106.001509,2.135619,22.17025,-267.674769,-0.467654,6,cluster2
73.014948,-300.799721,-16.636002,7.551742,104.269459,2.618861,22.17025,-283.265132,-0.433013,6,cluster2
18.642929,-188.415085,-19.063817,4.624576,52.654345,7.664325,24.612442,-165.477536,-0.450333,6,cluster3
42.770916,-323.644432,-15.772401,-5.80237,73.265749,14.982239,21.286904,-293.658476,-0.502295,5,cluster5
49.699293,-320.183621,-15.772228,-5.80237,80.193952,14.985704,21.286904,-290.191083,-0.502295,6,cluster5
14.710827,-237.468842,-14.214421,-3.41214,40.876399,13.693594,20.316956,-210.941791,0.103923,5,cluster5
8.283879,-314.534018,-17.333152,-3.533384,37.931913,17.041648,22.741827,-284.998048,-0.484974,5,cluster5
37.668641,-338.3007,-15.591921,7.950113,67.549981,2.071533,21.408148,-321.385491,-0.415692,6,cluster1
57.313042,-271.080327,-13.337311,26.050044,82.445618,-15.955652,19.225764,-274.6196,-0.484974,6,cluster6
67.598652,-277.517667,-13.340082,14.912957,93.877154,-5.831815,18.290457,-270.711054,-0.814064,5,cluster6
39.182453,-314.005223,-17.50757,-16.766252,81.752798,17.637473,22.897712,-271.133501,-0.381051,6,cluster2
65.324989,-358.810952,-17.328476,5.403999,96.82164,6.001556,22.51666,-338.703228,-0.363731,6,cluster2
39.182453,-302.227277,-17.50757,-4.988306,69.974853,17.637473,22.897712,-271.133501,-0.381051,6,cluster5
57.313042,-271.080327,-13.337311,26.050044,82.445618,-15.955652,19.225764,-274.6196,-0.484974,6,cluster6
67.598652,-277.517667,-13.340082,14.912957,93.877154,-5.831815,18.290457,-270.711054,-0.814064,5,cluster6
26.836915,-322.990583,-17.676791,5.888973,59.062933,5.634361,23.400006,-302.3144,-0.32909,7,cluster2
87.752795,-383.14159,-17.503932,6.183421,118.64548,6.254435,23.296083,-362.956616,-0.450333,7,cluster2
37.99011,-210.077671,-16.985183,2.078461,68.069597,10.395769,22.533981,-186.250195,-0.398372,6,cluster3
62.041367,-307.311539,-13.857099,20.888533,88.507796,-10.537797,19.000597,-305.366793,-0.969948,6,cluster6
13.065206,-243.2073,-16.11985,-6.616434,44.167296,15.777251,21.546712,-212.23546,-0.588897,6,cluster5
-5.260931,-74.269299,-15.428069,-8.417767,25.807557,15.990293,20.78461,-42.488246,-0.623538,5,cluster5
39.341109,-288.033814,-15.599542,-6.391267,69.455237,15.882906,21.182981,-257.285062,-0.363731,6,cluster5
29.482969,-211.43837,-15.255904,-2.805922,55.425626,15.737414,20.957815,-184.525765,-0.554256,6,cluster5
37.99011,-210.077671,-16.985183,2.078461,68.069597,10.395769,22.533981,-186.250195,-0.398372,6,cluster3
62.041367,-307.311539,-13.857099,20.888533,88.507796,-10.537797,19.000597,-305.366793,-0.969948,6,cluster6
35.269751,-178.363128,-14.041736,-4.520653,62.527034,13.823497,20.264994,-150.310833,0.502295,4,cluster5
29.847392,-210.687699,-16.640851,-4.347448,59.236138,16.615563,22.118289,-181.067552,-0.571577,6,cluster5
31.614777,-202.232867,-16.640159,-4.953665,61.141394,16.994883,21.80652,-172.409723,-0.606218,6,cluster5
-5.260931,-74.269299,-15.428069,-8.417767,25.807557,15.990293,20.78461,-42.488246,-0.623538,5,cluster5
40.313829,-288.344544,-16.636002,1.03923,70.840878,9.909063,22.204891,-264.231625,-0.640859,6,cluster2
44.694705,-292.823108,-15.424778,2.459512,72.226519,9.294185,20.940494,-271.132635,-0.34641,6,cluster2
46.409435,-296.096684,-15.424778,2.632717,73.958569,9.103659,20.923174,-274.596737,-0.32909,6,cluster2
34.347087,-210.608198,-20.455,-2.771281,67.723187,18.801412,26.517698,-178.012041,0.207846,6,cluster4
13.065206,-243.2073,-16.11985,-6.616434,44.167296,15.777251,21.546712,-212.23546,-0.588897,6,cluster5
45.406232,-296.98384,-16.635828,1.143154,76.03703,9.801676,22.187571,-272.895517,-0.536936,6,cluster2
64.26532,-249.024566,-13.347876,-3.671948,89.373822,14.164712,18.169213,-223.6521,-1.385641,6,cluster5
55.739473,-296.978817,-20.107031,-3.41214,88.854206,19.125305,25.963442,-264.205645,-0.484974,7,cluster2
25.454565,-290.216891,-17.32709,7.672985,55.252421,6.119336,23.053596,-271.175417,-0.32909,7,cluster3
37.025184,-304.923215,-17.67298,6.945524,69.108827,5.220401,23.209481,-285.030611,-0.121244,7,cluster2
43.393415,-286.939851,-16.812671,-3.308217,72.572929,16.658865,22.672545,-257.270513,-0.433013,7,cluster5
62.642562,-329.396746,-14.901353,9.89001,91.105872,-0.304841,20.10911,-316.173231,-0.450333,6,cluster1
45.406232,-296.98384,-16.635828,1.143154,76.03703,9.801676,22.187571,-272.895517,-0.536936,6,cluster2
6.177013,-216.452138,-13.862815,6.754998,31.523325,4.529313,19.41629,-200.140722,-0.103923,4,cluster3
7.174154,-130.617416,-16.468339,-7.776908,39.490758,16.634616,21.893122,-97.926689,-0.242487,4,cluster5
36.184273,-304.504924,-20.453788,-4.174242,70.667673,19.757504,25.686313,-270.691828,-0.762102,6,cluster4
1.066597,-225.764509,-15.768937,-6.356626,33.08217,14.291151,21.304225,-194.967953,-0.363731,5,cluster5
25.028134,-251.602896,-19.41629,-3.39482,57.330882,18.745986,25.426506,-219.151193,-0.259808,7,cluster4
36.184273,-304.504924,-20.453788,-4.174242,70.667673,19.757504,25.686313,-270.691828,-0.762102,6,cluster4
1.066597,-225.764509,-15.768937,-6.356626,33.08217,14.291151,21.304225,-194.967953,-0.363731,5,cluster5
34.127983,-230.712978,-15.772401,-2.892525,64.951905,11.87494,21.200302,-203.598762,-0.519615,6,cluster5
47.83855,-273.429162,-14.203509,23.711776,75.517415,-14.871388,19.676097,-274.626355,-0.536936,5,cluster6
17.15527,-219.884543,-15.424605,-3.775871,45.899346,14.453964,21.304225,-191.494844,-0.519615,5,cluster5
69.277529,-343.461518,-15.073345,8.002075,97.687666,2.831903,21.044417,-326.599657,-0.32909,6,cluster1
44.677385,-293.716846,-15.424778,3.135012,72.226519,9.183333,20.628725,-272.438602,-0.762102,5,cluster2
46.409609,-297.712514,-15.424605,2.615397,73.785364,9.870958,20.646046,-275.908073,-0.762102,5,cluster2
69.277529,-343.461518,-15.073345,8.002075,97.687666,2.831903,21.044417,-326.599657,-0.32909,6,cluster1
70.105969,-311.234461,-16.11552,6.685716,98.553691,6.074302,22.256853,-291.969553,-0.467654,6,cluster2
19.80271,-229.118972,-16.120024,-2.217025,49.883063,12.791195,21.858481,-201.867231,-0.398372,5,cluster5
23.079057,-206.4731,-16.463663,5.80237,54.5596,3.415604,21.737238,-188.018792,-0.554256,4,cluster3
88.898027,-342.914363,-16.462623,-1.03923,117.433045,14.925082,21.875802,-315.767238,-0.987269,6,cluster2
18.919364,-155.792601,-15.253998,-2.095781,45.379731,14.843675,21.113699,-129.129757,-0.381051,6,cluster5
11.69931,-251.312605,-16.637041,-2.338269,41.742424,14.895637,22.239532,-222.663099,0.259808,4,cluster5
77.453502,-300.885284,-15.765473,16.03879,104.615869,-2.227417,21.234943,-291.510733,-0.969948,5,cluster1
