@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.003182,0.025038,0.035826,0.111672,0.045289,0.049124,0.013526,0.04106,0.010683,0.011924,-0.035078,9
-0.005934,0.066549,0.034118,0.090629,0.097855,0.043903,0.002242,0.051612,-0.004842,0.053194,-0.037989,6
-0.002339,0.052411,0.019281,0.109851,0.046631,0.024362,0.006986,0.060315,0.013599,0.031694,-0.033298,6
0.012669,0.017676,0.043318,0.086216,0.042289,0.015201,-0.024382,0.047109,0.004991,0.029286,-0.021667,5
-0.017774,0.012228,0.032,0.074312,0.06088,0.03069,-0.026869,0.050135,0.000939,0.009331,-0.048395,7
-0.019417,0.022066,0.035393,0.084538,0.051884,0.019973,-0.010286,0.039768,0.003596,-0.005043,-0.045305,8
-0.00155,0.063459,0.069227,0.095736,0.033803,0.060854,-0.018864,0.04571,0.015499,0.051062,-0.024288,4
0.018305,0.024831,0.027373,0.096879,0.045949,0.0183,-0.030692,0.041485,0.010428,0.032762,-0.028242,6
-0.017774,0.012228,0.032,0.074312,0.06088,0.03069,-0.026869,0.050135,0.000939,0.009331,-0.048395,7
-0.019417,0.022066,0.035393,0.084538,0.051884,0.019973,-0.010286,0.039768,0.003596,-0.005043,-0.045305,8
0.012669,0.017676,0.043318,0.086216,0.042289,0.015201,-0.024382,0.047109,0.004991,0.029286,-0.021667,5
-0.008635,0.027843,0.062937,0.101301,0.03363,0.039721,0.003556,0.030173,0.012635,0.026726,-0.012978,6
-0.007949,0.025891,0.062024,0.100539,0.032563,0.044098,0.005316,0.02584,0.010478,0.026978,-0.015039,6
-0.007949,0.025891,0.062024,0.100539,0.032563,0.044098,0.005316,0.02584,0.010478,0.026978,-0.015039,6
-0.014238,0.038132,0.057325,0.08619,0.039811,0.052534,-0.022213,0.043953,0.009462,0.034887,-0.01213,7
-0.008635,0.027843,0.062937,0.101301,0.03363,0.039721,0.003556,0.030173,0.012635,0.026726,-0.012978,6
-0.007949,0.025891,0.062024,0.100539,0.032563,0.044098,0.005316,0.02584,0.010478,0.026978,-0.015039,6
-0.031437,0.050114,0.034851,0.088319,0.048113,0.042463,-0.022937,0.059428,0.012081,0.035,-0.033088,7
-0.005932,0.045192,0.045436,0.102952,0.029783,0.032412,-0.039843,0.035923,0.00665,0.061467,-0.033536,5
-0.031437,0.050114,0.034851,0.088319,0.048113,0.042463,-0.022937,0.059428,0.012081,0.035,-0.033088,7
0.001601,0.039007,0.021321,0.100659,0.037147,0.017688,-0.021571,0.034835,0.017404,0.052235,-0.019701,5
-0.002773,0.032373,0.040948,0.09662,0.035287,0.021009,-0.013724,0.033263,0.008441,0.043398,-0.015445,5
0.013282,0.026728,0.025198,0.107084,0.038816,0.024074,-0.034298,0.030279,0.005004,0.044219,-0.027914,6
-0.020133,0.024373,0.035443,0.0838,0.049878,0.026752,-0.026742,0.04989,0.000792,0.017061,-0.044807,6
-0.024061,0.040381,0.054915,0.077222,0.042822,0.030959,-0.012318,0.049357,0.013747,0.035996,0.003403,6
-0.016933,0.056027,0.034521,0.085572,0.048876,0.042803,-0.010541,0.067322,0.00824,0.033898,-0.022043,8
-0.020196,0.014713,0.023982,0.102409,0.039108,0.025176,0.010279,0.035144,-0.00336,0.032233,-0.011414,6
-0.02167,0.015334,0.016926,0.093113,0.055637,0.024238,-0.016965,0.042105,0.003945,0.056059,0.003492,5
-0.009248,0.013578,0.026976,0.103135,0.041987,0.025507,-0.027734,0.037034,-0.002628,0.052133,-0.01775,5
-0.013846,0.019123,0.052516,0.09168,0.05136,0.038447,-0.011047,0.047799,0.013406,0.024947,-0.008407,7
-0.013214,0.036519,0.03876,0.100311,0.034114,0.041521,-0.004846,0.040128,0.006433,0.031533,-0.020741,6
-0.020196,0.014713,0.023982,0.102409,0.039108,0.025176,0.010279,0.035144,-0.00336,0.032233,-0.011414,6
0.00037,0.010666,0.044173,0.092043,0.045878,0.030377,-0.019334,0.045771,0.001996,0.049379,-0.010338,5
-0.000877,0.012942,0.044366,0.091583,0.045855,0.027229,-0.020519,0.048755,0.000226,0.050267,-0.007041,6
0.003333,0.006355,0.04304,0.093502,0.039939,0.025988,-0.034611,0.036424,0.006239,0.062579,-0.000447,6
-0.002941,0.011581,0.044268,0.09085,0.04558,0.027192,-0.022175,0.047008,0.00027,0.049333,-0.009144,6
-0.02167,0.015334,0.016926,0.093113,0.055637,0.024238,-0.016965,0.042105,0.003945,0.056059,0.003492,5
-0.001714,0.059537,0.045257,0.084358,0.033693,0.029536,-0.039421,0.031331,0.006994,0.050271,-0.022836,6
-0.003662,0.052348,0.028849,0.093473,0.047855,0.042811,-0.029559,0.031377,0.009934,0.028492,0.007617,7
-0.012821,0.014452,0.056215,0.087989,0.050419,0.040294,-0.012781,0.04571,-0.002713,0.020483,-0.012532,6
0.038986,0.018648,0.029061,0.100168,0.061244,0.034898,-0.027147,0.050819,-0.008418,0.036998,-0.037201,6
-0.01293,0.050583,0.040969,0.095368,0.021605,0.009438,-0.025473,0.041624,0.005901,0.057022,-0.01002,5
-0.001596,0.054631,0.036068,0.118137,0.049392,0.043683,0.009214,0.061628,0.009032,0.020296,-0.034609,5
-0.020545,0.034529,0.043906,0.103371,0.02127,0.047821,-0.030338,0.021282,-0.006474,0.04596,-0.025681,5
-0.01293,0.050583,0.040969,0.095368,0.021605,0.009438,-0.025473,0.041624,0.005901,0.057022,-0.01002,5
-0.020545,0.034529,0.043906,0.103371,0.02127,0.047821,-0.030338,0.021282,-0.006474,0.04596,-0.025681,5
-0.011856,0.044648,0.030284,0.100198,0.049178,0.075129,-0.013509,0.062985,0.014108,0.041403,-0.042718,9
0.017312,0.03631,0.024178,0.111446,0.036827,0.039817,-0.046151,0.01633,-0.019276,0.058667,-0.030649,6
-0.005069,0.0377,0.053494,0.075611,0.043652,0.028448,-0.002228,0.043008,0.019676,0.03002,-0.02068,5
-0.004894,0.032687,0.050676,0.077397,0.045213,0.03409,-0.003872,0.046096,0.01893,0.029299,-0.017383,6
-0.001596,0.054631,0.036068,0.118137,0.049392,0.043683,0.009214,0.061628,0.009032,0.020296,-0.034609,5
-0.008559,0.03086,0.029109,0.095133,0.050404,0.029002,-0.015983,0.050499,0.00992,0.027422,-0.014189,6
-0.005675,0.036697,0.028634,0.094484,0.055197,0.041504,-0.018237,0.053284,0.000509,0.021972,-0.01491,6
0.009329,0.040577,0.024547,0.113326,0.06019,0.060105,-0.003822,0.068603,0.019932,0.042869,-0.022565,9
-0.006888,0.042294,0.051416,0.099259,0.0481,0.033976,0.006297,0.063327,-0.003474,0.028456,-0.023555,7
-0.013423,0.055184,0.041543,0.106947,0.047855,0.029568,0.004408,0.0562,0.016674,0.043502,-0.016592,7
-0.030958,0.050404,0.053461,0.095196,0.071003,0.052181,-0.017375,0.033046,0.038973,0.003585,-0.036138,6
0.000184,0.039642,0.018404,0.112424,0.054577,0.025621,-0.014258,0.071175,0.007502,0.042038,-0.028513,4
-0.00191,0.042984,0.036741,0.108972,0.066376,0.069637,-0.00184,0.059687,0.019817,0.044131,-0.042612,8
-0.010867,0.050298,0.039037,0.109216,0.05003,0.049945,0.003814,0.06273,0.014623,0.055277,-0.030817,6
-0.030958,0.050404,0.053461,0.095196,0.071003,0.052181,-0.017375,0.033046,0.038973,0.003585,-0.036138,6
-0.002199,0.042219,0.037899,0.123776,0.053389,0.067329,-0.000576,0.052668,0.008526,0.062985,-0.045014,8
0.017695,0.034415,0.019973,0.112717,0.059649,0.055125,-0.006209,0.064092,0.020032,0.047663,-0.005815,8
0.017695,0.034415,0.019973,0.112717,0.059649,0.055125,-0.006209,0.064092,0.020032,0.047663,-0.005815,8
0.017695,0.034415,0.019973,0.112717,0.059649,0.055125,-0.006209,0.064092,0.020032,0.047663,-0.005815,8
0.01374,0.043714,0.031822,0.119304,0.048713,0.061359,-0.001615,0.060442,0.000597,0.044342,-0.017351,7
0.016773,0.042959,0.031621,0.117541,0.050059,0.061506,-0.000035,0.060947,0.000689,0.042444,-0.018509,7
0.010192,0.019315,0.041681,0.100442,0.037317,0.021778,-0.003827,0.035836,0.009487,0.01098,-0.023495,7
0.010192,0.019315,0.041681,0.100442,0.037317,0.021778,-0.003827,0.035836,0.009487,0.01098,-0.023495,7
-0.025478,0.048364,0.03861,0.10391,0.045748,0.028864,-0.006458,0.053854,0.019551,0.042191,-0.027266,7
-0.000313,0.041089,0.033144,0.09702,0.0487,0.044789,-0.005166,0.056104,0.025241,0.034268,-0.024653,8
-0.000313,0.041089,0.033144,0.09702,0.0487,0.044789,-0.005166,0.056104,0.025241,0.034268,-0.024653,8
-0.021936,0.008129,0.049442,0.08978,0.034857,0.014586,0.000426,0.049722,-0.004099,0.048037,-0.021398,5
0.008425,0.045785,0.038889,0.117606,0.026464,0.049032,0.01251,0.035982,0.027625,0.035086,-0.042707,5
0.010192,0.019315,0.041681,0.100442,0.037317,0.021778,-0.003827,0.035836,0.009487,0.01098,-0.023495,7
-0.01105,0.045352,0.042293,0.094047,0.047809,0.044069,-0.011057,0.067352,0.018571,0.049231,-0.017765,6
-0.025478,0.048364,0.03861,0.10391,0.045748,0.028864,-0.006458,0.053854,0.019551,0.042191,-0.027266,7
-0.016599,0.007416,0.029084,0.102156,0.042767,0.037572,0.000272,0.028512,-0.000653,0.03236,-0.042179,5
-0.034525,0.043772,0.011532,0.07796,0.044041,0.015917,-0.031951,0.05213,0.017652,0.018444,-0.054517,7
-0.026188,0.018069,0.020584,0.099418,0.035959,0.027299,0.003967,0.028475,-0.00954,0.031287,-0.01989,5
-0.034525,0.043772,0.011532,0.07796,0.044041,0.015917,-0.031951,0.05213,0.017652,0.018444,-0.054517,7
-0.027203,0.0462,0.031503,0.095413,0.05447,0.04012,-0.021595,0.046069,0.027556,0.008154,-0.039335,7
-0.016599,0.007416,0.029084,0.102156,0.042767,0.037572,0.000272,0.028512,-0.000653,0.03236,-0.042179,5
-0.015761,0.006336,0.030334,0.103394,0.042108,0.039319,0.000059,0.026575,-0.000325,0.034519,-0.041374,5
-0.031765,0.020736,0.043551,0.0975,0.046285,0.022109,-0.008814,0.048442,0.008894,0.043254,-0.029896,7
0.01829,0.048182,0.04778,0.058023,0.103297,0.022531,-0.001516,0.011455,0.003066,0.062018,-0.039295,5
-0.013922,0.036446,0.025392,0.097584,0.039987,0.03999,-0.003713,0.042836,0.026229,0.02949,-0.049153,8
-0.022857,0.010528,0.028488,0.085846,0.050105,0.02695,-0.022387,0.043296,0.002285,0.01242,-0.040146,7
-0.006834,0.03677,0.046225,0.079784,0.032257,0.03595,-0.055151,0.059033,0.007225,0.048039,-0.012719,6
-0.008509,0.047425,0.028626,0.104491,0.05049,0.053996,-0.010985,0.068926,0.007715,0.054931,-0.020856,6
-0.005669,0.035885,0.045376,0.078096,0.032365,0.035012,-0.05424,0.060272,0.007405,0.048385,-0.013279,5
0.003179,0.040586,0.030533,0.108822,0.045827,0.055504,0.002118,0.076194,0.006014,0.071449,-0.006475,6
-0.034525,0.043772,0.011532,0.07796,0.044041,0.015917,-0.031951,0.05213,0.017652,0.018444,-0.054517,7
-0.028344,0.023533,0.029405,0.085881,0.043307,0.014949,-0.013832,0.040285,0.001952,-0.000571,-0.039682,8
-0.022137,0.014367,0.023102,0.083468,0.047117,0.028801,-0.027084,0.043917,-0.004423,0.007695,-0.045087,7
-0.020986,0.044663,0.028594,0.0896,0.038798,0.026652,-0.015169,0.046646,0.021448,0.034399,-0.049236,6
-0.016322,0.046248,0.00912,0.098667,0.059293,0.039222,-0.008766,0.034452,-0.046326,0.051093,0.002811,5
-0.026188,0.018069,0.020584,0.099418,0.035959,0.027299,0.003967,0.028475,-0.00954,0.031287,-0.01989,5
0.005546,0.041782,0.039053,0.098733,0.03274,0.032459,-0.009257,0.061998,0.006468,0.060536,-0.00616,6
0.000855,0.053875,0.038578,0.118463,0.023067,0.021176,0.044665,0.029552,0.023129,0.020161,-0.033093,3
-0.009432,0.051406,0.049544,0.09674,0.036234,0.039517,0.009544,0.047133,0.028275,0.01652,-0.014488,5
-0.005633,0.042116,0.023904,0.095345,0.043234,0.027041,-0.015833,0.052244,0.016781,0.03398,-0.018495,7
-0.007282,0.018059,0.037446,0.10611,0.050963,0.075084,0.00875,0.059647,0.022615,0.06632,-0.037181,9
-0.002203,0.060529,0.047614,0.074692,0.078526,0.032284,0.004588,0.030479,-0.000307,0.063705,-0.020749,6
-0.01513,0.054176,0.036384,0.062285,0.084774,0.018421,0.020201,0.023741,-0.000108,0.047825,-0.007066,6
-0.009336,0.054064,0.019772,0.093905,0.064944,0.044425,-0.02248,0.077629,0.014871,0.014019,-0.040086,8
-0.005633,0.042116,0.023904,0.095345,0.043234,0.027041,-0.015833,0.052244,0.016781,0.03398,-0.018495,7
-0.008517,0.051624,0.026933,0.126107,0.03903,0.043261,-0.00199,0.025176,0.015471,0.022903,-0.019845,6
-0.004846,0.038371,0.020203,0.112065,0.044531,0.045869,-0.005274,0.066285,0.001324,0.037066,-0.026546,6
-0.004846,0.038371,0.020203,0.112065,0.044531,0.045869,-0.005274,0.066285,0.001324,0.037066,-0.026546,6
0.01399,0.014618,0.028798,0.096183,0.053466,0.03746,-0.030627,0.058146,0.00696,0.02077,0.00359,6
-0.012464,0.048546,0.028386,0.100048,0.050549,0.066422,-0.026669,0.068188,0.007281,0.040415,-0.035334,7
0.007142,0.037178,0.022913,0.110162,0.055494,0.041089,-0.015554,0.056884,0.023082,0.050493,-0.020806,6
-0.02441,0.046104,0.032813,0.087116,0.052849,0.050547,-0.015245,0.049919,0.01369,0.036995,-0.045709,7
0.007142,0.037178,0.022913,0.110162,0.055494,0.041089,-0.015554,0.056884,0.023082,0.050493,-0.020806,6
-0.02441,0.046104,0.032813,0.087116,0.052849,0.050547,-0.015245,0.049919,0.01369,0.036995,-0.045709,7
-0.003679,0.03684,0.047847,0.075151,0.0407,0.027879,-0.051537,0.056097,0.009716,0.052636,-0.022753,6
-0.011655,0.036685,0.048849,0.086247,0.046023,0.052125,-0.011364,0.054901,0.027399,0.052443,-0.01434,7
-0.03031,0.034293,0.041866,0.074525,0.046614,0.049372,-0.011055,0.036556,0.027103,0.029741,-0.008509,5
0.009837,0.040911,0.03201,0.11083,0.050481,0.053755,-0.000411,0.061013,0.016041,0.066708,-0.02222,7
-0.011655,0.036685,0.048849,0.086247,0.046023,0.052125,-0.011364,0.054901,0.027399,0.052443,-0.01434,7
-0.035596,0.059496,0.036086,0.086703,0.044127,0.027862,-0.006173,0.057449,0.000361,0.044848,-0.014257,6
0.019199,0.017481,0.023649,0.095857,0.062366,0.027611,-0.027532,0.064258,0.015189,0.040245,-0.006328,6
-0.006073,0.059277,0.039367,0.104551,0.035303,0.031392,-0.008424,0.048192,0.00684,0.048342,-0.022703,6
-0.015596,0.061735,0.03883,0.103051,0.034864,0.029484,-0.006272,0.05673,0.002793,0.053209,-0.027035,6
0.018572,0.018003,0.023774,0.096497,0.062317,0.02725,-0.027771,0.063926,0.015688,0.040579,-0.006104,6
-0.00475,0.037911,0.034118,0.093976,0.063901,0.042527,-0.011599,0.061722,0.00256,0.02985,-0.019131,7
0.003175,0.027324,0.058691,0.097302,0.040069,0.044911,0.006224,0.036794,0.00424,0.017224,-0.025283,6
-0.00531,0.006239,0.032372,0.088263,0.045425,0.016559,-0.018722,0.044784,-0.003013,0.055651,0.00125,5
-0.008502,0.016007,0.035538,0.090283,0.048792,0.02978,-0.019293,0.043092,0.009336,0.061488,-0.001503,6
-0.011606,0.036857,0.033778,0.090044,0.038822,0.001249,-0.013299,0.035946,0.019743,0.05451,-0.015885,8
-0.007406,0.064539,0.024421,0.12209,0.049485,0.024453,-0.00687,0.054272,0.011153,0.026312,-0.037181,4
-0.022215,0.064897,0.029061,0.117228,0.04089,0.027795,-0.000702,0.037848,0.007491,0.027188,-0.03879,4
-0.000782,0.040804,0.030064,0.109618,0.059629,0.058577,0.00231,0.062624,0.017221,0.047642,-0.020466,8
0.005002,0.034322,0.041036,0.103886,0.055334,0.039225,-0.005606,0.040411,0.010028,0.011446,-0.012359,4
0.011505,0.014579,0.028369,0.091931,0.043632,0.014736,-0.021104,0.044869,0.001846,0.028319,-0.014153,5
-0.005778,0.044811,0.031532,0.093968,0.035575,0.028305,-0.035461,0.051556,-0.000306,0.042686,-0.024173,5
-0.005698,0.047305,0.032533,0.094084,0.035957,0.02745,-0.036997,0.051728,-0.001221,0.043385,-0.022805,5
-0.004246,0.046124,0.031792,0.094782,0.035427,0.028935,-0.036934,0.051022,-0.001115,0.042603,-0.023549,5
-0.021343,0.059234,0.071298,0.075314,0.020045,0.037126,-0.008411,0.03546,0.019055,0.040369,-0.014963,5
-0.006329,0.055644,0.050501,0.107234,0.034711,0.037998,0.000452,0.023224,0.022279,0.030187,-0.017525,4
-0.02377,0.060065,0.071846,0.075049,0.019998,0.036177,-0.009856,0.036332,0.017557,0.042327,-0.013174,5
-0.012982,0.035756,0.034738,0.095086,0.056927,0.033004,-0.004736,0.052557,0.023474,0.018965,-0.020893,7
0.005031,0.048376,0.032464,0.121904,0.035443,0.030755,0.001417,0.049297,0.012121,0.062951,-0.015793,6
0.000156,0.045844,0.030545,0.110327,0.044799,0.041878,0.003343,0.065769,0.012314,0.061121,-0.021162,6
0.008023,0.046345,0.028511,0.112114,0.03603,0.021427,0.018675,0.04595,0.019494,0.042493,-0.015948,7
-0.016904,0.021778,0.052471,0.073799,0.063817,0.035079,0.003238,0.036143,0.040468,0.019928,-0.016282,7
-0.035946,0.010147,0.025741,0.101373,0.041164,0.031628,0.012088,0.026262,0.000696,0.035644,-0.020789,6
-0.035946,0.010147,0.025741,0.101373,0.041164,0.031628,0.012088,0.026262,0.000696,0.035644,-0.020789,6
0.002893,0.00354,0.040797,0.089065,0.051271,0.029626,-0.016224,0.052368,0.009066,0.051754,-0.016373,6
-0.009958,0.025791,0.030759,0.100922,0.062119,0.057278,0.001242,0.034936,0.035745,0.030107,-0.027985,8
-0.010716,0.054411,0.047565,0.092093,0.0391,0.034923,-0.013504,0.044076,0.008652,0.038224,-0.007273,5
-0.030351,0.046813,0.061369,0.088487,0.021438,0.06009,-0.025102,0.014178,0.004778,0.063275,-0.020626,5
-0.00808,0.033277,0.025842,0.092514,0.046504,0.011738,-0.013655,0.04153,0.01366,0.06171,-0.017015,7
-0.009091,0.016613,0.049861,0.084766,0.067984,0.055039,-0.011719,0.042845,0.011617,0.017467,-0.008907,5
-0.042788,0.018161,0.032593,0.082416,0.040741,0.036818,0.003071,0.038142,-0.029567,0.037595,-0.023323,5
-0.015226,0.039629,0.032684,0.117813,0.04555,0.047042,0.020057,0.068646,0.006398,0.035404,-0.02135,7
-0.010791,0.00054,0.025947,0.093467,0.041368,0.01823,-0.011962,0.046693,-0.000456,0.051812,0.005288,5
-0.001347,-0.001268,0.04268,0.089885,0.054115,0.028509,-0.014474,0.048615,0.01489,0.057043,-0.0174,6
-0.012986,0.01434,0.032323,0.090814,0.047341,0.032613,-0.019335,0.045936,0.01148,0.054837,0.001656,5
-0.01028,0.001368,0.026235,0.091806,0.044041,0.019332,-0.013615,0.045565,-0.004359,0.054552,0.005881,5
-0.013951,0.011587,0.017249,0.092139,0.046476,0.018031,-0.016045,0.04215,0.006746,0.059341,0.01058,5
-0.022948,0.067021,0.045542,0.119459,0.038771,0.047646,-0.007461,0.042367,-0.00505,0.067676,-0.024177,5
-0.042788,0.018161,0.032593,0.082416,0.040741,0.036818,0.003071,0.038142,-0.029567,0.037595,-0.023323,5
-0.002131,0.016297,0.024684,0.097849,0.057826,0.04204,-0.038279,0.044461,0.014122,0.046555,-0.004699,6
0.020569,0.014596,0.035583,0.09543,0.042901,0.025246,-0.012264,0.053783,-0.003321,0.027343,-0.018666,7
-0.005703,0.027368,0.020696,0.096019,0.039068,0.027862,-0.036795,0.051697,-0.000492,0.048354,-0.013415,5
-0.019672,0.006607,0.023919,0.0906,0.052522,0.031503,-0.017194,0.048612,0.000339,0.040156,-0.008732,6
-0.030681,0.045677,0.057118,0.085325,0.03942,0.062277,-0.017836,0.031215,0.016212,0.046621,-0.01151,7
0.000459,0.035887,0.025935,0.119655,0.046006,0.070844,-0.00549,0.050932,0.002467,0.070235,-0.02419,7
-0.008017,0.04106,0.04192,0.081773,0.042465,0.022688,-0.009161,0.044976,0.000001,0.019581,0.003776,7
-0.0083,0.041608,0.054688,0.079859,0.061668,0.045738,0.000674,0.047039,0.022125,0.01796,-0.013789,7
-0.029312,-0.00453,-0.003724,0.116037,0.062572,0.040299,0.028876,0.036223,-0.035821,0.03453,-0.011331,5
0.012152,0.043729,0.027431,0.115901,0.037523,0.014005,0.004715,0.047814,0.023867,0.040697,-0.008748,5
-0.045098,0.061012,0.057097,0.115287,0.024037,0.06919,-0.024246,-0.003404,-0.002321,0.045648,-0.039535,4
-0.010584,0.053172,0.042044,0.116161,0.045159,0.046505,0.001313,0.060143,-0.000968,0.033199,-0.021966,5
0.004886,0.04876,0.033741,0.108926,0.030506,0.03045,-0.010633,0.033149,0.01266,0.044737,-0.008274,5
-0.00019,0.033007,0.035134,0.102936,0.036839,0.023833,-0.007753,0.05257,0.002032,0.028192,-0.018562,6
-0.020742,0.05409,0.03176,0.096403,0.036884,0.025281,-0.013527,0.058657,0.011448,0.032001,-0.011127,6
-0.004729,0.038192,0.033212,0.107314,0.036868,0.021804,0.012379,0.037843,0.024702,0.050919,-0.024903,5
-0.00019,0.033007,0.035134,0.102936,0.036839,0.023833,-0.007753,0.05257,0.002032,0.028192,-0.018562,6
0.004886,0.04876,0.033741,0.108926,0.030506,0.03045,-0.010633,0.033149,0.01266,0.044737,-0.008274,5
0.002953,0.051276,0.034889,0.110454,0.030013,0.026502,-0.011649,0.035673,0.012282,0.044511,-0.005203,5
-0.026182,0.049929,0.041517,0.087417,0.045868,0.041656,-0.005806,0.044742,0.019659,0.030464,-0.02526,7
-0.025574,0.049209,0.041672,0.085967,0.045678,0.039581,-0.004684,0.047833,0.020478,0.028427,-0.024361,7
0.01002,0.016408,0.038014,0.087842,0.040196,0.02,-0.004881,0.048062,-0.010544,0.031,-0.013593,6
0.01002,0.016408,0.038014,0.087842,0.040196,0.02,-0.004881,0.048062,-0.010544,0.031,-0.013593,6
-0.003275,0.039183,0.029841,0.117065,0.049085,0.064383,-0.002183,0.049781,0.007798,0.050102,-0.0589,7
0.01002,0.016408,0.038014,0.087842,0.040196,0.02,-0.004881,0.048062,-0.010544,0.031,-0.013593,6
-0.010644,0.044845,0.042791,0.098889,0.047951,0.047696,-0.015926,0.071881,0.014993,0.037257,-0.01481,6
-0.00897,0.023843,0.053647,0.085475,0.036756,0.03264,-0.020124,0.053081,-0.000861,0.035278,-0.005986,6
0.003051,0.047484,0.034234,0.121052,0.048094,0.048351,0.015014,0.053387,0.014841,0.034705,-0.01842,5
-0.002788,0.031434,0.027253,0.101416,0.039333,0.029,-0.018919,0.037989,0.017085,0.063711,0.001482,6
-0.004988,0.01151,0.049206,0.081139,0.040539,0.031746,-0.002781,0.049982,-0.009702,0.01794,-0.010718,6
-0.013574,0.051668,0.028506,0.092257,0.05719,0.038977,-0.013521,0.082975,0.017178,0.026668,-0.034188,7
-0.019949,0.054032,0.05206,0.097425,0.027677,0.060052,-0.027573,0.054871,0.009743,0.057727,-0.030226,7
-0.0033,0.047073,0.058515,0.102416,0.034889,0.070799,-0.02819,0.063501,0.01723,0.072011,-0.015056,7
-0.00192,0.047485,0.041241,0.10627,0.047578,0.059618,-0.01772,0.075289,0.017099,0.055426,-0.020285,7
-0.004988,0.01151,0.049206,0.081139,0.040539,0.031746,-0.002781,0.049982,-0.009702,0.01794,-0.010718,6
-0.013574,0.051668,0.028506,0.092257,0.05719,0.038977,-0.013521,0.082975,0.017178,0.026668,-0.034188,7
-0.010641,0.061723,0.014472,0.098048,0.065526,0.03482,-0.028343,0.074724,0.009665,0.014081,-0.045578,6
-0.007389,0.049528,0.044341,0.099468,0.034425,0.022625,-0.010994,0.030282,0.011848,0.034472,-0.026094,5
-0.011903,0.031722,0.05284,0.07924,0.066303,0.041182,-0.000647,0.047623,0.029583,0.026392,-0.016592,6
-0.011395,0.020551,0.034976,0.078582,0.048977,0.010721,-0.014966,0.044504,0.016594,0.032403,-0.003242,5
-0.000011,0.03106,0.029742,0.101086,0.05435,0.052404,-0.016823,0.049163,0.017531,0.017487,-0.031064,7
-0.025226,0.081451,0.029334,0.069864,0.097054,0.023017,0.026713,0.02853,-0.03097,0.048905,-0.017963,5
-0.02374,0.082412,0.029742,0.069774,0.098266,0.022231,0.027312,0.028895,-0.030865,0.048661,-0.016148,6
-0.000011,0.03106,0.029742,0.101086,0.05435,0.052404,-0.016823,0.049163,0.017531,0.017487,-0.031064,7
-0.017381,0.053384,0.048942,0.0969,0.049551,0.081081,-0.016886,0.064332,0.005854,0.055467,-0.01884,6
-0.021138,0.043198,0.040725,0.095335,0.047979,0.073479,-0.004786,0.060697,0.0005,0.048638,-0.021275,6
